Title,Prep Time,Cook Time,Servings,Image,Ingredients,Instructions
Creamy Baked Salmon,10 minutes,NA,3,https://panlasangpinoy.com/wp-content/uploads/2021/12/Creamy-Baked-Salmon-Recipe-jpg-750x750.webp,"[{""name"": ""salmon fillet"", ""amount"": ""3"", ""unit"": ""lbs"", ""notes"": ""skin removed""}, {""name"": ""Lady\u2019s Choice Mayonnaise"", ""amount"": ""\u00bd"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""all-purpose cream"", ""amount"": ""7"", ""unit"": ""ounces"", ""notes"": """"}, {""name"": ""cheddar cheese"", ""amount"": ""\u00bd"", ""unit"": ""cup"", ""notes"": ""shredded""}, {""name"": ""garlic powder"", ""amount"": ""\u00bc"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""lemon"", ""amount"": ""1"", ""unit"": """", ""notes"": """"}, {""name"": ""broccoli florets"", ""amount"": ""1 \u00bd"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""bell pepper"", ""amount"": ""1"", ""unit"": """", ""notes"": ""chopped""}, {""name"": ""carrots"", ""amount"": ""2"", ""unit"": """", ""notes"": ""sliced""}, {""name"": ""long green beans"", ""amount"": ""20"", ""unit"": """", ""notes"": """"}, {""name"": ""extra virgin olive oil"", ""amount"": ""6"", ""unit"": ""Tablespoons"", ""notes"": """"}, {""name"": ""Salt and ground black pepper to taste"", ""amount"": """", ""unit"": """", ""notes"": """"}]","[""Season both sides of the salmon with salt and ground black pepper. Set aside."", ""Arrange carrot, bell pepper, broccoli, and long green beans on a baking tray. Sprinkle ground black pepper and salt. Drizzle with olive oil. Toss. Spread the vegetables evenly in the baking pan. Roast in the oven for 5 minutes."", ""Heat remaining olive oil in a pan. Fry both sides of the salmon for 2 minutes. Squeeze half a lemon over the salmon. Set aside."", ""Make the dressing by heating the all-purpose cream in a saucepan (use low heat setting). Turn the heat off. Add cheese and then stir until it melts. Add salt, onion powder, and garlic powder. Squeeze the remaining lemon. Stir until well blended. Add Lady\u2019s Choice Mayonnaise. Stir."", ""Remove the roasted vegetables from the oven. Arrange the salmon on top of the vegetables and then spread the dressing all over the salmon."", ""Preheat oven to 350F. Bake the salmon for 12 minutes."", ""Remove from the oven and serve. Share and enjoy!""]"
Garlic Bangus and Cream of Pumpkin Soup,5 minutes,18 minutes,2,https://panlasangpinoy.com/wp-content/uploads/2021/09/Crispy-Garlic-Bangus-Recipe-and-Cream-of-Pumpkin-Soup-jpg-750x750.webp,"[{""name"": ""bangus belly"", ""amount"": ""1"", ""unit"": ""piece"", ""notes"": """"}, {""name"": ""garlic"", ""amount"": ""8"", ""unit"": ""cloves"", ""notes"": ""crushed""}, {""name"": ""all-purpose flour"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""cornstarch"", ""amount"": ""2"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""cooking oil"", ""amount"": ""3/4"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""leftover rice"", ""amount"": ""4"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""salt"", ""amount"": ""2 1/2"", ""unit"": ""teaspoons"", ""notes"": """"}, {""name"": ""parsley"", ""amount"": ""1"", ""unit"": ""tablespoons"", ""notes"": ""minced""}, {""name"": ""Knorr Cream of Pumpkin Soup"", ""amount"": ""70"", ""unit"": ""g"", ""notes"": """"}, {""name"": ""water"", ""amount"": ""700"", ""unit"": ""ml"", ""notes"": """"}]","[""Start by rubbing 1 \u00bd teaspoons of salt all over the bangus belly. Set it aside."", ""Make the garlic infused oil. Pour oil into a pan. Add the crushed garlic. Turn on the stove and adjust the heat between low and medium setting. Slowly cook the garlic while stirring once in a while until it turns golden brown. Remove garlic from the pan and place in a clean bowl. Also remove the oil leaving around 3 to 4 tablespoons in the pan. Place the oil in a bowl as well."", ""Apply medium to high heat on the pan. Add the leftover rice. Stir-fry for 2 minutes. Add \u00bd teaspoon salt. Toss until all the salt and rice are well distributed. Taste your garlic fried rice to determine if more salt is needed and add more as necessary. Add a portion of the fried garlic. Continue cooking for 1 minute. Transfer to a serving plate. Set aside."", ""Pour the garlic infused oil on a clean pan. Heat it up to around 350F."", ""Combine flour and cornstarch in a resealable bag and shake well. Place the bangus inside the bag. Seal the bag and shake until the fish gets coated with the flour mixture."", ""Fry the meat side of the fish for 5 minutes. Turn it over and continue frying the opposite side for 3 minutes.Transfer to a serving plate with the rice. Top with parsley and remaining fried garlic."", ""Make the Cream of Pumpkin Soup by combining 700 ml of water with 70 g of Knorr Cream of Pumpkin Soup mix. Stir until all ingredients are well blended. Pour the mixture into a cooking pot and apply heat. Let it boil and then stir until desired thickness is achieved. Transfer the soup into a serving bowl. Serve with crispy garlic bangus and garlic fried rice. Share and enjoy!""]"
Pinaputok na Tilapia,10 minutes,35 minutes,4,https://panlasangpinoy.com/wp-content/uploads/2012/10/Pinaputok-na-Tilapia-1-750x750.jpg,"[{""name"": ""tilapia"", ""amount"": ""2"", ""unit"": ""pieces"", ""notes"": ""cleaned and scales removed""}, {""name"": ""green mango"", ""amount"": ""3/4"", ""unit"": ""cup"", ""notes"": ""diced""}, {""name"": ""tomato"", ""amount"": ""1"", ""unit"": ""piece"", ""notes"": ""diced""}, {""name"": ""onion"", ""amount"": ""1"", ""unit"": ""piece"", ""notes"": ""chopped""}, {""name"": ""ginger"", ""amount"": ""1"", ""unit"": ""teaspoon"", ""notes"": ""minced""}, {""name"": ""lemon juice"", ""amount"": ""1"", ""unit"": ""tablespoon"", ""notes"": """"}, {""name"": ""cooking oil"", ""amount"": ""2"", ""unit"": ""teaspoons"", ""notes"": """"}, {""name"": ""Salt and pepper to taste"", ""amount"": """", ""unit"": """", ""notes"": """"}]","[""Make about 2 to 3 slits on each side of the tilapia deep enough to reach the bones."", ""Rub about 1 teaspoon of salt per side. Let the fish absorb the flavor for about 15 minutes."", ""Combine the tomato, onion, mango, ginger, lemon juice, salt, and ground black pepper in a medium bowl. Mix well."", ""Scoop the tomato and onion mixture and stuff inside the cavity of the tilapia. Try to stuff all the mixture, if possible. Note that the tilapia should have a cut under the body due to removal of the innards."", ""Wrap the tilapia in an aluminum foil. Make sure that everything is covered."", ""Preheat oven to 370 degrees Fahrenheit."", ""Bake the tilapia for 20 minutes. (or grill each side of the fish for 10 minutes)"", ""Remove the tilapia from the oven and then open the top so that the fish is exposed. Brush the cooking oil over the fish."", ""Change the settings of the oven to broil (about 510 degrees Fahrenheit). Put the fish back-in with the exposed top. Broil for 15 minutes."", ""Remove the fish from the oven and serve with toyomansi."", ""Share and enjoy!""]"
Pinangat na Galunggong sa Kamias,NA,NA,4,https://panlasangpinoy.com/wp-content/uploads/2021/07/Pinangat-na-galunggong-sa-kamias-recipe-750x750.jpg,"[{""name"": ""galunggong fish"", ""amount"": ""1"", ""unit"": ""lb."", ""notes"": ""cleaned""}, {""name"": ""kamias"", ""amount"": ""20"", ""unit"": ""pieces"", ""notes"": ""bilimbi, dried""}, {""name"": ""tomato"", ""amount"": ""2"", ""unit"": ""pieces"", ""notes"": ""sliced""}, {""name"": ""onion"", ""amount"": ""1"", ""unit"": ""piece"", ""notes"": ""sliced""}, {""name"": ""garlic"", ""amount"": ""5"", ""unit"": ""cloves"", ""notes"": ""chopped""}, {""name"": ""thumbs ginger"", ""amount"": ""2"", ""unit"": """", ""notes"": ""Julienne""}, {""name"": ""green pepper"", ""amount"": ""2"", ""unit"": ""pieces"", ""notes"": ""sliced""}, {""name"": ""pork fat"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": ""cubed""}, {""name"": ""water"", ""amount"": ""1 1/4"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""Salt and ground black pepper to taste"", ""amount"": """", ""unit"": """", ""notes"": """"}]","[""Rub salt all over the fish. Let it stay for 5 minutes."", ""Distribute the pork fat in a cooking pot. Add kamias, onion, tomato, ginger, and long green pepper."", ""Arrange the fish over the ingredients and season with ground black pepper."", ""Pour water into the pot. Cover it and turn the stove on. Let the water boil. Adjust heat to low. Continue cooking for 15 minutes."", ""Adjust the seasoning by adding salt if needed. Continue cooking without covering the pot until the sauce reduces to half."", ""Transfer to a serving plate. Serve with warm rice. Share and enjoy!""]"
Air Fried Fish Sinigang sa Miso,10 minutes,40 minutes,4,https://panlasangpinoy.com/wp-content/uploads/2021/04/air-fried-fish-sinigang-sa-miso-728x750.jpg,"[{""name"": ""tilapia"", ""amount"": ""2"", ""unit"": ""pieces"", ""notes"": ""cleaned""}, {""name"": ""Knorr Sinigang sa Sampaloc Recipe mix"", ""amount"": ""40"", ""unit"": ""grams"", ""notes"": """"}, {""name"": ""miso"", ""amount"": ""\u00bc"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""mustard leaves"", ""amount"": ""1"", ""unit"": ""bunch"", ""notes"": """"}, {""name"": ""okra"", ""amount"": ""8"", ""unit"": ""pieces"", ""notes"": """"}, {""name"": ""yellow onion"", ""amount"": ""1"", ""unit"": ""piece"", ""notes"": ""wedged""}, {""name"": ""daikon radish"", ""amount"": ""6"", ""unit"": ""ounces"", ""notes"": ""sliced""}, {""name"": ""tomato"", ""amount"": ""2"", ""unit"": ""pieces"", ""notes"": ""wedged""}, {""name"": ""long green chili"", ""amount"": ""4"", ""unit"": ""pieces"", ""notes"": """"}, {""name"": ""water"", ""amount"": ""6 to 8"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""ground black pepper"", ""amount"": ""1/2"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""cooking oil"", ""amount"": ""1 \u00bd"", ""unit"": ""teaspoons"", ""notes"": """"}, {""name"": ""salt"", ""amount"": ""1"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""Fish sauce to taste"", ""amount"": """", ""unit"": """", ""notes"": """"}]","[""Create slits on both sides of the fish. Rub salt all over and then rub the cooking oil."", ""Use an air fryer to cook the fish. Air fry each side in 350F for 10 minutes. Remove and let it cool down."", ""Pour water in a cooking pot. Let it boil."", ""Add onion, tomato, daikon radish, and miso. Let the water- re-boil."", ""Put the fish into the pot. Let it cook for 2 minutes after the water re-boils."", ""Add Knorr Sinigang Recipe Mix. Stir."", ""Put the okra and long green peppers into the pot. Cover and cook in medium heat for 5 minutes."", ""Add the mustard leaves and then season with fish sauce and ground black pepper. Cover and cook for 3 minutes."", ""Transfer to a serving bowl. Serve."", ""Share and enjoy!""]"
Tuscan Salmon,5 minutes,20 minutes,3,https://panlasangpinoy.com/wp-content/uploads/2021/02/tuscan-salmon.jpg,"[{""name"": ""salmon fillet"", ""amount"": ""3"", ""unit"": ""pieces"", ""notes"": """"}, {""name"": ""baby spinach"", ""amount"": ""3"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""sun-dried tomato"", ""amount"": ""5"", ""unit"": ""ounces"", ""notes"": """"}, {""name"": ""Parmesan cheese"", ""amount"": ""5"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""heavy whipping cream"", ""amount"": ""1 1/2"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""garlic"", ""amount"": ""6"", ""unit"": ""cloves"", ""notes"": ""minced""}, {""name"": ""onion"", ""amount"": ""1"", ""unit"": ""piece"", ""notes"": ""chopped""}, {""name"": ""water"", ""amount"": ""1/2"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""butter"", ""amount"": ""2"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""cooking oil"", ""amount"": ""4"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""parsley"", ""amount"": ""2"", ""unit"": ""tablespoons"", ""notes"": ""chopped (optional)""}, {""name"": ""Salt and ground black pepper to taste"", ""amount"": """", ""unit"": """", ""notes"": """"}]","[""Rub salt and pepper all over the salmon. Let it stay for 5 minutes."", ""Heat oil in a pan. Fry salmon until light brown. Turn it over and perform the same step on the opposite side. Remove salmon from the pan. Set aside."", ""Melt butter on the same pan with remaining oil."", ""Add garlic. Cook until it starts to brown."", ""Add onion. Saut\u00e9 until it softens. Put the chopped sun-dried tomato into the pan. Cook for 30 seconds. Pour water. Cover the pan. Continue cooking for 3 minutes."", ""Pour-in heavy whipping cream. Stir. Cover and let boil."", ""Add Parmesan cheese and spinach. Cover and cook for 1 minute."", ""Put the fried salmon fillet back into the pan. Cover and cook for 2 minutes."", ""Season with ground black pepper as needed. Sprinkle chopped parsley on top."", ""Serve hot. Share and enjoy!""]"
Sweet and Sour Tilapia,10 minutes,30 minutes,3,https://panlasangpinoy.com/wp-content/uploads/2009/04/Sweet-and-Sour-Tilapia-1.jpg,"[{""name"": ""tilapia"", ""amount"": ""2"", ""unit"": ""pieces"", ""notes"": ""cleaned""}, {""name"": ""Knorr Liquid Seasoning"", ""amount"": ""2"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""red bell pepper"", ""amount"": ""1"", ""unit"": ""piece"", ""notes"": ""julienne""}, {""name"": ""green bell pepper"", ""amount"": ""1"", ""unit"": ""piece"", ""notes"": ""julienne""}, {""name"": ""carrot"", ""amount"": ""1"", ""unit"": ""piece"", ""notes"": ""julienne""}, {""name"": ""garlic"", ""amount"": ""5"", ""unit"": ""cloves"", ""notes"": ""crushed""}, {""name"": ""onion"", ""amount"": ""1"", ""unit"": ""piece"", ""notes"": ""sliced""}, {""name"": ""ginger"", ""amount"": ""2"", ""unit"": ""thumbs"", ""notes"": ""julienne""}, {""name"": ""cornstarch"", ""amount"": ""2"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""water"", ""amount"": ""2"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""white vinegar"", ""amount"": ""5 1/2"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""tomato ketchup"", ""amount"": ""8"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""white sugar"", ""amount"": ""7"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""cooking oil"", ""amount"": ""1 \u00bc"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""Salt and ground black pepper to taste"", ""amount"": """", ""unit"": """", ""notes"": """"}]","[""Apply Knorr Liquid Seasoning all over the tilapia. Let it stand for 10 minutes so that the fish can absorb the flavor of the seasoning."", ""Heat around 1 cup of cooking oil in a pan. Once the oil gets hot, fry the fish until the color turns golden brown. Flip to fry the opposite side. Remove from the pan. Place on a clean plate. Set aside."", ""Make the sauce by heating 3 tablespoons of cooking oil in a cooking pot. Saute onion and garlic for 10 seconds. Add ginger. Saute for 12 seconds."", ""Pour white vinegar and water. Let boil."", ""Add tomato ketchup. Stir until it completely dilutes in the mixture."", ""Add sugar. Stir until the sugar gets fully incorporated."", ""Put carrots and bell peppers. Cook for 3 minutes."", ""Combine cornstarch and 3 tablespoons water. Mix well. Pour into the cooking pot. Stir until sauce thickens."", ""Season with salt and ground black pepper. Add a piece of tilapia and cook for 3 minutes."", ""Transfer to a serving plate. Serve with rice. Share and enjoy!""]"
Pesang Isda with Ginisang Miso,NA,NA,4,https://panlasangpinoy.com/wp-content/uploads/2020/07/Pesang-Isda-with-Ginisang-Miso.jpg,"[{""name"": ""fish"", ""amount"": ""1"", ""unit"": ""piece"", ""notes"": ""cleaned""}, {""name"": ""Napa cabbage leaves"", ""amount"": ""7"", ""unit"": ""pieces"", ""notes"": """"}, {""name"": ""bok choy"", ""amount"": ""1"", ""unit"": ""bunch"", ""notes"": """"}, {""name"": ""green onion"", ""amount"": ""1/2"", ""unit"": ""cup"", ""notes"": ""cut in 2 inch pieces""}, {""name"": ""whole peppercorn"", ""amount"": ""1"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""ginger"", ""amount"": ""4"", ""unit"": ""thumbs"", ""notes"": ""crushed""}, {""name"": ""onion"", ""amount"": ""1"", ""unit"": ""piece"", ""notes"": ""wedged""}, {""name"": ""rice washing"", ""amount"": ""3"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""water"", ""amount"": ""2"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""cooking oil"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""Fish sauce"", ""amount"": """", ""unit"": """", ""notes"": ""patis to taste""}, {""name"": ""yellow miso"", ""amount"": ""1"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""firm tofu"", ""amount"": ""6"", ""unit"": ""ounces"", ""notes"": ""crumbled""}, {""name"": ""tomato"", ""amount"": ""2"", ""unit"": ""pieces"", ""notes"": ""cubed""}, {""name"": ""onion"", ""amount"": ""1"", ""unit"": ""piece"", ""notes"": ""chopped""}, {""name"": ""garlic"", ""amount"": ""4"", ""unit"": ""cloves"", ""notes"": ""chopped""}, {""name"": ""water"", ""amount"": ""1/2"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""cooking oil"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""Soy sauce and ground black pepper to taste"", ""amount"": """", ""unit"": """", ""notes"": """"}]","[""Prepare Ginisang Miso by heating oil in a pan. Add onion. Saute for 20 seconds."", ""Add garlic. Continue cooking for 10 seconds. Put the tomato in the pan and then saute until both tomato and onion softens."", ""Add crumbled tofu. Stir and cook until all ingredients are well blended."", ""Put the Miso in the pan. Saute for 2 minutes."", ""Add soy sauce, ground black pepper, and water. Stir. Cook for 1 minute. Transfer to a serving bowl. Set aside."", ""Start making Pesang Isda by frying the fish. Heat oil in a wok. Fry one side of the fish until it turns golden brown in color. Turn it over and do the same on the opposite side. Remove from the pan and place on a clean plate. Set aside."", ""On a clean pan, heat oil. Saute onion and ginger. Cook until the layers of the onion separate. Add garlic. Continue cooking for 30 seconds."", ""Pour rice washing and add whole peppercorn. Boil for 2 minutes."", ""Add fried fish. Cook one side for 3 minutes. Turn it over and boil the opposite side for 5 minutes."", ""Season with fish sauce and add remaining vegetables. Continue cooking for 2 minutes."", ""Serve with Ginisang Miso. Share and enjoy!""]"
Salmon Sisig,5 minutes,20 minutes,4,https://panlasangpinoy.com/wp-content/uploads/2020/06/salmon-sisig.jpg,"[{""name"": ""salmon fillet"", ""amount"": ""12"", ""unit"": ""ounces"", ""notes"": """"}, {""name"": ""Lady's Choice Mayonnaise"", ""amount"": ""1/4"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""Knorr Liquid Seasoning"", ""amount"": ""1 1/2"", ""unit"": ""teaspoons"", ""notes"": """"}, {""name"": ""onion"", ""amount"": ""1"", ""unit"": ""piece"", ""notes"": ""chopped""}, {""name"": ""green onion"", ""amount"": ""3/4"", ""unit"": ""cup"", ""notes"": ""chopped""}, {""name"": ""Thai chili pepper"", ""amount"": ""6"", ""unit"": ""pieces"", ""notes"": ""chopped""}, {""name"": ""chicharon"", ""amount"": ""3/4"", ""unit"": ""cup"", ""notes"": ""crushed""}, {""name"": ""butter"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""garlic powder"", ""amount"": ""1/4"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""cooking oil"", ""amount"": ""1 1/2"", ""unit"": ""tablespoons"", ""notes"": """"}]","[""Place salmon in a turbo broiler. Spray cooking oil all over the fish. Broil for 12 minutes at 390F."", ""Let it cool down. Remove from the broiler and flake the fish. Set aside."", ""Melt 1/3 of the butter in a pan. Add cooking oil. Continue cooking until the mixture gets hot. Add salmon flakes and cook for 30 seconds while constantly stirring."", ""Add half of the amount of each of these ingredients: onion, chili pepper, green onion. Cook while stirring for 2 minutes."", ""Add garlic powder and Knorr Liquid Seasoning. Cook for 1 minute."", ""Add Lady's Choice Mayonnaise. Stir and cook for 30 seconds."", ""Put chicharon into the pan. Stir. Transfer to a large bowl. Let it cool down."", ""Add remaining onion and green onion. Toss. Season with ground black pepper."", ""Heat a metal plate on a stovetop. Add remaining butter and let it melt. Arrage the prepared salmon sisig on the metal plate. Top with chicharon and add remaining chili pepper. Serve. Share and enjoy!""]"
Ginataang Sapsap,5 minutes,20 minutes,4,https://panlasangpinoy.com/wp-content/uploads/2020/05/ginataang-sapsap.jpg,"[{""name"": ""butterfish"", ""amount"": ""6"", ""unit"": ""pieces"", ""notes"": ""cleaned and salted""}, {""name"": ""Knorr Ginataang Gulay Mix"", ""amount"": ""29"", ""unit"": ""grams"", ""notes"": """"}, {""name"": ""spinach"", ""amount"": ""2"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""Thai chili pepper"", ""amount"": ""6"", ""unit"": ""pieces"", ""notes"": """"}, {""name"": ""long green pepper"", ""amount"": ""1"", ""unit"": ""piece"", ""notes"": """"}, {""name"": ""ginger"", ""amount"": ""3"", ""unit"": ""thumbs"", ""notes"": ""julienne""}, {""name"": ""onion"", ""amount"": ""1"", ""unit"": ""piece"", ""notes"": ""chopped""}, {""name"": ""garlic"", ""amount"": ""2"", ""unit"": ""cloves"", ""notes"": ""crushed""}, {""name"": ""white vinegar"", ""amount"": ""2"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""water"", ""amount"": ""1 \u00bc"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""cooking oil"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": """"}]","[""Combine Knorr Ginataang Gulay mix with water. Mix well. Set aside."", ""Heat oil in pan. Saute onion, garlic, and ginger. Continue saut\u00e9ing until onion softens."", ""Pour ginataan mixture into pan. Add chili pepper. Let boil. Cook for 1 minute."", ""Add butterfish. Cover the pan. Cook for 5 minutes."", ""Pour vinegar and add long green chili pepper. Cover and cook for 2 minutes."", ""Add spinach. Stir. Cook for 1 minute."", ""Transfer to a serving plate. Serve with warm rice. Share and enjoy!""]"
Tortang Noodles at Sardinas,5 minutes,15 minutes,2,https://panlasangpinoy.com/wp-content/uploads/2020/05/tortang-noodles-at-sardinas.jpg,"[{""name"": ""instant noodles"", ""amount"": ""3"", ""unit"": ""ounces"", ""notes"": """"}, {""name"": ""sardines in tomato sauce"", ""amount"": ""5"", ""unit"": ""ounces"", ""notes"": """"}, {""name"": ""eggs"", ""amount"": ""2"", ""unit"": ""pieces"", ""notes"": """"}, {""name"": ""all-purpose flour"", ""amount"": ""2"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""onion"", ""amount"": ""\u00bd"", ""unit"": ""piece"", ""notes"": ""minced""}, {""name"": ""green onion"", ""amount"": ""\u00bc"", ""unit"": ""cup"", ""notes"": ""chopped""}, {""name"": ""cooking oil"", ""amount"": ""4"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""water"", ""amount"": ""3"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""Salt and pepper to taste"", ""amount"": """", ""unit"": """", ""notes"": """"}]","[""Cook the instant noodles by boiling water in a cooking pot. Add noodles and then cook until soft. Discard the water after cooking."", ""While cooking the noodles, prepare the sardines. Separate the fish from the sauce. Put the fish in a bowl. Mash. Crack 2 eggs and place it in the same bowl. Mix with the mashed sardines. Season with ground black pepper and salt. Set aside"", ""Add the cooked noodles in the bowl with the sardine mixture. Mix"", ""Add flour and green onion. Continue mixing until all ingredients are well blended."", ""Heat oil in a pan. Scoop around \u00bd cup of mixture and cook one side for 1 \u00bd minutes. Top with green onion and then flip to cook the other side using the same duration. Remove from the pan and arrange on a clean plate. Note: do this step until the mixture is totally consumed."", ""Prepare the sauce by heating oil in a pot. Saut\u00e9 onion until soft. Pour the sauce into the pot and then cook for 30 seconds. Add remaining green onions. Stir."", ""Top the sauce over the sardines and noodle omelet. Serve. Share and enjoy!""]"
Sardines Fish Ball with Sweet and Sour Sauce,5 minutes,10 minutes,4,https://panlasangpinoy.com/wp-content/uploads/2020/04/sardines-fish-ball-with-sweet-and-sour-sauce.jpg,"[{""name"": ""sardines in tomato sauce"", ""amount"": ""2"", ""unit"": ""cans"", ""notes"": """"}, {""name"": ""pechay"", ""amount"": ""1"", ""unit"": ""cup"", ""notes"": ""chopped""}, {""name"": ""Knorr Liquid Seasoning"", ""amount"": ""2"", ""unit"": ""teaspoons"", ""notes"": """"}, {""name"": ""green onion"", ""amount"": ""2"", ""unit"": ""tablespoons"", ""notes"": ""chopped""}, {""name"": ""breadcrumbs"", ""amount"": ""\u00be"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""sugar"", ""amount"": ""2 \u00bd"", ""unit"": ""teaspoons"", ""notes"": """"}, {""name"": ""white vinegar"", ""amount"": ""5"", ""unit"": ""teaspoons"", ""notes"": """"}, {""name"": ""eggs"", ""amount"": ""2"", ""unit"": ""pieces"", ""notes"": """"}, {""name"": ""cornstarch"", ""amount"": ""1 \u00bd"", ""unit"": ""teaspoons"", ""notes"": """"}, {""name"": ""cooking oil"", ""amount"": ""2"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""water"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": """"}]","[""Open the can of the sardines. Separate the fish from the sauce using a kitchen sieve."", ""Prepare the sweet and sour sauce by heating the sauce in a saucepan. Add vinegar. Let the mixture boil. Stir and then add sugar. Thicken the sauce by mixing cornstarch and 3 tablespoons water. Pour the mixture into the pot. Stir and cook until the sauce thickens. Set aside."", ""Start making the sardine balls by placing the fish (sardines) in a bowl. Mash it and then add the chopped pechay and crack a piece of egg into the bowl. Mix well."", ""Add Knorr liquid seasoning and around 3 tablespoons of breadcrumbs. Continue mixing until all ingredients are well blended. Note: add more breadcrumbs if needed."", ""Crack the remaining egg and place it in a clean bowl. Beat until smooth. Scoop around 2 tablespoons of sardine mixture and mold it into a sphere. Dip in beaten egg and then roll it over the remaining breadcrumbs."", ""Heat oil in a small cooking pot. Deep-fry the sardine balls using low to medium heat until it turns golden brown."", ""Remove from the pot and arrange in a serving plate. Serve with sweet and sour sauce. Share and enjoy!""]"
Sardines with Sotanghon and Pechay,5 minutes,15 minutes,2,https://panlasangpinoy.com/wp-content/uploads/2020/03/Sardines-with-Sotanghon-and-Pechay.jpg,"[{""name"": ""sardines in tomato sauce"", ""amount"": ""5.5"", ""unit"": ""ounces"", ""notes"": ""1 can""}, {""name"": ""sotanghon noodles"", ""amount"": ""2"", ""unit"": ""ounces"", ""notes"": """"}, {""name"": ""pechay"", ""amount"": ""1 1/2"", ""unit"": ""cups"", ""notes"": ""chopped""}, {""name"": ""garlic"", ""amount"": ""3"", ""unit"": ""cloves"", ""notes"": """"}, {""name"": ""onion"", ""amount"": ""1"", ""unit"": ""piece"", ""notes"": """"}, {""name"": ""water"", ""amount"": ""2"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""cooking oil"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""green onion"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""Patis and ground black pepper"", ""amount"": """", ""unit"": """", ""notes"": """"}]","[""Heat oil in a pan."", ""Crush the garlic and chop into small pieces. Saute in oil until it starts to brown. Add onion. Continue to cook until the later softens."", ""Pour the contents of the canned sardines into the pan. Cook for 1 minute."", ""Add pechay or bok choy. Saute for 30 seconds."", ""Pour water into the pan. Let boil."", ""Add sotanghon (vermicelli) noodles. Stir and cook until the noodles softens."", ""Season with fish sauce and ground black pepper."", ""Transfer to a serving bowl. Serve hot.""]"
