Title,Prep Time,Cook Time,Servings,Image,Ingredients,Instructions
Arroz Caldo,10 minutes,45 minutes,6,https://panlasangpinoy.com/wp-content/uploads/2019/03/Arroz-Caldo-Recipe.jpg,"[{""name"": ""chicken"", ""amount"": ""1 \u00bd"", ""unit"": ""lbs"", ""notes"": ""cut into serving pieces""}, {""name"": ""rice"", ""amount"": ""1 \u00bd"", ""unit"": ""cups"", ""notes"": ""uncooked""}, {""name"": ""water"", ""amount"": ""34"", ""unit"": ""ounces"", ""notes"": ""about 1 liter""}, {""name"": ""fish sauce"", ""amount"": ""2"", ""unit"": ""Tablespoons"", ""notes"": """"}, {""name"": ""garlic"", ""amount"": ""1"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""ground black pepper"", ""amount"": ""1/4"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""onion"", ""amount"": ""1"", ""unit"": ""cup"", ""notes"": ""minced""}, {""name"": ""eggs"", ""amount"": ""4"", ""unit"": """", ""notes"": ""hard boiled""}, {""name"": ""scallions"", ""amount"": ""1"", ""unit"": ""cup"", ""notes"": ""green onions, minced""}, {""name"": ""ginger"", ""amount"": ""2"", ""unit"": ""knobs"", ""notes"": ""julienned""}, {""name"": ""safflower"", ""amount"": ""3"", ""unit"": ""tbsp"", ""notes"": ""kasubha""}, {""name"": ""chicken cube"", ""amount"": ""1"", ""unit"": """", ""notes"": ""bouillon""}, {""name"": ""lemon or 4 pieces calamansi"", ""amount"": ""1"", ""unit"": """", ""notes"": """"}, {""name"": ""cooking oil"", ""amount"": ""2"", ""unit"": ""Tablespoon"", ""notes"": """"}]","[""In a pot, heat the cooking oil then saute the garlic, onion, and ginger"", ""Dash-in some ground black pepper"", ""Add the chicken cube and cook until the cube melts"", ""Put-in the chicken and cook until outer layer color turns golden brown"", ""Add the fish sauce and uncooked rice then mix and cook for a few minutes"", ""Pour-in the water and bring to a boil"", ""Stir occasionally and simmer until the rice is fully cooked (about 30 to 40 minutes)"", ""Put-in the hard boiled eggs"", ""Add the safflower for additional color and aroma"", ""Serve hot with garlic, minced scallions, and lemon. Share and Enjoy!""]"
Java Rice with Pork chop,5 minutes,20 minutes,4,https://panlasangpinoy.com/wp-content/uploads/2021/08/Java-Rice-and-Pork-Chop-jpg-750x750.webp,"[{""name"": ""rice"", ""amount"": ""1 1/2"", ""unit"": ""cups"", ""notes"": ""uncooked (washed)""}, {""name"": ""Knorr Pork Cube"", ""amount"": ""1"", ""unit"": ""piece"", ""notes"": """"}, {""name"": ""turmeric powder"", ""amount"": ""1/4"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""onion"", ""amount"": ""2"", ""unit"": ""tablespoons"", ""notes"": ""minced""}, {""name"": ""garlic"", ""amount"": ""1"", ""unit"": ""clove"", ""notes"": ""minced""}, {""name"": ""sugar"", ""amount"": ""1/2"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""annatto oil"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""water"", ""amount"": ""2"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""margarine"", ""amount"": ""2"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""Salt to taste"", ""amount"": """", ""unit"": """", ""notes"": """"}, {""name"": ""pork chops"", ""amount"": ""4"", ""unit"": ""pieces"", ""notes"": """"}, {""name"": ""egg"", ""amount"": ""2"", ""unit"": ""pieces"", ""notes"": ""beaten""}, {""name"": ""all-purpose flour"", ""amount"": ""1"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""baking powder"", ""amount"": ""1/8"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""onion powder"", ""amount"": ""1/2"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""garlic powder"", ""amount"": ""1/2"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""cooking oil"", ""amount"": ""\u00bd"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""water"", ""amount"": ""4"", ""unit"": ""cups"", ""notes"": ""cold""}, {""name"": ""salt"", ""amount"": ""1/4"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""dried bay leaves"", ""amount"": ""4"", ""unit"": ""pieces"", ""notes"": """"}]","[""Prepare the pork chop by combining all brine ingredients in a large bowl. Mix well. Add pork chop in the brine solution and brine for 7 hours. Note: Cover the bowl and place it inside the refrigerator to avoid contamination."", ""Make the Java rice by combining washed rice and water in a cooking pot. Let the mixture boil. Add Knorr Pork Cube. Stir until well blended. Cover the pot and adjust heat between low to medium. Continue cooking until rice is done. Remove the cover from the pot and let the rice cool down."", ""Once the rice cools down completely, heat annatto oil on a pan and then add margarine. Saut\u00e9 garlic and onion until the latter softens."", ""Add cooked rice. Stir-fry for 2 minutes."", ""Add turmeric powder and season with sugar and salt as needed. Set aside."", ""Start cooking the pork chop by heating oil on a clean pan."", ""Combine flour, garlic powder, onion powder, and baking soda in a resealable bag. Seal and shake."", ""Place a piece of brined pork chop in the bag and shake. Dip it in beaten egg and then put it back into the bag and shake until well coated."", ""Fry one side in medium heat until it turns golden brown. Turn the pork over and do the same to the other side. Note: perform this step on all pork chops."", ""Arrange a cup of Java rice with a piece of pork chop on a plate. Serve with papaya atchara. Share and enjoy!""]"
Adobo Fried Rice,5 minutes,15 minutes,4,https://panlasangpinoy.com/wp-content/uploads/2014/01/adobo-fried-rice-recipe-728x750.jpg,"[{""name"": ""pork adobo"", ""amount"": ""1"", ""unit"": ""cup"", ""notes"": ""see note 1""}, {""name"": ""white rice"", ""amount"": ""4"", ""unit"": ""cups"", ""notes"": ""see note 2""}, {""name"": ""garlic"", ""amount"": ""1"", ""unit"": ""head"", ""notes"": ""crushed and chopped""}, {""name"": ""Salt and ground black pepper"", ""amount"": """", ""unit"": """", ""notes"": """"}, {""name"": ""green onion"", ""amount"": ""1/4"", ""unit"": ""cup"", ""notes"": ""chopped""}, {""name"": ""cooking oil"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": """"}]","[""Heat oil in a pan."", ""Add garlic. Cook until it starts to brown."", ""Add pork adobo. Stir. Cook for 1 minute."", ""Put-in the rice. Cook in medium heat for 3 to 5 minutes while gently tossing every minute to prevent the rice from sticking to the pan."", ""Season with salt and ground black pepper."", ""Add green onions. Toss."", ""Transfer to a serving bowl. Serve. Share and enjoy!""]"
Arroz Palabok,5 minutes,NA,4,https://panlasangpinoy.com/wp-content/uploads/2020/09/arroz-palabok.jpg,"[{""name"": ""rice"", ""amount"": ""1"", ""unit"": ""cup"", ""notes"": ""washed""}, {""name"": ""Knorr Shrimp Cube"", ""amount"": ""1"", ""unit"": ""piece"", ""notes"": """"}, {""name"": ""shrimp"", ""amount"": ""10"", ""unit"": ""pieces"", ""notes"": """"}, {""name"": ""chicharon"", ""amount"": ""1"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""eggs"", ""amount"": ""4"", ""unit"": ""pieces"", ""notes"": """"}, {""name"": ""tinapa flakes"", ""amount"": ""1/4"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""onion"", ""amount"": ""1"", ""unit"": ""piece"", ""notes"": ""minced""}, {""name"": ""garlic"", ""amount"": ""4"", ""unit"": ""cloves"", ""notes"": ""minced""}, {""name"": ""toasted garlic"", ""amount"": ""1/4"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""annatto oil"", ""amount"": ""1/4"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""water"", ""amount"": ""4"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""Patis and ground white pepper to taste"", ""amount"": """", ""unit"": """", ""notes"": """"}]","[""Boil shrimp in 2 cups water for 30 seconds. Set the shrimp aside. Save the water for later."", ""Heat annatto oil in pot. Saute garlic until it starts to brown. Add onion. Continue saut\u00e9ing until soft."", ""Add rice. Cook for 30 seconds."", ""Pour water used to boil shrimp along with the remaining water. Let boil."", ""Add Knorr Shrimp Cube. Stir."", ""Add tinapa flakes. Stir occasionally and cook in low heat until the rice gets fully cooked and the texture becomes mushy."", ""Season with pats and ground white pepper."", ""Transfer to a serving bowl. Swirl some annatto oil on top and then top with chicharon, shrimp, toasted garlic, tinapa flakes, and green onions."", ""Serve hot. Share and enjoy!""]"
Aligue Fried Rice,7 minutes,30 minutes,5,https://panlasangpinoy.com/wp-content/uploads/2020/05/aligue-fried-rice-recipe-728x750.jpg,"[{""name"": ""leftover rice"", ""amount"": ""5"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""shrimp"", ""amount"": ""8"", ""unit"": ""pieces"", ""notes"": """"}, {""name"": ""mussels"", ""amount"": ""10"", ""unit"": ""pieces"", ""notes"": """"}, {""name"": ""squid"", ""amount"": ""4"", ""unit"": ""pieces"", ""notes"": ""sliced""}, {""name"": ""taba ng talangka"", ""amount"": ""\u00bc"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""lemon"", ""amount"": ""\u00bc"", ""unit"": ""piece"", ""notes"": """"}, {""name"": ""onion"", ""amount"": ""1"", ""unit"": ""piece"", ""notes"": ""minced""}, {""name"": ""garlic"", ""amount"": ""5"", ""unit"": ""cloves"", ""notes"": ""crushed""}, {""name"": ""butter"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""cooking oil"", ""amount"": ""\u00bc"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""Salt and ground black pepper to taste"", ""amount"": """", ""unit"": """", ""notes"": """"}]","[""Cook the seafood by heating 2 tablespoons of oil in a pan. Put the shrimp and mussels. Make sure to remove the mussels from the shell. Continue cooking for 1 minute. Add half of the butter and let it melt. Put the squid into the pan and cook for 30 seconds. Season with salt and pepper. Set aside."", ""On the same pan, heat remaining oil. Saut\u00e9 garlic until it starts to brown. Add onion. Saut\u00e9 until onion becomes tender."", ""Put the remaining butter in the pan and let it melt. Add rice. Stir-fry for 2 minutes."", ""Add crab fat (taba ng talangka). Stir and fold until all ingredients are well blended."", ""Squeeze lemon or calamansi and pour the sauce from the saut\u00e9ed seafood. Adjust heat to high and continue stir-frying for 1 to 2 minutes. Season with ground black pepper and salt."", ""Arrange the aligue rice on a serving plate. Top with cooked seafood. Serve. Share and enjoy!""]"
Liempo Sinigang Rice,10 minutes,NA,4,https://panlasangpinoy.com/wp-content/uploads/2020/05/Crispy-Liempo-Sinigang-Fried-Rice-Recipe-728x750.jpg,"[{""name"": ""pork belly"", ""amount"": ""1 \u00bd"", ""unit"": ""lbs."", ""notes"": ""sliced""}, {""name"": ""cornstarch"", ""amount"": ""\u00bd"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""fish sauce"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""cooking oil"", ""amount"": ""\u00be"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""Knorr Sinigang sa Sampaloc"", ""amount"": ""22"", ""unit"": ""g"", ""notes"": ""original mix""}, {""name"": ""rice"", ""amount"": ""1 \u00bd"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""long green beans"", ""amount"": ""8"", ""unit"": ""pieces"", ""notes"": ""chopped""}, {""name"": ""onion"", ""amount"": ""1"", ""unit"": ""piece"", ""notes"": ""diced""}, {""name"": ""long green pepper"", ""amount"": ""1"", ""unit"": ""piece"", ""notes"": ""sliced""}, {""name"": ""water"", ""amount"": ""3"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""Ground black pepper"", ""amount"": """", ""unit"": """", ""notes"": """"}, {""name"": ""paprika"", ""amount"": ""\u00bd"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""cooking oil"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""tomato"", ""amount"": ""1"", ""unit"": ""piece"", ""notes"": ""sliced""}, {""name"": ""okra"", ""amount"": ""6"", ""unit"": ""pieces"", ""notes"": """"}, {""name"": ""eggplant"", ""amount"": ""1"", ""unit"": ""piece"", ""notes"": ""sliced""}, {""name"": ""spinach"", ""amount"": ""1 \u00bd"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""cake flour"", ""amount"": ""1"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""egg yolk"", ""amount"": ""1"", ""unit"": ""piece"", ""notes"": """"}, {""name"": ""cold water"", ""amount"": ""1"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""ice cubes"", ""amount"": ""\u00bc"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""cooking oil"", ""amount"": ""2"", ""unit"": ""cups"", ""notes"": """"}]","[""Prepare the sinigang broth by boiling water in a cooking pot. Add pork belly. Cover the pot and continue boiling using low to medium heat for 30 minutes. Note: add more water as needed."", ""Add Knorr Sinigang sa sampaloc (original mix). Stir. Cover the pot and continue boiling in medium heat for 15 minutes. Remove the pork from the pot and let it cool down."", ""Start to cook the sinigang rice by washing the rice. Drain water. Pour sinigang broth into the rice cooker while filtering using a kitchen sieve. Cook until done. Note: you can use a rice cooker, or do the traditional way of cooking rice."", ""While the rice is cooking, prep the pork by placing it in a resealable bag. Add fish sauce. Marinate for 15 minutes. Heat oil in a pan and then dredge the pork in cornstarch. Fry each side until it turns golden brown and crispy. Place in a plate lined with paper towel. Set aside."", ""Time to stir-fry the rice. Heat oil in a pan. Add onion and cook for 30 seconds. Put the chopped long green beans and continue cooking for 1 \u00bd minutes. Add sliced long green pepper and cooked rice. Stir-fry for 1 to 2 minutes. Finish by seasoning with ground black pepper and paprika. Set aside."", ""Make the vegetable tempura by heating oil to 360F. Combine the batter ingredients starting from the egg yolk and water. Mix well. Add ice cubes and then put-in the cake flour. Mix by holding 4 pieces of chopsticks and mix using a stabbing motion for 30 to 35 seconds. Note: the mixture should be lumpy, not smooth."", ""Dredge the vegetables in cake flour and then dip in the batter. Fry each side for 2 to 3 minutes. Note: the spinach should only be fried for not more than 1 minute."", ""Arrange the sinigang rice on a serving plate. Top with crispy liempo and serve with vegetable tempura.Share and enjoy!""]"
Yang Chow Fried Rice,15 minutes,20 minutes,6,https://panlasangpinoy.com/wp-content/uploads/2011/07/yang-chow-fried-rice.jpg,"[{""name"": ""cooked white rice"", ""amount"": ""6"", ""unit"": ""cups"", ""notes"": ""refrigerated overnight""}, {""name"": ""barbecued pork"", ""amount"": ""1"", ""unit"": ""cup"", ""notes"": ""chopped""}, {""name"": ""soy sauce"", ""amount"": ""1 1/2"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""salt"", ""amount"": ""2"", ""unit"": ""teaspoons"", ""notes"": """"}, {""name"": ""shrimps"", ""amount"": ""8 to 10"", ""unit"": ""pieces"", ""notes"": ""shelled and deveined""}, {""name"": ""green peas"", ""amount"": ""3/4"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""green onion"", ""amount"": ""1/4"", ""unit"": ""cup"", ""notes"": ""chopped""}, {""name"": ""raw eggs"", ""amount"": ""2"", ""unit"": ""pieces"", ""notes"": ""beaten""}, {""name"": ""sugar"", ""amount"": ""1"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""ginger"", ""amount"": ""1"", ""unit"": ""teaspoon"", ""notes"": ""minced""}, {""name"": ""garlic"", ""amount"": ""1"", ""unit"": ""teaspoon"", ""notes"": ""minced""}, {""name"": ""cooking oil"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": """"}]","[""Heat cooking oil and saut\u00e9 ginger and garlic."", ""Add shrimps and cook for a minute. Remove the shrimps and set aside."", ""Pour-in the beaten egg mixture and cook."", ""When the egg is cooked, divide into small pieces. Add the rice and mix well."", ""Put-in the soy sauce, sugar, and salt. Mix with the other ingredients."", ""Add barbecued pork. Cook for 3 minutes."", ""Add green peas and shrimp. Cook for another 3 minutes."", ""Put-in the green onions. Cook for 2 minutes while mixing with the other ingredients."", ""Turn the heat off and then transfer to a serving plate."", ""Serve. Share and enjoy!""]"
Longanisa Fried Rice and Ginisang Corned Beef with Kalabasa,10 minutes,35 minutes,4,https://panlasangpinoy.com/wp-content/uploads/2019/09/longanisa-fried-rice-and-ginisang-corned-beef-with-kalabasa.jpg,"[{""name"": ""longanisa"", ""amount"": ""3"", ""unit"": ""pieces"", ""notes"": """"}, {""name"": ""egg"", ""amount"": ""2"", ""unit"": ""pieces"", ""notes"": """"}, {""name"": ""leftover rice"", ""amount"": ""4 1/2"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""salt"", ""amount"": ""1"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""butter"", ""amount"": ""1/4"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""carrot"", ""amount"": ""1/2"", ""unit"": ""cup"", ""notes"": ""diced""}, {""name"": ""green peas"", ""amount"": ""1/2"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""ground black pepper to taste"", ""amount"": """", ""unit"": """", ""notes"": """"}, {""name"": ""corned beef"", ""amount"": ""12"", ""unit"": ""ounces"", ""notes"": """"}, {""name"": ""onion"", ""amount"": ""2"", ""unit"": ""pieces"", ""notes"": ""sliced""}, {""name"": ""garlic"", ""amount"": ""5"", ""unit"": ""cloves"", ""notes"": ""crushed""}, {""name"": ""cooking oil"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""butternut squash"", ""amount"": ""1/4"", ""unit"": ""piece"", ""notes"": ""cubed""}, {""name"": ""water"", ""amount"": ""1/2"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""Salt and ground black pepper to taste"", ""amount"": """", ""unit"": """", ""notes"": """"}]","[""Prepare the longanisa fried rice by combining salt and leftover rice. Gently mix until well blended. Set aside."", ""Crack eggs in a bowl. Beat until smooth. Heat oil in a pan. Pour the beaten egg mixture. Cook until done. Set aside."", ""Remove the casing from the longanisa. Heat oil in a pan. Add the longanisa meat. Cook while separating the mixture into smaller pieces."", ""Add salted rice. Stir-fry for 3 to 5 minutes."", ""Slice the eggs into smaller pieces. Add into the pan. Stir-fry for 1 minute."", ""Add carrots and green peas. Cook for 3 to 5 minutes. Season with ground black pepper. Tranfer to a serving plate."", ""Cook the corned beef by heating oil in a clean pan. Saute garlic and onion until onion softens."", ""Add corned beef. Saute for 3 minutes."", ""Add kalabasa. Stir. Pour water. Cover and cook for 5 minutes."", ""Transfer to a serving plate. Serve with longanisa fried rice."", ""Share and enjoy!""]"
Sinangag na Kanin Garlic Fried Rice,5 minutes,10 minutes,6,https://panlasangpinoy.com/wp-content/uploads/2018/08/sinangag-na-kanin.jpg,"[{""name"": ""leftover white rice"", ""amount"": ""6"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""head garlic"", ""amount"": ""1"", ""unit"": """", ""notes"": ""crushed""}, {""name"": ""cooking oil"", ""amount"": ""4"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""salt"", ""amount"": ""1"", ""unit"": ""teaspoon"", ""notes"": """"}]","[""Combine rice and salt. Gently mix until well blended."", ""Heat oil in a pan."", ""Add garlic. Cook until light to medium brown."", ""Put half of the rice in the pan. Stir-fry for 1 minute."", ""Add the remaining rice. Continue to stir-fry for 5 to 6 minutes."", ""Transfer to a serving plate."", ""Serve. Share and enjoy!""]"
Grilled Pork Belly with Garlic Fried Rice and Fried Egg Liempo Sinangag Itlog,NA,30 minutes,3,https://panlasangpinoy.com/wp-content/uploads/2017/06/How-to-Cook-Liempo-Sinangag-at-Itlog-Meal.jpg,"[{""name"": ""fried eggs"", ""amount"": ""3"", ""unit"": """", ""notes"": """"}, {""name"": ""grilled pork belly"", ""amount"": ""1"", ""unit"": ""lb."", ""notes"": """"}, {""name"": ""soy sauce"", ""amount"": ""5"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""lemon"", ""amount"": ""1"", ""unit"": """", ""notes"": ""or 3 pieces calamansi""}, {""name"": ""ground black pepper"", ""amount"": ""\u00bc"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""garlic powder"", ""amount"": ""1"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""cooked white rice"", ""amount"": ""2 to 3"", ""unit"": ""cups"", ""notes"": ""preferably leftovers""}, {""name"": ""garlic"", ""amount"": ""5"", ""unit"": ""cloves"", ""notes"": ""crushed""}, {""name"": ""cooking oil"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""salt"", ""amount"": ""\u00bc"", ""unit"": ""teaspoon"", ""notes"": """"}]","[""Prepare the marinade of the pork belly by combining soy sauce, lemon juice, ground black pepper, and garlic powder in a large bowl. Stir. Put the pork belly into the bowl and then coat it with the mixture. Let it marinate for at least 3 hours."", ""Grill the pork belly for 3 minutes per side while basting every turn. Continue with the process until the pork is cooked thoroughly. Once the pork is cooked, slice it into bite-sized pieces. Note: the ingredients for the basting sauce are the same as the marinade plus a tablespoon of cooking oil."", ""Prepare the garlic fried rice by heating oil in a pan. Add the garlic. Cook in medium heat until light brown. Set the heat to high and then put the rice into the pan. Gently cut using the spatula and fold to blend with oil and garlic. Add salt and then continue to cook while folding once in a while for 5 minutes."", ""Transfer the garlic fried rice into individual plates. Add grilled pork belly and a piece of fried egg on each plate. Serve."", ""Share and enjoy!""]"
Champorado with Tuyo Chocolate Porridge with Salted Dried Fish,10 minutes,30 minutes,4,https://panlasangpinoy.com/wp-content/uploads/2016/12/Champorado-with-Tuyo-Recipe-Panlasang-Pinoy-1.jpg,"[{""name"": ""glutinous rice"", ""amount"": ""1"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""water"", ""amount"": ""4 to 5"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""sugar"", ""amount"": ""\u00bd"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""pure cocoa tablea"", ""amount"": ""4"", ""unit"": ""pieces"", ""notes"": """"}, {""name"": ""A pinch of salt"", ""amount"": """", ""unit"": """", ""notes"": """"}, {""name"": ""fried salted dried fish"", ""amount"": ""6 to 12"", ""unit"": ""pieces"", ""notes"": ""tuyo""}]","[""Pour 4 cups water in a pot. Let boil."", ""Add the sugar and tablea. Stir and continue to boil until the cocoa tablea dilutes."", ""Add a pinch of salt and gently pour the glutinous rice in the pot. Stir and let the liquid re-boil."", ""Continue to cook in low heat until the rice gets soft (the consistency should be similar to a porridge). Make sure to stir the mixture every 2 to 3 minutes to prevent the rice from sticking on the pot. Add the extra cup cup of water (or more) if needed."", ""Scoop some cooked champorado using a ladle and pour in a bowl. Serve with crispy fried tuyo fish and evaporated milk."", ""Share and enjoy!""]"
Simple Bibingkang Malagkit,15 minutes,NA,6,https://panlasangpinoy.com/wp-content/uploads/2016/01/Bibingkang-Malagkit-2.jpg,"[{""name"": ""glutinous or sweet rice"", ""amount"": ""2 1/4"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""brown sugar"", ""amount"": ""2"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""water"", ""amount"": ""2"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""cans"", ""amount"": ""2"", ""unit"": """", ""notes"": ""4 cups coconut milk""}, {""name"": ""can"", ""amount"": ""1"", ""unit"": """", ""notes"": ""2 cups coconut cream""}, {""name"": ""salt"", ""amount"": ""1/4"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""vanilla extract"", ""amount"": ""2"", ""unit"": ""teaspoons"", ""notes"": """"}]","[""In a rice cooker or cooking pot, combine water and rice. Cook until the rice fully absorb the water. Note that the rice is not yet fully cooked at this point."", ""Transfer the rice on a baking tray."", ""Preheat the oven to 350 F."", ""Combine the coconut milk and cream, salt, sugar, and vanilla extract in a mixing bowl. Stir until all the ingredients are well blended."", ""Pour the mixture on the baking tray with rice. Gently stir until all the ingredients are distributed."", ""Bake for 40 to 60 minutes or until the top turns medium brown."", ""Remove from the oven. Let it cool down for 30 to 50 minutes."", ""Serve. Share and enjoy!""]"
Kielbasa Fried Rice,10 minutes,12 minutes,4,https://panlasangpinoy.com/wp-content/uploads/2015/12/Kielbasa-Fried-Rice-Recipe-2.jpg,"[{""name"": ""cooked white rice"", ""amount"": ""4"", ""unit"": ""cups"", ""notes"": ""preferably leftovers""}, {""name"": ""butter"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""garlic powder"", ""amount"": ""1"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""eggs"", ""amount"": ""2"", ""unit"": """", ""notes"": """"}, {""name"": ""sliced Kielbasa sausage"", ""amount"": ""1"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""green peas"", ""amount"": ""1/2"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""chopped green onions"", ""amount"": ""1/4"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""soy sauce"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": """"}]","[""Melt butter in a pan."", ""Add the Kielbasa sausage. Cook in low to medium heat for 1 minute per side."", ""Push the Kielbasa on the side. Crack the eggs and stir. Continue to cook until the eggs are formed."", ""Put the rice in the pan. Gently fold until all the ingredients are well blended."", ""Add the green peas, garlic powder and soy sauce. Stir fry until blended."", ""Put the chopped green onions on top. Stir fry for 2 to 3 minutes."", ""Serve. Share and enjoy!""]"
Yellow Arroz Caldo,10 minutes,45 minutes,5,https://panlasangpinoy.com/wp-content/uploads/2015/10/Yellow-Arroz-Caldo-21-640x750.jpg,"[{""name"": ""chicken"", ""amount"": ""1"", ""unit"": ""lb."", ""notes"": ""chopped into serving pieces""}, {""name"": ""chicken broth"", ""amount"": ""6"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""water"", ""amount"": ""2"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""package"", ""amount"": ""1"", ""unit"": """", ""notes"": ""8oz. Arroz Amarillo (yellow rice)""}, {""name"": ""garlic"", ""amount"": ""6"", ""unit"": ""cloves"", ""notes"": ""crushed""}, {""name"": ""medium yellow onion"", ""amount"": ""1"", ""unit"": """", ""notes"": ""chopped""}, {""name"": ""Onion powder"", ""amount"": ""1"", ""unit"": """", ""notes"": """"}, {""name"": ""chopped green onions"", ""amount"": ""1/4"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""Garlic powder"", ""amount"": ""1"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""Paprika"", ""amount"": ""1"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""Ground black pepper"", ""amount"": ""1/4"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""salt"", ""amount"": ""2"", ""unit"": ""teaspoons"", ""notes"": """"}]","[""Heat the cooking oil in a cooking pot. Once the oil gets hot, put the garlic in and then cook in low to medium heat until the garlic turns light brown."", ""Stir-in the onion. Continue to cook until the onion gets soft."", ""Add the chicken. Stir and then cook for 3 to 5 minutes."", ""Gradually add the yellow rice. Stir. Cook for 2 minutes."", ""Pour-in the chicken broth and water. Stir."", ""Add the onion powder, garlic powder, paprika, ground black pepper, and salt. Continue to cook in medium heat for 20 to 30 minutes. Cover the cooking pot and stir every 5 minutes or if needed. You can add more water or chicken broth if the liquid gets absorbed quickly by the rice. Add more salt only if needed."", ""Transfer to a serving bowl. Top with green onions. Serve with lime or calamansi."", ""Share and enjoy!""]"
