Title,Prep Time,Cook Time,Servings,Image,Ingredients,Instructions
Chicken Fried Rice,5 minutes,20 minutes,3,https://panlasangpinoy.com/wp-content/uploads/2013/01/best-fried-rice-750x750.jpg,"[{""name"": ""cooked white rice"", ""amount"": ""3"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""eggs"", ""amount"": ""2"", ""unit"": """", ""notes"": ""beaten""}, {""name"": ""chicken breast"", ""amount"": ""6"", ""unit"": ""ounces"", ""notes"": ""boneless""}, {""name"": ""frozen mixed vegetables"", ""amount"": ""1 \u00bd"", ""unit"": ""cups"", ""notes"": ""carrots, green peas, and corn""}, {""name"": ""onion"", ""amount"": ""1"", ""unit"": """", ""notes"": ""minced""}, {""name"": ""garlic"", ""amount"": ""2"", ""unit"": ""cloves"", ""notes"": ""minced""}, {""name"": ""cooking oil"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""Salt and ground black pepper to taste"", ""amount"": """", ""unit"": """", ""notes"": """"}, {""name"": ""oyster sauce"", ""amount"": ""1"", ""unit"": ""tablespoon"", ""notes"": """"}, {""name"": ""soy sauce"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""sesame oil"", ""amount"": ""1/2"", ""unit"": ""teaspoon"", ""notes"": """"}]","[""Cut the chicken into small pieces. Arrange in a bowl and combine with the sauce ingredients. Mix well. Set aside."", ""Heat the oil in a pan. Fry the beaten eggs until done. Remove the cooked eggs from the pan. Chop it into pieces, and then set it aside."", ""Using the remaining oil (add more if needed), saute the garlic and onion."", ""Add the marinated chicken once the onion softens. Stir-fry for 2 to 3 minutes."", ""Add the vegetables. Continue stir-frying for 2 minutes."", ""Add the rice. Toss until all the ingredients are well blended. Continue cooking for 3 minutes."", ""Season with salt and ground black pepper."", ""Transfer to a serving plate. Serve immediately.""]"
Chicken Afritada sa Gata,10 minutes,50 minutes,4,https://panlasangpinoy.com/wp-content/uploads/2023/07/Chicken-Afritada-with-Coconut-Milk-750x750.jpg,"[{""name"": ""chicken"", ""amount"": ""4"", ""unit"": ""lbs."", ""notes"": ""sliced into serving pieces""}, {""name"": ""Knorr Ginataang Gulay Recipe Mix"", ""amount"": ""40"", ""unit"": ""grams"", ""notes"": """"}, {""name"": ""Knorr Chicken Cube"", ""amount"": ""1"", ""unit"": """", ""notes"": """"}, {""name"": ""potatoes"", ""amount"": ""3"", ""unit"": """", ""notes"": """"}, {""name"": ""carrots"", ""amount"": ""4"", ""unit"": """", ""notes"": """"}, {""name"": ""bell peppers"", ""amount"": ""3"", ""unit"": """", ""notes"": """"}, {""name"": ""green peas"", ""amount"": ""\u00be"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""onion"", ""amount"": ""1"", ""unit"": """", ""notes"": ""chopped""}, {""name"": ""garlic"", ""amount"": ""6"", ""unit"": ""cloves"", ""notes"": """"}, {""name"": ""tomato sauce"", ""amount"": ""8"", ""unit"": ""ounces"", ""notes"": """"}, {""name"": ""hotdogs"", ""amount"": ""8"", ""unit"": """", ""notes"": """"}, {""name"": ""water"", ""amount"": ""2"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""cooking oil"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""Salt and ground black pepper to taste"", ""amount"": """", ""unit"": """", ""notes"": """"}]","[""Heat oil in a pan. Saute garlic and onion."", ""Add the chicken. Saute until it turns light brown in color."", ""Add tomato sauce, hotdogs, and water. Let it boil."", ""Combine Knorrr Ginataang Gulay Recipe Mix with 2 cups water. Mix well and then pour it into the pan. Cover and cook for 45 minutes using low heat."", ""Add Knorr Chicken Cube, potatoes, and carrots. Cook for 8 minutes."", ""Add the green peas and bell peppers. Cook for 3 minutes."", ""Season with salt and ground black pepper."", ""Serve with rice. Share and enjoy!""]"
Creamy Macaroni Sopas,10 minutes,20 minutes,5,https://panlasangpinoy.com/wp-content/uploads/2023/07/creamy-macaroni-soup-recipe-750x750.jpg,"[{""name"": ""elbow macaroni"", ""amount"": ""1 \u00bd"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""chicken breast"", ""amount"": ""2"", ""unit"": ""oz."", ""notes"": ""diced""}, {""name"": ""ham"", ""amount"": ""2"", ""unit"": ""ounces"", ""notes"": ""Sliced into squares""}, {""name"": ""Knorr Chicken Cube"", ""amount"": ""1"", ""unit"": """", ""notes"": """"}, {""name"": ""Knorr Cream of Mushroom Soup"", ""amount"": ""62"", ""unit"": ""grams"", ""notes"": """"}, {""name"": ""carrots"", ""amount"": ""2"", ""unit"": """", ""notes"": ""diced""}, {""name"": ""whole corn kernel"", ""amount"": ""8"", ""unit"": ""oz"", ""notes"": """"}, {""name"": ""onion"", ""amount"": ""1"", ""unit"": """", ""notes"": ""minced""}, {""name"": ""garlic"", ""amount"": ""3"", ""unit"": ""cloves"", ""notes"": ""minced""}, {""name"": ""water"", ""amount"": ""5"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""butter"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""Salt and ground black pepper to taste"", ""amount"": """", ""unit"": """", ""notes"": """"}]","[""Melt butter in a cooking pot."", ""Saut\u00e9 garlic and onion. Once the onion softens, add the chicken. Cook until it turns light brown in color."", ""Add ham. Saut\u00e9 for 2 minutes."", ""Pour 3 cups of water into the pot. Let it boil."", ""Add Knorr Chicken Cube and elbow macaroni. Stir and cover the pot. Let the liquid re-boil."", ""Adjust the heat to medium setting. Boil for 8 minutes."", ""Combine Knorr Cream of Mushroom Soup with 2 cups of water. Stir until well blended. Pour the mixture into the cooking pot."", ""Add carrots and corn. Cover the pot and continue cooking for 8 minutes."", ""Season with salt and ground black pepper as needed."", ""Transfer to a serving bowl. Serve hot. Share and enjoy!""]"
Creamy Sipo Egg with Chicken Gizzard,10 minutes,NA,5,https://panlasangpinoy.com/wp-content/uploads/2023/05/creamy-sipo-eggs-750x750.jpg,"[{""name"": ""chicken gizzard"", ""amount"": ""2"", ""unit"": ""lbs."", ""notes"": ""cleaned""}, {""name"": ""Knorr Cream of Mushroom Soup"", ""amount"": ""62"", ""unit"": ""grams"", ""notes"": """"}, {""name"": ""quail eggs"", ""amount"": ""12"", ""unit"": """", ""notes"": """"}, {""name"": ""frozen green peas"", ""amount"": ""\u00be"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""carrot"", ""amount"": ""1"", ""unit"": """", ""notes"": ""cubed""}, {""name"": ""sweet corn kernels"", ""amount"": ""\u00be"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""jicama"", ""amount"": ""1"", ""unit"": """", ""notes"": ""cubed""}, {""name"": ""garlic"", ""amount"": ""3"", ""unit"": ""cloves"", ""notes"": ""minced""}, {""name"": ""onion"", ""amount"": ""1"", ""unit"": """", ""notes"": ""chopped""}, {""name"": ""all-purpose cream"", ""amount"": ""7"", ""unit"": ""ounces"", ""notes"": ""optional""}, {""name"": ""butter"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""cooking oil"", ""amount"": ""1"", ""unit"": ""tablespoon"", ""notes"": """"}]","[""Boil 2 cups of water in a cooking pot. Add the quail eggs. Boil for 2 minutes. Let it cool down and peel off the shell. Set aside."", ""Boil 5 cups of water in a cooking pot. Add the chicken gizzard. Cover and then continue boiling using low heat for 45 minutes or until the gizzard becomes tender. Drain the water and set the gizzards aside."", ""Melt butter in a pan. Add cooking oil."", ""Saut\u00e9 garlic and onion until the onion softens and the garlic browns a bit."", ""Add the boiled chicken gizzard. Saut\u00e9 for 2 minutes."", ""Combine Knorr Cream of Mushroom Soup with 3 cups of water. Stir. Pour the mixture into the pan. Let it boil."", ""Add carrot, corn, jicama, and green peas. Cook uncovered for 2 minutes in a low to medium heat setting."", ""Add all-purpose cream and boiled quail eggs."", ""Season with salt and ground black pepper."", ""Transfer to a serving plate. Serve warm with rice."", ""Share and enjoy!""]"
Kakaibang Filipino Chicken Adobo,10 minutes,50 minutes,4,https://panlasangpinoy.com/wp-content/uploads/2023/04/kakaibang-chicken-adobo-recipe-750x750.jpg,"[{""name"": ""chicken"", ""amount"": ""2"", ""unit"": ""lbs."", ""notes"": ""cut into serving pieces""}, {""name"": ""chicken liver"", ""amount"": ""3"", ""unit"": ""ounces"", ""notes"": """"}, {""name"": ""Knorr Chicken Cube"", ""amount"": ""\u00bd"", ""unit"": """", ""notes"": """"}, {""name"": ""lemon lime soda"", ""amount"": ""1 \u00bd"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""eggs"", ""amount"": ""6"", ""unit"": """", ""notes"": ""boiled (optional)""}, {""name"": ""white vinegar"", ""amount"": ""3"", ""unit"": ""Tablespoons"", ""notes"": """"}, {""name"": ""soy sauce"", ""amount"": ""\u00bc"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""head garlic"", ""amount"": ""1"", ""unit"": """", ""notes"": ""crushed""}, {""name"": ""bay leaves"", ""amount"": ""3"", ""unit"": """", ""notes"": """"}, {""name"": ""peppercorn"", ""amount"": ""2"", ""unit"": ""teaspoons"", ""notes"": ""cracked""}, {""name"": ""cornstarch"", ""amount"": ""2"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""water"", ""amount"": ""1"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""green onions"", ""amount"": ""1"", ""unit"": ""bunch"", ""notes"": """"}, {""name"": ""butter"", ""amount"": ""1 \u00bd"", ""unit"": ""teaspoons"", ""notes"": """"}, {""name"": ""cooking oil"", ""amount"": ""\u00bc"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""PLAIN yogurt"", ""amount"": ""2"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""Knorr Chicken Cube"", ""amount"": ""\u00bd"", ""unit"": """", ""notes"": """"}]","[""Combine the marinade ingredients in a large bowl. Mix well. Add the chicken pieces and coat it with the marinade mixture. Cover the bowl and put inside the refrigerator. Let it stay for at least 3 hours."", ""Heat cooking oil in a pan. Fry both sides of the chicken liver until it browns. Remove from the pan. Set aside."", ""Using the remaining oil, fry the marinated chicken for 1 minute per side. Remove from the pan."", ""Melt the butter with the remaining oil. Add garlic. Cook until it starts to brown."", ""Put the chicken back into the pan. Add soy sauce, vinegar, lemon lime soda, water. Let boil."", ""Add \u00bd Knorr Chicken Cube, cracked peppercorn, and bay leaves. Cover the pot and reduce the heat to low setting. Cook for 20 to 25 minutes."", ""Add the fried chicken livers back into the pan. Stir."", ""Combine cornstarch with \u00bc cup water to make a slurry. Mix well. Pour into the cooking pot and stir right away. Add boiled eggs. Continue cooking until the sauce thickens."", ""Arrange on a serving plate and garnish with chopped green onions."", ""Share and enjoy!""]"
Butter Garlic Fried Chicken,10 minutes,45 minutes,4,https://panlasangpinoy.com/wp-content/uploads/2023/03/Butter-garlic-fried-chicken-recipe-750x750.jpg,"[{""name"": ""chicken"", ""amount"": ""1"", ""unit"": ""whole"", ""notes"": """"}, {""name"": ""garlic"", ""amount"": ""2"", ""unit"": ""heads"", ""notes"": ""chopped""}, {""name"": ""egg"", ""amount"": ""1"", ""unit"": """", ""notes"": """"}, {""name"": ""Knorr Liquid Seasoning"", ""amount"": ""2"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""ground black pepper"", ""amount"": ""1"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""fresh milk"", ""amount"": ""1"", ""unit"": ""tablespoon"", ""notes"": """"}, {""name"": ""water"", ""amount"": ""1"", ""unit"": ""tablespoon"", ""notes"": """"}, {""name"": ""all-purpose flour"", ""amount"": ""1"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""unsalted butter"", ""amount"": ""\u00bd"", ""unit"": ""cup"", ""notes"": ""melted""}, {""name"": ""parsley"", ""amount"": ""2"", ""unit"": ""tablespoons"", ""notes"": ""chopped""}, {""name"": ""cooking oil"", ""amount"": ""3"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""Salt and ground black pepper to taste."", ""amount"": """", ""unit"": """", ""notes"": """"}]","[""Spatchcock the chicken. Rub Knorr liquid seasoning all over. Let it stay for 30 minutes."", ""Meanwhile, combine garlic and 1 cup cooking oil in a small pot. Cook in low heat setting until the garlic turns golden brown. Filter the garlic using a kitchen strainer. Set both the toasted garlic and garlic oil aside."", ""Crack the egg in a bowl and add milk. Whisk until well blended. Spread the mixture all over the chicken."", ""Dredge the chicken in flour.  Make sure that the chicken gets completely coated with flour. Let it stay for 10 minutes. This will ensure that the flour sticks will stick well."", ""Combine garlic oil with 2 cups cooking oil. Heat to 325F."", ""Deep-fry the chicken for 13 to 16 minutes. Set aside."", ""Make the butter mixture by melting 2 tablespoons of butter in a saucepan. Add salt, ground black pepper, parsley, and water. Turn off heat."", ""Arrange the chicken on a serving plate. Spoon the butter mixture and top with lots of toasted garlic. Serve. Share and enjoy!""]"
Kinamatisang Manok,10 minutes,30 minutes,5,https://panlasangpinoy.com/wp-content/uploads/2023/03/Kinamatisang-Manok-Recipe-750x750.jpg,"[{""name"": ""chicken"", ""amount"": ""1"", ""unit"": ""lb."", ""notes"": ""cut into serving pieces""}, {""name"": ""tomatoes"", ""amount"": ""4"", ""unit"": """", ""notes"": ""sliced into wedges""}, {""name"": ""Knorr Chicken Cube"", ""amount"": ""1"", ""unit"": """", ""notes"": """"}, {""name"": ""bok choy"", ""amount"": ""2"", ""unit"": ""bunches"", ""notes"": """"}, {""name"": ""long green chili peppers"", ""amount"": ""3"", ""unit"": """", ""notes"": """"}, {""name"": ""onion"", ""amount"": ""1"", ""unit"": """", ""notes"": ""sliced""}, {""name"": ""ginger"", ""amount"": ""3"", ""unit"": ""thumbs"", ""notes"": ""crushed""}, {""name"": ""garlic"", ""amount"": ""3"", ""unit"": ""cloves"", ""notes"": ""chopped""}, {""name"": ""water"", ""amount"": ""2"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""cooking oil"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""Fish sauce and ground black pepper to taste"", ""amount"": """", ""unit"": """", ""notes"": """"}]","[""Heat oil in a cooking pot. Saut\u00e9 garlic until it starts to brown."", ""Add onion and ginger. Continue cooking until the onion softens."", ""Put the chicken pieces into the pot. Cook each side for 1 minute."", ""Stir-in half of the tomatoes. Cook for 2 minutes."", ""Pour the water and let boil."", ""Add Knorr Chicken Cube and 2 teaspoons of fish sauce. Cover the pot and adjust the heat to low setting. Boil the chicken for 20 minutes."", ""Add remaining tomatoes, long green pepper, and bok choy. Cover and cook for 3 minutes."", ""Season with ground black pepper and fish sauce as needed."", ""Serve warm with rice. Share and enjoy!""]"
Tornado Franks,12 minutes,5 minutes,5,https://panlasangpinoy.com/wp-content/uploads/2023/01/tornado-franks-2-jpg-webp-750x750.webp,"[{""name"": ""CDO Chicken Franks"", ""amount"": ""6"", ""unit"": """", ""notes"": """"}, {""name"": ""cooking oil"", ""amount"": ""1"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""all-purpose flour"", ""amount"": ""\u00bd"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""pancake mix"", ""amount"": ""\u00bd"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""water"", ""amount"": ""4 to 5"", ""unit"": ""tablespoons"", ""notes"": """"}]","[""Make the dough by combining all the dough ingredients in a bowl. Mix well. Knead until the texture becomes smooth."", ""Divide the dough into 4 to 6 equal parts. Roll until strings are formed. Set aside."", ""Skew each of the chicken franks with bamboo skewers and create a spiral incision. Fill each incision with dough strings. Set aside."", ""Heat cooking oil in a pan. Fry each skewed chicken franks for 3 minutes while turning over occasionally."", ""Remove from the pan. Let it cool down."", ""Serve with your favorite dipping sauce. Share and enjoy!""]"
Stir Fried Chicken Franks,5 minutes,10 minutes,5,https://panlasangpinoy.com/wp-content/uploads/2023/01/stir-fried-chicken-franks-jpg-750x750.webp,"[{""name"": ""CDO Chicken Franks"", ""amount"": ""10"", ""unit"": """", ""notes"": ""sliced in half""}, {""name"": ""garlic"", ""amount"": ""3"", ""unit"": ""cloves"", ""notes"": ""minced""}, {""name"": ""onion"", ""amount"": ""1"", ""unit"": """", ""notes"": ""sliced into rings""}, {""name"": ""banana ketchup"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""oyster sauce"", ""amount"": ""1"", ""unit"": ""tablespoon"", ""notes"": """"}, {""name"": ""cooking oil"", ""amount"": ""2"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""Salt and ground black pepper to taste"", ""amount"": """", ""unit"": """", ""notes"": """"}]","[""Heat oil in a pan. Saut\u00e9 garlic and onion until the onion softens."", ""Add CDO Franks. Saut\u00e9 for 1 minute."", ""Add ketchup and oyster sauce. Stir and cook for 1 minute."", ""Season with salt and ground black pepper."", ""Serve. Share and enjoy!""]"
Asian Chicken Lettuce Wrap,5 minutes,15 minutes,5,https://panlasangpinoy.com/wp-content/uploads/2023/01/chicken-lettuce-wrap-jpg-webp-750x750.webp,"[{""name"": ""head lettuce"", ""amount"": ""1"", ""unit"": """", ""notes"": """"}, {""name"": ""CDO Homestyle Chicken Flakes in Oil"", ""amount"": ""450"", ""unit"": ""grams"", ""notes"": """"}, {""name"": ""green onion"", ""amount"": ""\u00bd"", ""unit"": ""cup"", ""notes"": ""chopped""}, {""name"": ""onion"", ""amount"": ""1"", ""unit"": """", ""notes"": ""minced""}, {""name"": ""carrot"", ""amount"": ""\u00bc"", ""unit"": ""cup"", ""notes"": ""minced""}, {""name"": ""jicama"", ""amount"": ""1"", ""unit"": ""cup"", ""notes"": ""diced (singkamas)""}, {""name"": ""soy sauce"", ""amount"": ""2"", ""unit"": ""teaspoons"", ""notes"": """"}, {""name"": ""white vinegar"", ""amount"": ""\u00bd"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""sesame oil"", ""amount"": ""1 \u00bd"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""hoisin sauce"", ""amount"": ""2 \u00bd"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""Salt and ground black pepper to taste"", ""amount"": """", ""unit"": """", ""notes"": """"}]","[""Wash the lettuce with running water and peel the leaves apart. Set aside."", ""Heat oil in a wok. Saute onion for 35 seconds."", ""Add Chicken Flakes. Continue cooking until the liquid evaporates completely."", ""Add carrot and jicama. Cook for 1 minute."", ""Add soy sauce, vinegar, sesame oil, and hoisin sauce. Stir."", ""Put the green onions into the wok and season with salt and ground black pepper as needed."", ""Transfer to a serving bowl. Serve with fresh lettuce."", ""Serve. Share and enjoy!""]"
Filipino Chicken Pasta Alfredo,NA,NA,NA,https://panlasangpinoy.com/wp-content/uploads/2023/01/creamy-chicken-pasta-carbonara-alfredo-jpg-webp-750x750.webp,"[{""name"": ""CDO Chicken Flakes in Oil"", ""amount"": ""300"", ""unit"": ""grams"", ""notes"": """"}, {""name"": ""fettucine pasta"", ""amount"": ""1"", ""unit"": ""lb."", ""notes"": """"}, {""name"": ""all-purpose cream"", ""amount"": ""500"", ""unit"": ""ml."", ""notes"": """"}, {""name"": ""onion"", ""amount"": ""1"", ""unit"": """", ""notes"": ""chopped""}, {""name"": ""Parmesan cheese"", ""amount"": ""\u00be"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""garlic"", ""amount"": ""3"", ""unit"": ""cloves"", ""notes"": ""minced""}, {""name"": ""butter"", ""amount"": ""2"", ""unit"": ""tablespoons"", ""notes"": """"}]","[""Cook pasta according to package instructions. Set aside."", ""Make the creamy sauce by melting butter in a cooking pot. Saut\u00e9 onion and garlic until the onion softens."", ""Add CDO chicken flakes. Continue cooking for 2 minutes."", ""Pour the all-purpose cream into the pot. Let it boil. Adjust the heat to low setting. Continue cooking while stirring occasionally until the sauce thicken to your desired consistency."", ""Add parmesan cheese. Stir."", ""Put the cooked pasta unto the cooking pot with the sauce. Toss until well blended. Season with chopped parsley."", ""Transfer to a pasta bowl. Serve."", ""Share and enjoy!""]"
Not Your Ordinary Chicken Adobo,10 minutes,45 minutes,4,https://panlasangpinoy.com/wp-content/uploads/2022/12/Chicken-Adobo-Recipe-jpg-webp-750x750.webp,"[{""name"": ""chicken"", ""amount"": ""2 1/2"", ""unit"": ""lbs."", ""notes"": ""cut into serving pieces""}, {""name"": ""Knorr chicken cube"", ""amount"": ""1"", ""unit"": """", ""notes"": """"}, {""name"": ""garlic"", ""amount"": ""1"", ""unit"": ""head"", ""notes"": ""crushed""}, {""name"": ""onion"", ""amount"": ""1"", ""unit"": """", ""notes"": ""minced""}, {""name"": ""brown sugar"", ""amount"": ""1 \u00bd"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""bay leaves"", ""amount"": ""4"", ""unit"": """", ""notes"": """"}, {""name"": ""whole peppercorn"", ""amount"": ""1 1/2"", ""unit"": ""teaspoons"", ""notes"": """"}, {""name"": ""soy sauce"", ""amount"": ""4"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""white vinegar"", ""amount"": ""6"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""oyster sauce"", ""amount"": ""2"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""water"", ""amount"": ""1"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""green onions"", ""amount"": ""\u00bc"", ""unit"": ""cup"", ""notes"": ""chopped""}, {""name"": ""butter"", ""amount"": ""1"", ""unit"": ""tablespoon"", ""notes"": """"}, {""name"": ""cooking oil"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": """"}]","[""Combine chicken, soy sauce, vinegar, and half of the crushed garlic in a bowl. Mix until all ingredients are well blended. Let it stay for at least 1 hour."", ""Fry the remaining garlic until golden brown. Set aside."", ""Combine the butter and garlic-infused oil (this is the oil used to cook the garlic). Saut\u00e9 the onion and then add the marinated chicken. Cook until the chicken turns light brown."", ""Add the oyster sauce and then pour the remaining marinade and water. Let it boil."", ""Add Knorr chicken cube, sugar, bay leaves, fried garlic, and whole peppercorn. Reduce to a simmer. Cover the pot and cook for 35 to 45 minutes."", ""Transfer to a serving bowl. Garnish with chopped green onions."", ""Serve. Share and enjoy!""]"
Embutido Cordon Bleu,20 minutes,20 minutes,8,https://panlasangpinoy.com/wp-content/uploads/2022/12/Embutido-Cordon-Bleu-Panlasang-Pinoy-jpg-webp-750x750.webp,"[{""name"": ""ham"", ""amount"": ""8"", ""unit"": ""slices"", ""notes"": """"}, {""name"": ""Swiss cheese"", ""amount"": ""8"", ""unit"": ""slices"", ""notes"": """"}, {""name"": ""all-purpose flour"", ""amount"": ""\u00bd"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""eggs"", ""amount"": ""2"", ""unit"": """", ""notes"": """"}, {""name"": ""panko breadcrumbs"", ""amount"": ""1 1/2"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""cooking oil"", ""amount"": ""2"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""ground pork"", ""amount"": ""1"", ""unit"": ""lb."", ""notes"": """"}, {""name"": ""ground chicken"", ""amount"": ""1"", ""unit"": ""lb."", ""notes"": """"}, {""name"": ""Knorr Chicken Cube"", ""amount"": ""1"", ""unit"": """", ""notes"": ""mashed""}, {""name"": ""sweet pickle relish"", ""amount"": ""\u00bc"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""cheddar cheese"", ""amount"": ""1"", ""unit"": ""cup"", ""notes"": ""grated""}, {""name"": ""red bell pepper"", ""amount"": ""1"", ""unit"": """", ""notes"": ""minced""}, {""name"": ""raisins"", ""amount"": ""\u00bd"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""carrot"", ""amount"": ""1"", ""unit"": """", ""notes"": ""minced""}, {""name"": ""onion"", ""amount"": ""1"", ""unit"": """", ""notes"": ""minced""}, {""name"": ""egg"", ""amount"": ""1"", ""unit"": """", ""notes"": """"}, {""name"": ""salt"", ""amount"": ""1"", ""unit"": ""teaspoons"", ""notes"": """"}, {""name"": ""ground black pepper"", ""amount"": ""1/2"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""breadcrumbs"", ""amount"": ""3/4"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""heavy whipping cream"", ""amount"": ""\u00bd"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""Dijon mustard"", ""amount"": ""2"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""butter"", ""amount"": ""1 \u00bd"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""minced yellow onion"", ""amount"": ""2"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""Salt to taste"", ""amount"": """", ""unit"": """", ""notes"": """"}]","[""Combine all the embutido ingredients in a bowl. Mix well. Set aside."", ""Lay a sheet of foil on a flat surface. Scoop \u00be cups of meat mixture and spread it on the foil. Lay 2 slices of ham over the meat mixture and top it with 2 slices of cheese. Roll the foil and secure by twisting the ends."", ""Steam for 1 hour. Remove from the steamer and let this cool down. Remove foil wrap."", ""Heat 2 cups cooking oil."", ""Dredge each embutido in all-purpose flour. Dip it in beaten egg, and then coat with panko breadcrumbs."", ""Deep fry until golden brown. Set aside."", ""Make the Dijon cream sauce by melting butter in a saucepan. Add onion. Cook until soft."", ""Pour heavy whipping cream. Stir and add Dijon mustard. Stir and continue cooking using between low to medium heat setting until the sauce reduces to half. Add salt to taste."", ""Arrange the embutido cordon bleu on a serving plate. Serve with creamy Dijon sauce. Share and enjoy""]"
Christmas Chicken Curry,15 minutes,NA,5,https://panlasangpinoy.com/wp-content/uploads/2022/12/Christmas-Chicken-Curry-jpg-webp-750x750.webp,"[{""name"": ""chicken"", ""amount"": ""2 1/2"", ""unit"": ""lbs"", ""notes"": """"}, {""name"": ""Knorr chicken cube"", ""amount"": ""1"", ""unit"": """", ""notes"": """"}, {""name"": ""potatoes"", ""amount"": ""2"", ""unit"": """", ""notes"": ""diced""}, {""name"": ""carrots"", ""amount"": ""2"", ""unit"": """", ""notes"": ""diced""}, {""name"": ""red bell pepper"", ""amount"": ""1"", ""unit"": """", ""notes"": """"}, {""name"": ""long green peppers"", ""amount"": ""3"", ""unit"": """", ""notes"": """"}, {""name"": ""curry powder"", ""amount"": ""1"", ""unit"": ""tbsp"", ""notes"": """"}, {""name"": ""turmeric powder"", ""amount"": ""1"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""coconut milk"", ""amount"": ""2"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""water"", ""amount"": ""1"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""Knorr cream of mushroom"", ""amount"": ""1"", ""unit"": ""tablespoon"", ""notes"": """"}, {""name"": ""cooking oil"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""Salt and ground black pepper to taste"", ""amount"": """", ""unit"": """", ""notes"": """"}]","[""Heat oil in a pot. Saut\u00e9 garlic, onion, and ginger."", ""Add the chicken once the onion softens. Cook until the chicken turns light brown."", ""Add curry powder and turmeric powder. Stir and pour coconut milk and water. Let boil."", ""Add Knorr chicken cube. Cover the pot. Cook in a low heat setting for 20 minutes."", ""Add potato and carrots. Cook for 8 minutes."", ""Combine 1 tablespoon of Knorr cream of mushroom soup mix with \u00bd cup water. Mix well. Add mixture to the pot. Stir."", ""Add bell pepper and long green chili pepper. Cover the pot and continue cooking for 5 minutes."", ""Season with salt and ground black pepper. Serve. Share and enjoy!""]"
