Title,Prep Time,Cook Time,Servings,Image,Ingredients,Instructions
Ketogenic Bacon and Egg Salad,10 minutes,15 minutes,4,https://panlasangpinoy.com/wp-content/uploads/2018/07/ketogenic-bacon-and-egg-salad-recipe.jpg,"[{""name"": ""Bacon"", ""amount"": ""\u00bd"", ""unit"": ""lb."", ""notes"": """"}, {""name"": ""eggs"", ""amount"": ""6"", ""unit"": """", ""notes"": """"}, {""name"": ""Lady's Choice Mayonnaise"", ""amount"": ""\u00be"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""shredded sharp cheddar cheese"", ""amount"": ""\u00bd"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""chopped scallions"", ""amount"": ""2"", ""unit"": ""teaspoons"", ""notes"": """"}, {""name"": ""minced red onion"", ""amount"": ""2"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""Dijon mustard"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""Salt and ground black pepper to taste"", ""amount"": """", ""unit"": """", ""notes"": """"}, {""name"": ""Water for boiling egg"", ""amount"": """", ""unit"": """", ""notes"": """"}]","[""Pour water in a cooking pot and then add eggs. Cover the pot and apply heat. Let the water boil rapidly."", ""Turn the heat off. Let the eggs remain the the covered pot for 10 minutes."", ""Discard the warm water from the pot and pour cold water into it. You can also add ice to quickly chill the egg. Remove the shell and slice into cubes. Set aside."", ""Meanwhile, prepare the bacon by heating a pan. Cook each side of the bacon using medium heat for 3 minutes or until the bacon gets crispy. Chop the bacon and set aside."", ""Combine Lady's Choice mayonnaise, Dijon mustard, salt, ground black pepper, and onion in a bowl. Mix well."", ""Add sliced eggs, bacon, scallions, and cheese. Fold until well blended."", ""Transfer to a serving bowl. Serve."", ""Share and enjoy!""]"
Eggplant Omelette,10 minutes,8 minutes,2,https://panlasangpinoy.com/wp-content/uploads/2018/01/How-to-Cook-Eggplant-Omelette.jpg,"[{""name"": ""eggs"", ""amount"": ""3"", ""unit"": ""pieces"", ""notes"": """"}, {""name"": ""medium eggplant"", ""amount"": ""1"", ""unit"": """", ""notes"": """"}, {""name"": ""garlic powder"", ""amount"": ""1/4"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""salt"", ""amount"": ""1/4"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""A dash of ground black pepper"", ""amount"": """", ""unit"": """", ""notes"": """"}, {""name"": ""olive oil"", ""amount"": ""4"", ""unit"": ""tablespoons"", ""notes"": """"}]","[""Beat the eggs in a large bowl. Add salt, ground black pepper, and garlic powder. Continue to beat until all ingredients are well blended. Set aside."", ""Use a fork to create tiny holes all over the eggplant. Cook the eggplant by either baking it in the oven at 400F for 20 to 25 minutes, or exposing it in fire over a stove top until the skin gets burnt and turns black."", ""Let the eggplant cool down. Peel the skin then cut the stalk off. Arrange the eggplant flat in a plate. Gently mash using a fork."", ""Transfer the mashed eggplant to the bowl with beaten egg. Beat until the eggplant is well incorporated with all the ingredients."", ""Meanwhile, heat olive oil in a pan. Once the oil gets hot, pour the mixture into the pan. Continue to cook in low to medium heat for 3 to 5 minutes."", ""Flip the eggplant omellette using a plate. Do this by lifting the pan and tilt it towards the plate until the content slides into the plate (you can also use a spatula). Make sure that the cooked part is facing down. Now, hold the plate with one hand and the pan with the other. Cover the plate with pan and then quickly flip it over in a way that the top part of the omellete (which is still uncooked) touches the base of the pan. Continue to cook for 3 minutes."", ""Transfer to a serving plate. Serve with your favorite condiment."", ""Share and enjoy!""]"
Spinach Tomato and Cheese Omelette,5 minutes,7 minutes,2,https://panlasangpinoy.com/wp-content/uploads/2018/01/Spinach-Tomato-and-Cheese-Omelette-Recipe.jpg,"[{""name"": ""eggs"", ""amount"": ""2"", ""unit"": """", ""notes"": """"}, {""name"": ""fresh baby spinach"", ""amount"": ""3/4"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""small ripe roma tomato"", ""amount"": ""1"", ""unit"": """", ""notes"": ""chopped""}, {""name"": ""shredded cheddar cheese"", ""amount"": ""1/2"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""salted butter"", ""amount"": ""1/4"", ""unit"": ""cup"", ""notes"": """"}]","[""Melt half of the butter in a pan."", ""Once the butter starts to bubble, add tomato. Saute for 1 minute."", ""Put the spinach in the pan. Cook for 30 seconds. Transfer everything in a clean plate."", ""Wipe the pan clean using a paper towel. Heat the pan in a stovetop using low to medium heat. Melt the remaining butter in the pan."", ""Beat the eggs in a bowl. Pour into the pan. Tilt the pan to distribute the beaten eggs equally."", ""Once the eggs starts to form, pour the cooke tomato and spinach over the egg. Top with shredded cheese. Continue to cook until the eggs are done."", ""Fold the omelet halfway to secure the filling. You can top the omelet with more cheese."", ""Transfer to a serving plate. Serve."", ""Share and enjoy!""]"
Ham and Hotdog Omelet with Cheese,5 minutes,12 minutes,4,https://panlasangpinoy.com/wp-content/uploads/2017/07/Ham-and-Hotdog-Omelet-with-Cheese-Recipe.jpg,"[{""name"": ""eggs"", ""amount"": ""4"", ""unit"": """", ""notes"": """"}, {""name"": ""ham"", ""amount"": ""6"", ""unit"": ""ounces"", ""notes"": ""cubed""}, {""name"": ""hotdogs"", ""amount"": ""3"", ""unit"": """", ""notes"": ""cubed""}, {""name"": ""salt"", ""amount"": ""1/4"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""ground black pepper"", ""amount"": ""1/8"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""shredded cheddar cheese"", ""amount"": ""1/2"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""cooking oil"", ""amount"": ""4"", ""unit"": ""tablespoons"", ""notes"": """"}]","[""Heat 2 tablespoons oil in a pan."", ""Saute cubed ham and hotdogs for 2 minutes. Remove from the pan. Set aside."", ""Crack eggs in a bowl. Add salt and ground black pepper. Beat until the texture is smooth."", ""Add cheese. Continue to beat until well blended."", ""Heat remaining oil in a pan. Pour a quarter of the egg mixture. Top with a quarter of cubed ham and hotdog. Using a wide spatula, turn the egg over to cook the other side. Let it stay for 40 to 80 seconds in medium heat or until the other side is fully cooked. Perform the same steps until all the eggs and meat are consumed."", ""Transfer to a serving plate. Serve."", ""Share and enjoy""]"
"Scrambled Eggs with Tomato, Onion, and Spinach",8 minutes,10 minutes,4,https://panlasangpinoy.com/wp-content/uploads/2016/05/Breakfast-Scrambled-Eggs-with-Tomato-Onion-and-Spinach.jpg,"[{""name"": ""eggs"", ""amount"": ""4"", ""unit"": """", ""notes"": """"}, {""name"": ""medium plum tomato"", ""amount"": ""1"", ""unit"": """", ""notes"": ""cubed""}, {""name"": ""medium yellow onion"", ""amount"": ""1"", ""unit"": """", ""notes"": ""sliced""}, {""name"": ""baby spinach"", ""amount"": ""1"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""a pinch of salt"", ""amount"": """", ""unit"": """", ""notes"": """"}, {""name"": ""a pinch of ground black pepper"", ""amount"": """", ""unit"": """", ""notes"": """"}, {""name"": ""cooking oil"", ""amount"": ""2"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""butter"", ""amount"": ""2"", ""unit"": ""tablespoons"", ""notes"": """"}]","[""Crack the eggs in a bowl. Add salt and pepper. Beat until smooth. Set aside."", ""Heat the cooking oil and butter in a pan. Make sure that the entire area of the pan is coated with oil and butter."", ""Add the tomato and onion. Cook for 2 to 3 minutes in medium heat or until the onion gets soft."", ""Add the spinach and then stir fry for 30 seconds."", ""Pour-in the beaten egg. Cook one side until it starts to set. Gently scrape the the eggs from one end of the pan going towards the center using either a spatula or wooden spoon. Repeat the process until soft curds form."", ""Transfer to a serving plate. Serve with toast."", ""Share and enjoy!""]"
Ground Beef Omelet,5 minutes,15 minutes,3,https://panlasangpinoy.com/wp-content/uploads/2016/03/ground-beef-omelet-recipe.jpg,"[{""name"": ""eggs"", ""amount"": ""4"", ""unit"": """", ""notes"": """"}, {""name"": ""ground beef"", ""amount"": ""1/2"", ""unit"": ""lb."", ""notes"": """"}, {""name"": ""small yellow onion"", ""amount"": ""1"", ""unit"": """", ""notes"": ""chopped""}, {""name"": ""small green bell pepper"", ""amount"": ""1"", ""unit"": """", ""notes"": ""chopped""}, {""name"": ""Worcestershire sauce"", ""amount"": ""2"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""cooking oil"", ""amount"": ""6"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""salt and pepper to taste"", ""amount"": """", ""unit"": """", ""notes"": """"}]","[""Prepare the ground beef filing by heating 3 tablespoons of cooking oil in a pan."", ""Add the onion. Cook until soft."", ""Add the chopped bell pepper and ground beef. Brown the beef (cook around 3 to 5 minutes)."", ""Sprinkle some salt and pepper (adjust the amount to your preference) and pour-in the Worcestershire sauce. Stir and cook for 4 to 5 minutes. Remove from the pan and set aside."", ""Start to make the omelet by cracking the eggs in a bowl. Sprinkle a bit of salt. Whisk the eggs until the texture is smooth."", ""Heat the remaining oil in a pan."", ""Once the oil starts to heat-up, slowly pour 1/3 of the beaten egg on the pan. Let it cook in low to medium heat until the egg starts to form."", ""Turn the egg over using a spatula. Scoop 1/3 of the cooked ground beef over one side of the egg. When the other side of the egg forms and starts to solidify, fold the other half to cover the side with ground meat."", ""Remove the omelet from the pan and transfer to a serving plate. Perform the same steps until all the ingredients are consumed."", ""Serve with rice or bread. Share and enjoy!""]"
Huevos Rancheros,3 minutes,12 minutes,3,https://panlasangpinoy.com/wp-content/uploads/2015/10/Huevos-Rancheros-Recipe-2.jpg,"[{""name"": ""can"", ""amount"": ""1"", ""unit"": """", ""notes"": ""14.5 oz. fire roasted tomato""}, {""name"": ""Chipotle Pepper in Adobo Sauce"", ""amount"": ""1/4"", ""unit"": ""cup"", ""notes"": ""chopped""}, {""name"": ""Cilantro"", ""amount"": ""1/4"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""small flour tortillas"", ""amount"": ""6"", ""unit"": """", ""notes"": """"}, {""name"": ""medium Spanish onion"", ""amount"": ""1"", ""unit"": """", ""notes"": ""diced""}, {""name"": ""eggs"", ""amount"": ""3"", ""unit"": """", ""notes"": """"}, {""name"": ""banana pepper"", ""amount"": ""1"", ""unit"": """", ""notes"": ""chopped""}, {""name"": ""Salt and pepper to taste"", ""amount"": """", ""unit"": """", ""notes"": """"}, {""name"": ""cooking oil"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": """"}]","[""Prepare the salsa by heating 2 tablespoons of cooking oil in a pan. Saute the onion until it becomes soft. Add the diced tomatoes, add the chipotle pepper, and banana pepper. Cook for 3 to 5 minutes. Add salt and pepper to taste."", ""Cook the eggs. I prefer either sunny side up or ever easy. Set Aside."", ""Heat a clean frying pan. Once the pan starts to heat-up, lay a corn tortilla flat over the pan and continue to heat up (using medium heat) for 2 minutes per side."", ""Arrange the warm tortillas on a serving plate. Top with fried egg and salsa. Garnish with cilantro. "", ""Serve. Share and enjoy!""]"
Ground Pork Kaldereta Omelet,5 minutes,6 minutes,2,https://panlasangpinoy.com/wp-content/uploads/2015/09/Ground-Pork-Kaldereta-Omelet-Recipe.jpg,"[{""name"": ""pork giniling kaldereta"", ""amount"": ""1 \u00bd"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""eggs"", ""amount"": ""3"", ""unit"": """", ""notes"": """"}, {""name"": ""salt"", ""amount"": ""\u00bc"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""onion powder"", ""amount"": ""\u00bd"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""A dash of ground black pepper"", ""amount"": """", ""unit"": """", ""notes"": """"}, {""name"": ""cooking oil"", ""amount"": ""4"", ""unit"": ""tablespoons"", ""notes"": """"}]","[""Crack eggs in a bowl. Whisk using a wire whisk of fork."", ""Add the salt, pepper, and onion powder. Continue to whisk until all the ingredients are well blended."", ""Add the Pork Giniling Kaldereta. Stir until it is incorporated with the mixture. Set aside"", ""Heat the oil in a frying pan. Once the oil gets hot, scoop half of the mixture and pour it on the pan. Cook in medium heat for 3 minutes."", ""Using a wide spatula, turn the omelet over. Cook the opposite side for 2 to 3 minutes or until it is done. Do the same steps for the remaining mixture."", ""Transfer to a serving plate. Serve with Ketchup."", ""Enjoy with toast for breakfast or with white rice for lunch.""]"
Egg Sandwich Spread,10 minutes,5 minutes,6,https://panlasangpinoy.com/wp-content/uploads/2015/09/Egg-Sandwich-Spread-Recipe.jpg,"[{""name"": ""6 hard boiled eggs"", ""amount"": """", ""unit"": """", ""notes"": """"}, {""name"": ""mayonnaise"", ""amount"": ""1/4"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""sweet pickle relish"", ""amount"": ""1/4"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""white sugar"", ""amount"": ""1"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""dry mustard powder"", ""amount"": ""1/2"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""onion powder"", ""amount"": ""1/2"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""salt"", ""amount"": ""1/2"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""ground black pepper"", ""amount"": ""1/8"", ""unit"": ""teaspoon"", ""notes"": ""optional""}]","[""Place the eggs in a bowl. Mash using a fork."", ""Add mayonnaise, sugar, mustard powder, onion powder, salt, and pepper. Fold until all the ingredients are well blended."", ""Add the sweet pickle relish. Fold once more until the pickles blends with the other ingredients."", ""Transfer in a container. Refrigerate for 1 hour, or you can use it immediately. Spread over your favorite slice of bread."", ""Share. Share and enjoy!""]"
Deviled Egg,5 minutes,10 minutes,2,https://panlasangpinoy.com/wp-content/uploads/2015/05/Devilled-Egg1.jpg,"[{""name"": ""hard boiled Eggs"", ""amount"": ""3"", ""unit"": ""pieces"", ""notes"": """"}, {""name"": ""mayonnaise"", ""amount"": ""1"", ""unit"": ""tablespoon"", ""notes"": """"}, {""name"": ""Dijon mustard"", ""amount"": ""1"", ""unit"": ""tablespoon"", ""notes"": """"}, {""name"": ""paprika"", ""amount"": ""1"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""chopped dill"", ""amount"": ""1"", ""unit"": ""tablespoon"", ""notes"": """"}]","[""Slice the eggs in half lengthwise. Remove the egg yolk and put it in a bowl."", ""Mash the egg yolks using a fork."", ""Add the mayonnaise and Dijon mustard. Mix well."", ""Arrange the egg whites in a plate. Scoop equal amounts of the mixture into the center of each sliced eggs. Sprinkle some paprika on top."", ""Garnish with chopped dill."", ""Serve. Share and enjoy!""]"
Scrambled Eggs with Sun Dried Tomato and Bacon,5 minutes,12 minutes,4,https://panlasangpinoy.com/wp-content/uploads/2015/04/Scrambled-Eggs-with-Sun-Dried-Tomato-and-Bacon-Recipe.jpg,"[{""name"": ""eggs"", ""amount"": ""5"", ""unit"": """", ""notes"": ""beaten""}, {""name"": ""whole milk"", ""amount"": ""1/2"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""bacon strips"", ""amount"": ""4"", ""unit"": """", ""notes"": ""chopped""}, {""name"": ""small green bell pepper"", ""amount"": ""1"", ""unit"": """", ""notes"": ""sliced into small cubes""}, {""name"": ""small yellow onion"", ""amount"": ""1"", ""unit"": """", ""notes"": ""chopped""}, {""name"": ""sliced sun-dried tomato"", ""amount"": ""1/4"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""salted butter"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""Salt and pepper"", ""amount"": """", ""unit"": """", ""notes"": ""optional""}]","[""Combine the milk and beaten eggs in a bowl. Beat using a wire whisk or fork. Set aside (you can add some salt and pepper if desired)."", ""Turn on the heat to medium then start to heat the frying pan (non-stick pans are best)."", ""Put the butter on the pan and let it melt."", ""One the butter melts and gets hot, add the sliced onion and bacon. Saute until it becomes soft."", ""Put-in the green bell pepper and sun-dried tomato. Cook for 1 minute."", ""Slowly pour-in the beaten egg and milk mixture. As the eggs starts to form, pull the entire mixture across the frying pan. Do this step until small lumps are formed. Do not overcook the eggs."", ""Transfer to a serving plate."", ""Serve. Share and enjoy!""]"
Special Pinoy Pork Chop Binalot Lunch Combo Meal,15 minutes,45 minutes,4,https://panlasangpinoy.com/wp-content/uploads/2015/04/Pinoy-Meal.jpg,"[{""name"": ""grilled pork chops"", ""amount"": ""2"", ""unit"": ""lbs."", ""notes"": """"}, {""name"": ""servingtokwa and tuna"", ""amount"": ""1"", ""unit"": """", ""notes"": """"}, {""name"": ""servingensaladang talong"", ""amount"": ""1"", ""unit"": """", ""notes"": """"}, {""name"": ""steamed white rice"", ""amount"": ""4"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""o 4 piecessalted duck eggs"", ""amount"": ""2"", ""unit"": """", ""notes"": """"}, {""name"": ""spiced vinegar"", ""amount"": ""1/2"", ""unit"": ""cup"", ""notes"": """"}]","[""Cook the pork chop and prepare the eggplant salad, rice, and tokwa and tuna by following their respective recipes. The links are provided above in the ingredients list for each dish."", ""Lay a wide and clean banana leaf flat on a table. Scoop the rice and arrange over the leaf. Top the rice with the grilled pork chops and arrange the salted duck eggs on the side."", ""Place the tokwa and tuna plus the Filipino eggplant salad in separate bowls (preferably with leak proof covers). Arrange the bowls on the banana leaf."", ""Serve with spicy vinegar (sinamak). You can also wrap the pork chops, rice and salted duck eggs using the banana leaf. Cover the tuna and eggplant dishes tightly. This can be a take out meal that you can consume at work or for picnics."", ""Share and enjoy!""]"
Sarciadong Itlog,10 minutes,20 minutes,3,https://panlasangpinoy.com/wp-content/uploads/2015/04/Sarciadong-Itlog-Recipe.jpg,"[{""name"": ""hard boiled eggs"", ""amount"": ""3 to 4"", ""unit"": ""pieces"", ""notes"": ""shell removed""}, {""name"": ""raw egg"", ""amount"": ""1"", ""unit"": ""piece"", ""notes"": ""beaten""}, {""name"": ""small red bell pepper"", ""amount"": ""1"", ""unit"": """", ""notes"": ""diced""}, {""name"": ""small green bell pepper"", ""amount"": ""1"", ""unit"": """", ""notes"": ""diced""}, {""name"": ""medium plum tomato"", ""amount"": ""3"", ""unit"": """", ""notes"": ""diced""}, {""name"": ""medium yellow onion"", ""amount"": ""1"", ""unit"": """", ""notes"": ""diced""}, {""name"": ""chopped scallions"", ""amount"": ""1/4"", ""unit"": ""cup"", ""notes"": ""green onions""}, {""name"": ""garlic"", ""amount"": ""2"", ""unit"": ""cloves"", ""notes"": ""minced""}, {""name"": ""chopped flat leaf parsley"", ""amount"": ""1"", ""unit"": ""tablespoon"", ""notes"": """"}, {""name"": ""chicken broth"", ""amount"": ""1 1/2"", ""unit"": ""cup"", ""notes"": ""or vegetable broth""}, {""name"": ""fish sauce"", ""amount"": ""2"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""ground black pepper"", ""amount"": ""1/8"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""cooking oil"", ""amount"": ""2"", ""unit"": ""tablespoons"", ""notes"": """"}]","[""Heat the oil in a pan."", ""Saute the onion, garlic, tomato, and bell peppers for 3 to 5 minutes."", ""Pour-in the chicken (or vegetable) broth. Let boil."", ""Add the fish sauce and ground black pepper. Stir."", ""Pour-in the beaten egg. Stir until the egg is distributed. Continue to cook for 3 minutes more."", ""Add the chopped scallions and boiled eggs. Cook for 2 minutes,"", ""Transfer to a serving bowl. Sprinkle chopped parsley on top."", ""Serve. Share and enjoy!""]"
Eggs Benedict,NA,NA,NA,https://panlasangpinoy.com/wp-content/uploads/2014/11/Eggs-Benedict-Recipe.jpg,"[{""name"": ""English muffins"", ""amount"": ""2"", ""unit"": """", ""notes"": ""cut into halves""}, {""name"": ""of uncured bacon"", ""amount"": ""4-6"", ""unit"": ""slices"", ""notes"": """"}, {""name"": ""whole eggs"", ""amount"": ""4"", ""unit"": """", ""notes"": ""preferably free-range""}, {""name"": ""Hollandaise sauce"", ""amount"": """", ""unit"": """", ""notes"": """"}, {""name"": ""of salt and pepper to taste"", ""amount"": """", ""unit"": ""Pinch"", ""notes"": """"}, {""name"": ""A double boiler"", ""amount"": """", ""unit"": """", ""notes"": """"}, {""name"": ""egg yolks"", ""amount"": ""4"", ""unit"": """", ""notes"": """"}, {""name"": ""lemon or lime juice"", ""amount"": ""1"", ""unit"": ""tablespoon"", ""notes"": ""freshly squeezed""}, {""name"": ""butter"", ""amount"": ""\u00bd"", ""unit"": ""cup"", ""notes"": ""preferably unsalted""}, {""name"": ""Salt and pepper to taste"", ""amount"": """", ""unit"": """", ""notes"": """"}]","[""To learn how to make eggs Benedicts, you must know how to make a good Hollandaise sauce first. Pour an inch of water into the bottom of a double boiler and place it over medium-low heat to simmer."", ""Mix the egg yolks with lemon juice in a bowl first and then transfer it into the top part of the double boiler. Keep whisking vigorously as you add butter. Allow the butter to melt, sprinkle salt and pepper and remove from heat. Set the sauce aside for later."", ""Set the oven to broiler and place the muffin inside in the heat until toasted. Remove them and set aside. In the meantime, heat a pan on medium-high heat and add bacon slices. If they stick to the pan, you should try adding a little olive oil and frying it until crispy. When done, layer the toasted muffins with bacon."", ""To poach the eggs, fill half a pan with water. Let the water simmer over medium-low heat, making sure it doesn\u2019t boil. Crack one egg into a bowl keeping the yolk intact. Gently slide it into the simmering water and do the same with the other eggs. When the egg white is set but the yolk is still water, remove from water with a slotted spoon and place them on top of the bacon."", ""Drizzle the Hollandaise sauce over the egg muffin and serve. This is the simplest method to learn how to make eggs Benedict. With experience and time, you can make your own Hollandaise sauce recipe and experiment with other seasonings. Serve and enjoy.""]"
Salted Eggs and Tomato Salad,5 minutes,1 minute,4,https://panlasangpinoy.com/wp-content/uploads/2014/10/Salted-Eggs-and-Tomato-Salad-2-500x750.jpg,"[{""name"": ""salted duck eggs"", ""amount"": ""2"", ""unit"": """", ""notes"": ""itlog na maalat""}, {""name"": ""medium plum tomatoes"", ""amount"": ""2"", ""unit"": """", ""notes"": ""cubed""}, {""name"": ""fish sauce"", ""amount"": ""1"", ""unit"": ""teaspoon"", ""notes"": """"}]","[""Slice the salted eggs in half."", ""Scrape the egg white and yolk then arrange in a bowl."", ""Add the cubed tomatoes and fish sauce. Mix well."", ""Serve. Share and enjoy!""]"
Pinoy Scrambled Eggs,10 minutes,10 minutes,6,https://panlasangpinoy.com/wp-content/uploads/2014/10/Pinoy-Scrambled-Eggs.jpg,"[{""name"": ""eggs"", ""amount"": ""6"", ""unit"": """", ""notes"": """"}, {""name"": ""medium tomatoes"", ""amount"": ""2"", ""unit"": """", ""notes"": ""minced""}, {""name"": ""medium yellow onion. minced"", ""amount"": ""1"", ""unit"": """", ""notes"": """"}, {""name"": ""butter"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""salt"", ""amount"": ""\u00bc"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""A pinch of ground black pepper"", ""amount"": """", ""unit"": """", ""notes"": """"}, {""name"": ""garlic powder"", ""amount"": ""\u00bc"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""chopped green onions"", ""amount"": ""2"", ""unit"": ""tablespoons"", ""notes"": """"}]","[""Beat the eggs in a large bowl. Add the salt, ground black pepper, and garlic powder. Continue to beat until all the ingredients are well distributed."", ""Heat a pan. Melt-in the butter."", ""Add the minced onion and tomato. Continue to cook in medium heat until the liquid that came out from the tomato evaporates (about 3 to 5 minutes)."", ""Gradually pour-in the beaten egg mixture while continuously stirring. Continue to stir until the eggs become firm."", ""Transfer to a serving plate. Top with chopped green onions."", ""Serve with sinangag and banana ketchup."", ""Share and enjoy!""]"
Egg Drop Soup,5 minutes,18 minutes,4,https://panlasangpinoy.com/wp-content/uploads/2014/10/Egg-Drop-Soup-3.jpg,"[{""name"": ""chicken broth"", ""amount"": ""3"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""water"", ""amount"": ""1"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""eggs"", ""amount"": ""2"", ""unit"": """", ""notes"": ""beaten""}, {""name"": ""grated ginger"", ""amount"": ""1"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""cornstarch"", ""amount"": ""1 1/2"", ""unit"": ""tablespoon"", ""notes"": """"}, {""name"": ""chopped green onion"", ""amount"": ""2"", ""unit"": ""tablespoons"", ""notes"": ""optional""}, {""name"": ""Salt to taste"", ""amount"": """", ""unit"": """", ""notes"": """"}]","[""Dilute the cornstarch in 1/4 cup water. Stir and mix well. Set aside."", ""Combine chicken broth and water in a cooking pot, Bring to a boil."", ""Add the grated ginger. Cook for 2 minutes."", ""Pour-in the beaten egg. Stir."", ""Add-in the cornstarch diluted in water. Continue to stir until the texture of the soup reaches your desired texture."", ""Add salt to taste."", ""Transfer to a serving bowl. Sprinkle green onions on top."", ""Serve. Share and enjoy!""]"
Sausage and Egg Casserole with Hash Browns,10 minutes,45 minutes,6,https://panlasangpinoy.com/wp-content/uploads/2014/07/Sausage-and-Egg-Casserole-with-Hash-Brown.jpg,"[{""name"": ""eggs"", ""amount"": ""5"", ""unit"": """", ""notes"": """"}, {""name"": ""milk"", ""amount"": ""1"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""bulk pork sausage"", ""amount"": ""1/2"", ""unit"": ""pound"", ""notes"": """"}, {""name"": ""hash browns"", ""amount"": ""1 1/2"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""shredded Monterrey jack cheese"", ""amount"": ""1"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""salt"", ""amount"": ""1/4"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""ground black pepper"", ""amount"": ""1/8"", ""unit"": ""teaspoon"", ""notes"": """"}]","[""Cook the sausage in a pan until it turns light to medium brown. Drain the liquid and oil. Set aside."", ""Beat the eggs in a mixing bowl."", ""Stir-in the milk, cheese, salt, and pepper. Mix well."", ""Add the cooked sausage and hash browns. Stir to distribute the ingredients evenly."", ""Pour the mixture in a baking dish."", ""Preheat the oven to 350F"", ""Bake for 40 to 45 minutes."", ""Serve. Share and enjoy!""]"
Ham and Cheese Quiche,10 minutes,50 minutes,6,https://panlasangpinoy.com/wp-content/uploads/2014/07/Ham-and-Cheese-Quiche-500x750.jpg,"[{""name"": ""Pastry dough"", ""amount"": ""1"", ""unit"": """", ""notes"": ""seerecipe for homemade pastry dough""}, {""name"": ""ham"", ""amount"": ""1/2"", ""unit"": ""lb."", ""notes"": ""cubed""}, {""name"": ""fresh milk"", ""amount"": ""1"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""eggs"", ""amount"": ""5"", ""unit"": """", ""notes"": ""beaten""}, {""name"": ""shredded sharp cheddar cheese"", ""amount"": ""1"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""salt"", ""amount"": ""1/2"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""ground black pepper"", ""amount"": ""1/4"", ""unit"": ""teaspoon"", ""notes"": """"}]","[""Preheat the oven to 350F."", ""Arrange the pastry dough on a round baking dish.Blind bake for 12 to 15 minutes."", ""Meanwhile, combine the beaten egg, salt, pepper, milk, and cheese. Mix well."", ""Add the cubed ham to the egg mixture and stir."", ""Remove the baking dish from the oven. Pour the entire mixture in the baking dish."", ""Place it back in the oven. Bake for 35 to 40 minutes at 350F."", ""Remove from the oven."", ""Serve. Share and enjoy!""]"
