Title,Prep Time,Cook Time,Servings,Image,Ingredients,Instructions
Festive Tuna Carbonara,5 minutes,15 minutes,4,https://panlasangpinoy.com/wp-content/uploads/2022/11/tuna-carbonara-jpg-webp-750x750.webp,"[{""name"": ""tuna"", ""amount"": ""8"", ""unit"": ""ounces"", ""notes"": ""canned""}, {""name"": ""strips bacon"", ""amount"": ""4"", ""unit"": """", ""notes"": ""chopped""}, {""name"": ""Knorr cream of mushroom mix"", ""amount"": ""62"", ""unit"": ""grams"", ""notes"": """"}, {""name"": ""butter"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""red bell pepper"", ""amount"": ""1"", ""unit"": """", ""notes"": ""sliced into strips""}, {""name"": ""yellow onion"", ""amount"": ""1"", ""unit"": """", ""notes"": ""minced""}, {""name"": ""garlic"", ""amount"": ""2"", ""unit"": ""cloves"", ""notes"": ""minced""}, {""name"": ""parsley"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": ""minced""}, {""name"": ""Parmesan cheese"", ""amount"": ""\u00be"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""water"", ""amount"": ""2"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""fettuccine"", ""amount"": ""12"", ""unit"": ""ounces"", ""notes"": """"}]","[""Boil water and add some salt. Cook the pasta based on package instructions. Separate the pasta from the pasta water. Set aside."", ""Heat a pan. Add bacon and cook until crispy. Remove the bacon and set aside. Also remove half of the bacon fat and keep it for later use while leaving the other half on the pan."", ""Combine butter and bacon fat on the pan. Heat the pan and let the butter melt."", ""Once the butter and bacon fat mixture get hot enough, saut\u00e9 onion and garlic until the onion softens."", ""Add the tuna. Cook for 1 minute."", ""Combine Knorr cream of mushroom with 1 \u00bd cup water. Mix well. Pour the mixture into the pot and let it boil."", ""Add bell pepper, half of the parsley, and half of the Parmesan cheese. Stir."", ""Add the fettuccine. Arrange until well blended. Note: add pasta water to make the sauce thinner, if needed."", ""Arrange the tuna carbonara on a pasta bowl and top with crispy bacon, parsley, and Parmesan."", ""Serve. Share and enjoy!""]"
Lemon Garlic Shrimp Pasta,5 minutes,20 minutes,4,https://panlasangpinoy.com/wp-content/uploads/2022/10/fetuccine-pasta-recipe-jpg-750x750.webp,"[{""name"": ""shrimp"", ""amount"": ""1"", ""unit"": ""lb."", ""notes"": ""deveined and shells removed""}, {""name"": ""fettuccine pasta"", ""amount"": ""\u00bd"", ""unit"": ""lb"", ""notes"": """"}, {""name"": ""all-purpose cream"", ""amount"": ""7.6"", ""unit"": ""ounces"", ""notes"": """"}, {""name"": ""lemon"", ""amount"": ""\u00bd"", ""unit"": """", ""notes"": """"}, {""name"": ""garlic"", ""amount"": ""5"", ""unit"": ""cloves"", ""notes"": ""crushed and chopped""}, {""name"": ""grape tomatoes"", ""amount"": ""15"", ""unit"": """", ""notes"": ""halved""}, {""name"": ""parmesan cheese"", ""amount"": ""\u00bc"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""butter"", ""amount"": ""\u00bc"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""parsley"", ""amount"": ""2"", ""unit"": ""tablespoons"", ""notes"": ""chopped""}, {""name"": ""olive oil"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""Salt and ground black pepper to taste"", ""amount"": """", ""unit"": """", ""notes"": """"}]","[""Cook pasta according to package instructions. You can add a teaspoon of salt before boiling. Set aside."", ""Heat a pan. Pour-in olive oil. Add the shrimp once the oil gets hot. Saute for 2 minutes or until both sides of the shrimp turns orange in color. Remove the shrimp from the pan and transfer to a clean plate. Set aside."", ""Heat the remaining oil (if applicable. Otherwise add 2 tablespoons of olive oil). Add 2 tablespoons of butter and continue cooking until the butter melts and starts to bubble."", ""Add garlic. Cook while continuously stirring for 30 seconds."", ""Add grape tomatoes. Continue saut\u00e9ing for 1 minute."", ""Pour the all-purpose cream into the pan and then add \u00bc cup of pasta water (this is the water used to cook the fettuccine). Stir and then add the lemon zest. Let the mixture slowly boil (use medium heat setting). Continue cooking for 1 minute. Season with salt and ground black pepper."", ""Toss the pasta into the pan. Add the shrimp, parsley, and remaining butter. Continue tossing until all ingredients are incorporated. Top with more parmesan cheese if desired."", ""Serve warm. Share and enjoy!""]"
Pasta Carbonara Filipino Style,5 minutes,20 minutes,4,https://panlasangpinoy.com/wp-content/uploads/2022/01/Pasta-Carbonara-Filipino-Style-jpg-750x750.webp,"[{""name"": ""fettuccine"", ""amount"": ""1"", ""unit"": ""lb."", ""notes"": """"}, {""name"": ""bacon"", ""amount"": ""5"", ""unit"": ""strips"", ""notes"": ""chopped""}, {""name"": ""Knorr Cream of Mushroom"", ""amount"": ""68"", ""unit"": ""grams"", ""notes"": """"}, {""name"": ""heavy cream"", ""amount"": ""1"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""Parmesan cheese"", ""amount"": ""2"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""button mushroom"", ""amount"": ""4.5"", ""unit"": ""ounces"", ""notes"": ""sliced""}, {""name"": ""water"", ""amount"": ""2"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""butter"", ""amount"": ""1"", ""unit"": ""tablespoon"", ""notes"": """"}]","[""Cook fettuccine according to package instructions. Set aside."", ""Make the creamy pasta sauce by mixing Knorr Cream of Mushroom and water. Stir until completely diluted. Set aside."", ""Heat a pan and add chopped bacon. Cook until the bacon becomes crispy."", ""Add butter. Let it melt and then add mushrooms. Cook for 1 minute."", ""Pour cream of mushroom mixture into the pan. Stir and continue cooking until the sauce thickens."", ""Add heavy cream and Parmesan cheese. Stir."", ""Combine the cooked fettuccine with the pasta sauce. Toss until the pasta gets coated completely."", ""Transfer to a serving plate. Serve and enjoy!""]"
Baked Spaghetti,10 minutes,NA,6,https://panlasangpinoy.com/wp-content/uploads/2010/03/Baked-Spaghetti-Recipe-jpg-750x750.webp,"[{""name"": ""spaghetti"", ""amount"": ""1/2"", ""unit"": ""lb"", ""notes"": """"}, {""name"": ""mozzarella cheese"", ""amount"": ""1/2"", ""unit"": ""lb."", ""notes"": """"}, {""name"": ""quick melt cheese"", ""amount"": ""4"", ""unit"": ""ounces"", ""notes"": """"}, {""name"": ""parsley"", ""amount"": ""1 1/2"", ""unit"": ""teaspoons"", ""notes"": ""chopped""}, {""name"": ""ground beef"", ""amount"": ""1"", ""unit"": ""lb"", ""notes"": """"}, {""name"": ""Knorr Beef Cube"", ""amount"": ""1"", ""unit"": """", ""notes"": """"}, {""name"": ""tomato sauce"", ""amount"": ""15"", ""unit"": ""ounces"", ""notes"": """"}, {""name"": ""diced tomato"", ""amount"": ""15"", ""unit"": ""ounces"", ""notes"": """"}, {""name"": ""Italian seasoning"", ""amount"": ""1"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""onion"", ""amount"": ""1"", ""unit"": """", ""notes"": ""chopped""}, {""name"": ""garlic"", ""amount"": ""2"", ""unit"": ""cloves"", ""notes"": ""minced""}, {""name"": ""Salt and ground black pepper to taste"", ""amount"": """", ""unit"": """", ""notes"": """"}]","[""Cook spaghetti based on package instructions. Set aside."", ""Make the sauce by browning the ground beef in a pan until beef fat gets rendered. Separate the oil from the meat using a sieve or colander. Note: leave around 2 tablespoons of oil for sauteing."", ""Heat remaining oil in the pan and then saute garlic and onion."", ""Add the ground beef back into the pan and saute for 3 minutes."", ""Pour diced tomato and tomato sauce into the pan. Cook for 2 minutes."", ""Add Italian seasoning and Knorr Beef Cube. Stir and cover the pan. Adjust heat to low setting and continue cooking for 25 minutes. Note: add water if needed. Season with salt and ground black pepper."", ""Combine spaghetti and sauce. Toss until all ingredients are well distributed. Arrange the mixture on a baking pan and top with mozzarella. Bake at 350F for 30 minutes."", ""Serve with buttered toast or garlic bread.""]"
No Oven Baked Macaroni,5 minutes,NA,6,https://panlasangpinoy.com/wp-content/uploads/2021/08/How-to-cook-Baked-Macaroni-without-an-oven-jpg-750x750.webp,"[{""name"": ""elbow macaroni"", ""amount"": ""1"", ""unit"": ""lb."", ""notes"": """"}, {""name"": ""ground beef"", ""amount"": ""1"", ""unit"": ""lb."", ""notes"": """"}, {""name"": ""Knorr Beef Cube"", ""amount"": ""1"", ""unit"": ""piece"", ""notes"": """"}, {""name"": ""hotdogs"", ""amount"": ""3"", ""unit"": ""pieces"", ""notes"": ""sliced crosswise""}, {""name"": ""ham"", ""amount"": ""4"", ""unit"": ""ounces"", ""notes"": ""chopped""}, {""name"": ""tomato sauce"", ""amount"": ""16"", ""unit"": ""ounces"", ""notes"": """"}, {""name"": ""banana ketchup"", ""amount"": ""1 1/4"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""onion"", ""amount"": ""1"", ""unit"": ""piece"", ""notes"": ""chopped""}, {""name"": ""garlic"", ""amount"": ""3"", ""unit"": ""cloves"", ""notes"": ""chopped""}, {""name"": ""all-purpose cream"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": ""optional""}, {""name"": ""red bell pepper"", ""amount"": ""1"", ""unit"": ""piece"", ""notes"": ""chopped""}, {""name"": ""cheddar cheese"", ""amount"": ""1"", ""unit"": ""cup"", ""notes"": ""shredded""}, {""name"": ""white sugar"", ""amount"": ""1 1/2"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""water"", ""amount"": ""2 \u00bd"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""Salt and ground black pepper to taste"", ""amount"": """", ""unit"": """", ""notes"": """"}, {""name"": ""cooking oil"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": """"}]","[""Cook the elbow macaroni based on package instructions. Set aside."", ""Prepare the sauce by heating oil in a cooking pot. Add ground beef. Continue to brown the beef until enough oil gets extracted. (note: scoop off the oil)."", ""Add onion and garlic. Continue sauteing until the onion softens."", ""Add hotdogs and ham."", ""Pour tomato sauce and water. Stir. Cover the pot and let the liquid boil."", ""Add Knorr Beef Cube. Continue cooking uncovered using low to medium heat until the liquid reduces to half."", ""Add banana ketchup and half of the chopped red bell pepper. Stir."", ""Add \u00bd cup shredded cheese and all-purpose cream. Season with sugar, salt, and ground black pepper. Stir and continue cooking until the sauce becomes thick."", ""Combine the cooked macaroni and sauce. Gently fold until well blended."", ""Arrange the macaroni with sauce on a baking tray. Top with remaining cheese and bell pepper."", ""Broil in 350F for 20 minutes using a turbo broiler. Serve warm. Share and enjoy!""]"
Baked Macaroni,10 minutes,35 minutes,8,https://panlasangpinoy.com/wp-content/uploads/2009/11/Baked-Macaroni-Panlasang-Pinoy-728x750.jpg,"[{""name"": ""elbow macaroni"", ""amount"": ""1"", ""unit"": ""lb"", ""notes"": ""uncooked""}, {""name"": ""butter"", ""amount"": ""3"", ""unit"": ""tablespoon"", ""notes"": """"}, {""name"": ""ground beef"", ""amount"": ""1"", ""unit"": ""lb"", ""notes"": """"}, {""name"": ""tomatoes"", ""amount"": ""1 \u00bd"", ""unit"": ""cup"", ""notes"": ""diced (in can)""}, {""name"": ""onions"", ""amount"": ""1"", ""unit"": ""piece"", ""notes"": ""diced""}, {""name"": ""green bell pepper"", ""amount"": ""1/2"", ""unit"": ""cup"", ""notes"": ""diced""}, {""name"": ""tomato paste"", ""amount"": ""1/2"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""paprika"", ""amount"": ""1"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""beef cube"", ""amount"": ""1"", ""unit"": ""piece"", ""notes"": """"}, {""name"": ""water"", ""amount"": ""1"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""sugar"", ""amount"": ""1"", ""unit"": ""tablespoon"", ""notes"": """"}, {""name"": ""Salt and pepper to taste"", ""amount"": """", ""unit"": """", ""notes"": """"}, {""name"": ""butter"", ""amount"": ""3"", ""unit"": ""tbsp"", ""notes"": """"}, {""name"": ""all-purpose flour"", ""amount"": ""3"", ""unit"": ""tbsp"", ""notes"": """"}, {""name"": ""fresh milk"", ""amount"": ""2"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""salt"", ""amount"": ""1/4"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""parmesan cheese"", ""amount"": ""1"", ""unit"": ""ounce"", ""notes"": ""grated""}, {""name"": ""sharp cheddar cheese"", ""amount"": ""2"", ""unit"": ""ounces"", ""notes"": ""grated""}]","[""Prepare the elbow macaroni according to instructions in the package and intentionally cut the cooking time so that the macaroni is not well done (the macaroni will be fully cooked once baked) then drain and set aside."", ""Prepare the meat sauce by heating a cooking pot and melt-in the butter."", ""When the butter is hot enough, add the ground beef and cook for 5 minutes or until the color turns medium brown."", ""Add the onion, green bell pepper, and diced tomatoes then stir and simmer for 3 minutes or until the vegetables are soft."", ""Add the tomato paste and paprika then stir and cook for a minute"", ""Add the beef cube and water then stir until everything is well distributed. Simmer for 20 minutes."", ""Put-in the sugar, salt, and pepper then mix well. Turn of the heat and set aside."", ""Prepare the Mornay sauce by melting the butter in a sauce pan over medium heat."", ""Add the flour stir constantly for about a minute (color must be yellowish and not brown)."", ""Slowly whisk in the milk and continue to whisk until the sauce thickens and comes to a boil."", ""Add salt and pepper then simmer for 2 to 3 minutes."", ""Stir in the cheeses and whisk until melted. Set aside"", ""Combine the cooked macaroni and meat sauce in a baking dish then toss until the meat sauce is well distributed."", ""Arrange the macaroni and pour the Mornay sauce over it. (Spread the Mornay sauce over the macaroni and meat sauce mixture ensuring that every space is covered)"", ""Preheat oven to 350 degrees Fahrenheit and bake for about 15 to 20 minutes."", ""Remove from the oven and allow to cool down a bit."", ""Serve hot. Share and Enjoy!""]"
Filipino Chicken Macaroni Salad,10 minutes,35 minutes,8,https://panlasangpinoy.com/wp-content/uploads/2018/11/Filipino-Chicken-Macaroni-Salad-Recipe-1-728x750.jpg,"[{""name"": ""boneless chicken breast"", ""amount"": ""1"", ""unit"": ""lb."", ""notes"": """"}, {""name"": ""elbow macaroni"", ""amount"": ""1"", ""unit"": ""lb"", ""notes"": """"}, {""name"": ""Lady\u2019s Choice Mayonnaise"", ""amount"": ""1 1/2"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""pineapple chunks"", ""amount"": ""1"", ""unit"": ""can"", ""notes"": ""20 oz""}, {""name"": ""shredded cheddar cheese"", ""amount"": ""1 1/2"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""pimiento"", ""amount"": ""1"", ""unit"": ""bottle"", ""notes"": ""6.5 oz chopped""}, {""name"": ""carrot"", ""amount"": ""1"", ""unit"": ""cup"", ""notes"": ""chopped""}, {""name"": ""green bell pepper"", ""amount"": ""1"", ""unit"": ""piece"", ""notes"": ""chopped""}, {""name"": ""raisins"", ""amount"": ""1"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""sweet relish"", ""amount"": ""1/4"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""garlic powder"", ""amount"": ""1/2"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""salt"", ""amount"": ""3"", ""unit"": ""teaspoons"", ""notes"": ""this will be used when boiling chicken and macaroni, and as a seasoning""}, {""name"": ""ground black pepper"", ""amount"": ""1/4"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""Water for boiling"", ""amount"": """", ""unit"": """", ""notes"": """"}]","[""Prepare the chicken. Start to boil the chicken by pouring 1 quart water on a cooking pot over a stove top. Apply heat and let boil. Add 1 teaspoon salt and put the chicken breasts into the pot. Cover and boil in medium heat for 22 minutes. Remove chicken from the pot. Let it cool down. Manually shred into pieces and set aside."", ""Prepare the macaroni by following package instructions. Boil 3 quarts water in a pot. Add 1 teaspoon salt. Pour the macaroni into the pot. Stir. Cover the pot and continue to boil the macaroni in medium heat for 9 minutes or until al dente. Make sure to stir every 3 minutes to prevent the macaroni from sticking to each other. Drain the water. Set macaroni aside."", ""Arrange Macaroni in a large mixing bowl. Add shredded chicken. Toss."", ""Put-in pineapple, pimiento, green bell pepper, raisins, carrot, sweet relish, and cheese. Toss until ingredients are blended."", ""Add lady\u2019s Choice Mayonnaise and garlic powder. Gently toss until well blended."", ""Season with salt and ground black pepper."", ""Serve! Share with the family and enjoy.""]"
Authentic Carbonara,5 minutes,25 minutes,4,https://panlasangpinoy.com/wp-content/uploads/2021/02/authentic-carbonara.jpg,"[{""name"": ""spaghetti"", ""amount"": ""1"", ""unit"": ""lb"", ""notes"": """"}, {""name"": ""Panceta"", ""amount"": ""10"", ""unit"": ""ounces"", ""notes"": """"}, {""name"": ""Pecorino cheese"", ""amount"": ""2 1/2"", ""unit"": ""cups"", ""notes"": ""grated""}, {""name"": ""egg"", ""amount"": ""5"", ""unit"": ""pieces"", ""notes"": """"}, {""name"": ""water"", ""amount"": ""6"", ""unit"": ""cups"", ""notes"": ""for boiling""}, {""name"": ""salt"", ""amount"": ""1"", ""unit"": ""tablespoon"", ""notes"": """"}, {""name"": ""Ground black pepper"", ""amount"": """", ""unit"": """", ""notes"": """"}]","[""Crack the eggs in a bowl. Beat until the texture becomes smooth."", ""Add Pecorino cheese. Continue mixing until cheese and eggs are well blended. Season with ground black pepper. Set aside."", ""Cook spaghetti according to package instructions. Set aside."", ""Sear Panceta on a clean skillet until it browns, and enough oil gets extracted."", ""Add cooked pasta in the skillet. Toss."", ""Combine \u00bc cup tap water and \u00bd cup pasta water and then pour into the sauce mixture. Mix well."", ""Pour the sauce into the skillet. Toss while cooking in low heat until well distributed."", ""Season with more ground black pepper."", ""Serve. Share and enjoy!""]"
Tuna Pasta Alfredo,5 minutes,20 minutes,3,https://panlasangpinoy.com/wp-content/uploads/2020/06/Tuna-Pasta-Alfredo.jpg,"[{""name"": ""linguine"", ""amount"": ""1"", ""unit"": ""lb."", ""notes"": ""cooked""}, {""name"": ""all-purpose cream"", ""amount"": ""1 1/4"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""fresh milk"", ""amount"": ""1 1/4"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""tuna in can"", ""amount"": ""6"", ""unit"": ""oz."", ""notes"": """"}, {""name"": ""butter"", ""amount"": ""1/4"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""garlic"", ""amount"": ""3"", ""unit"": ""cloves"", ""notes"": """"}, {""name"": ""parsley"", ""amount"": ""2"", ""unit"": ""tablespoons"", ""notes"": ""chopped""}, {""name"": ""Parmesan cheese"", ""amount"": ""1/4"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""Salt and ground black pepper"", ""amount"": """", ""unit"": """", ""notes"": """"}]","[""Melt butter in a pan. Add garlic. Cook while stirring until garlic starts to brown."", ""Add all-purpose cream. Cook for 30 seconds."", ""Pour-in fresh milk. Stir. Let boil."", ""Add tuna. Cook for 1 minute."", ""Put the Parmesan cheese into the pan. Cook for 30 to 40 seconds."", ""Season with salt and ground black pepper. Stir until all ingredients are well blended."", ""Add the cooked linguine. Toss until pasta is coated with sauce. Add chopped parsley if desired."", ""Transfer to a pasta bowl. Serve. Share and enjoy!""]"
Tuyo Pesto Spaghetti Pasta,10 minutes,15 minutes,5,https://panlasangpinoy.com/wp-content/uploads/2020/02/tuyo-pesto-pasta.jpg,"[{""name"": ""dried fish"", ""amount"": ""5"", ""unit"": ""pieces"", ""notes"": ""tuyo (cooked) and flaked""}, {""name"": ""Parmesan cheese"", ""amount"": ""\u00bd"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""spaghetti"", ""amount"": ""1"", ""unit"": ""lb."", ""notes"": """"}, {""name"": ""basil leaves"", ""amount"": ""2"", ""unit"": ""cups"", ""notes"": ""fresh""}, {""name"": ""pine nuts"", ""amount"": ""\u00bc"", ""unit"": ""cups"", ""notes"": ""roasted""}, {""name"": ""garlic"", ""amount"": ""3"", ""unit"": ""cloves"", ""notes"": """"}, {""name"": ""Parmesan cheese"", ""amount"": ""\u00bc"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""olive oil"", ""amount"": ""1/3"", ""unit"": ""cup"", ""notes"": ""extra virgin""}]","[""Prepare the pesto by combining basil, roasted pine nuts, and garlic in a food processor. Blitz for 30 seconds. Add Parmesan cheese. Continue to blitz while gradually pouring olive oil. Set aside."", ""Cook the spaghetti based on package instructions. Save \u00be cups of pasta water. Drain the remaining water."", ""Place the cooked spaghetti in a large bowl. Combine tuyo fish flakes, Parmesan cheese, and all of the fresh pesto. Toss. Add pasta water as needed."", ""Arrange the tuyo pesto in a pasta bowl. Serve. Share and enjoy.""]"
No Bake Filipino Style Lasagna,15 minutes,30 minutes,6,https://panlasangpinoy.com/wp-content/uploads/2019/12/filipino-style-lasagna.jpg,"[{""name"": ""lasagna"", ""amount"": ""9"", ""unit"": ""pieces"", ""notes"": """"}, {""name"": ""cheddar cheese"", ""amount"": ""3/4"", ""unit"": ""cup"", ""notes"": ""shredded""}, {""name"": ""Water for boiling lasagna"", ""amount"": """", ""unit"": """", ""notes"": """"}, {""name"": ""ground pork"", ""amount"": ""3/4"", ""unit"": ""lb"", ""notes"": """"}, {""name"": ""hotdog"", ""amount"": ""3"", ""unit"": ""pieces"", ""notes"": ""sliced""}, {""name"": ""tomato sauce"", ""amount"": ""15"", ""unit"": ""ounces"", ""notes"": """"}, {""name"": ""water"", ""amount"": ""1"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""onion"", ""amount"": ""1"", ""unit"": ""piece"", ""notes"": ""chopped""}, {""name"": ""garlic"", ""amount"": ""4"", ""unit"": ""cloves"", ""notes"": ""minced""}, {""name"": ""cooking oil"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""sugar"", ""amount"": ""1"", ""unit"": ""tablespoon"", ""notes"": """"}, {""name"": ""Salt and ground black pepper to taste"", ""amount"": """", ""unit"": """", ""notes"": """"}, {""name"": ""salted butter"", ""amount"": ""1/4"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""fresh milk"", ""amount"": ""2"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""all-purpose flour"", ""amount"": ""3 1/2"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""cheddar cheese"", ""amount"": ""1/2"", ""unit"": ""cup"", ""notes"": ""shredded""}]","[""Prepare the meat sauce by heating oil in a cooking pot."", ""Saute onion and garlic until onion softens."", ""Add ground pork. Cook until it turns light brown."", ""Put the hotdog into the pot and saute with the rest of the ingredients for 1 minute."", ""Pour tomato sauce and water. Let boil. Cover and cook between low to medium heat for 40 minutes."", ""Add sugar and season with ground black pepper and salt. Set aside."", ""Boil around 1 \u00bc pint water in a cooking pot. Add \u00bd teaspoon salt. Put the lasagna in boiling water and continue to boil based on the package instructions. Note: I boiled the lasagna for 10 minutes as indicated in the carton instructions. Drain the water. Set lasagna aside."", ""Prepare the white sauce by melting butter in a saucepan. Add half of the flour. Stir until blended. Add remaining flour and continue to stir. Gradually pour milk while stirring until the white sauce thickens. Add \u00bd cup cheddar cheese. Stir until melted."", ""Assemble the lasagna by spreading meat sauce on an 8x8 baking pan. Layer the lasagna and then spread meat sauce over the lasagna. Spread the white sauce next and sprinkle some shredded cheese on top. Arrange the second layer of lasagna and top with meat sauce, white sauce, and cheese in the order mentioned. Arrange the third layer of lasagna. Top with white sauce first followed by the meat sauce. Sprinkle cheese all over."", ""Cover the pan with aluminum foil. Note: Make sure that the foil does not touch the toppings of the lasagna. Place in a turbo broiler. Broil in 400F for 35 minutes. Remove the foil, set the temp to 350F and continue to broil for 12 minutes."", ""Remove the lasagna from the broiler. Slice and serve.""]"
Chicken Alfredo,5 minutes,30 minutes,NA,https://panlasangpinoy.com/wp-content/uploads/2019/11/chicken-alfredo-pasta.jpg,"[{""name"": ""boneless chicken breast"", ""amount"": ""12"", ""unit"": ""ounces"", ""notes"": """"}, {""name"": ""Knorr Chicken Cube"", ""amount"": ""1"", ""unit"": ""piece"", ""notes"": """"}, {""name"": ""fettuccine"", ""amount"": ""1"", ""unit"": ""lb."", ""notes"": ""cooked according to package instructions""}, {""name"": ""heavy cream"", ""amount"": ""2"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""Parmesan cheese"", ""amount"": ""\u00be"", ""unit"": ""cup"", ""notes"": ""grated""}, {""name"": ""butter"", ""amount"": ""6"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""parsley"", ""amount"": ""2"", ""unit"": ""tablespoons"", ""notes"": ""chopped""}, {""name"": ""Salt and ground black pepper to taste"", ""amount"": """", ""unit"": """", ""notes"": """"}, {""name"": ""olive oil"", ""amount"": ""2"", ""unit"": ""tablespoons"", ""notes"": """"}]","[""Cook fettuccine according to package instructions. Drain water and set aside."", ""Season chicken with salt and pepper. Let it stay for 10 minutes."", ""Melt 3 tablespoons butter in a pan. Add olive oil."", ""Pan-fry chicken for 3 minutes per side. Remove chicken from the pan. Slice into serving pieces. Set aside."", ""Melt the remaining butter in the pan. Pour heavy cream. Stir and let boil."", ""Add Knorr Chicken Cube. Put the Parmesan cheese into the pan along with the chicken. Cook for 2 minutes."", ""Add fettucine. Toss. Add parsley and season with ground black pepper."", ""Serve warm. Share and enjoy!""]"
Pinoy Style Baked Macaroni with White Sauce,15 minutes,45 minutes,6,https://panlasangpinoy.com/wp-content/uploads/2019/11/pinoy-style-baked-macaroni-1.jpg,"[{""name"": ""elbow macaroni"", ""amount"": ""1"", ""unit"": ""lb."", ""notes"": """"}, {""name"": ""Knorr Beef Cube"", ""amount"": ""1"", ""unit"": ""piece"", ""notes"": """"}, {""name"": ""ground beef"", ""amount"": ""\u00bd"", ""unit"": ""lb."", ""notes"": """"}, {""name"": ""ground pork"", ""amount"": ""\u00bd"", ""unit"": ""lb."", ""notes"": """"}, {""name"": ""red bell pepper"", ""amount"": ""\u00bd"", ""unit"": ""cup"", ""notes"": ""chopped""}, {""name"": ""green bell pepper"", ""amount"": ""\u00bd"", ""unit"": ""cup"", ""notes"": ""chopped""}, {""name"": ""tomato sauce"", ""amount"": ""15"", ""unit"": ""ounces"", ""notes"": """"}, {""name"": ""onion"", ""amount"": ""1"", ""unit"": ""piece"", ""notes"": """"}, {""name"": ""garlic"", ""amount"": ""4"", ""unit"": ""cloves"", ""notes"": ""chopped""}, {""name"": ""sugar"", ""amount"": ""2"", ""unit"": ""teaspoons"", ""notes"": """"}, {""name"": ""Salt and ground black pepper to taste"", ""amount"": """", ""unit"": """", ""notes"": """"}, {""name"": ""cooking oil"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""water"", ""amount"": ""\u00be"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""butter"", ""amount"": ""\u00bc"", ""unit"": ""cup"", ""notes"": ""salted""}, {""name"": ""milk"", ""amount"": ""2"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""all-purpose flour"", ""amount"": ""3 \u00bd"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""cheddar cheese"", ""amount"": ""\u00be"", ""unit"": ""cups"", ""notes"": ""shredded""}]","[""Prepare the macaroni by cooking according to package instructions. Drain the liquid and set the macaroni aside."", ""Make the meat sauce. Heat oil in a pan. Saut\u00e9 onion and garlic. Once onion softens, saut\u00e9 ground beef and ground pork until it browns.  Add hotdog and bell peppers. Cook for 1 minute."", ""Add Knorr Beef cube. Stir and then pour tomato sauce and water. Cover the pot and boil for 20 to 25 minutes using low to medium heat. Note: add more water if needed. Season with sugar, salt, and ground black pepper. Set aside."", ""Make the white sauce by melting butter in a saucepan. Add all-purpose flour. Stir and cook for 1 minute. Gradually pour milk while stirring.  Add half of the cheese. Stir and continue cooking until the sauce thickens."", ""Combine macaroni and meat sauce in a bowl. Add the remaining cheese. Toss."", ""Preheat oven to 350F. Transfer the macaroni with meat sauce in a baking pan. Pour white sauce on top and then spread evenly."", ""Bake for 15 to 20 minutes."", ""Serve. Share and enjoy!""]"
