Title,Prep Time,Cook Time,Servings,Image,Ingredients,Instructions
Nilagang Pata,10 minutes,NA,4,https://panlasangpinoy.com/wp-content/uploads/2023/10/how-to-cook-nilagang-pata-750x750.jpg,"[{""name"": ""pork hock"", ""amount"": ""4"", ""unit"": ""lbs."", ""notes"": """"}, {""name"": ""Knorr Pork Cube"", ""amount"": ""1"", ""unit"": """", ""notes"": """"}, {""name"": ""potatoes"", ""amount"": ""3"", ""unit"": """", ""notes"": ""quartered""}, {""name"": ""ears sweet corn"", ""amount"": ""2"", ""unit"": """", ""notes"": """"}, {""name"": ""head cabbage"", ""amount"": ""\u00bd"", ""unit"": """", ""notes"": """"}, {""name"": ""baby bok choy"", ""amount"": ""2"", ""unit"": ""bunches"", ""notes"": """"}, {""name"": ""long green beans"", ""amount"": ""\u00bd"", ""unit"": ""lb."", ""notes"": """"}, {""name"": ""onions"", ""amount"": ""2"", ""unit"": """", ""notes"": ""quartered""}, {""name"": ""whole peppercorn"", ""amount"": ""2"", ""unit"": ""teaspoons"", ""notes"": """"}, {""name"": ""water"", ""amount"": ""8"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""Fish sauce to taste"", ""amount"": """", ""unit"": """", ""notes"": """"}]","[""Clean the pork hocks thoroughly. Set aside."", ""Pour the water into a large cooking pot. Let it boil."", ""Add the pork hocks. Cover and cook for 10 minutes."", ""Skim-off the scums from the surface and then add Knorr Pork cube, onion and whole peppercorn. Cover, adjust the heat to the lowest setting. Simmer until the pork tenderizes completely. Note: this can take between 60 to 90 minutes."", ""Adjust the heat between low and medium setting. Add the corn and potatoes. Cook for 10 minutes."", ""Add the long green beans, bok choy, and cabbage. Continue boiling for 3 to 5 minutes."", ""Season with fish sauce. Transfer to a serving bowl. Serve hot with rice."", ""Share and enjoy!""]"
Pata Tim,15 minutes,30 minutes,4,https://panlasangpinoy.com/wp-content/uploads/2023/08/easy-pata-tim-750x750.jpg,"[{""name"": ""pork leg"", ""amount"": ""4"", ""unit"": ""lbs"", ""notes"": """"}, {""name"": ""Knorr Pork Cube"", ""amount"": ""1"", ""unit"": """", ""notes"": """"}, {""name"": ""baby bok choy"", ""amount"": ""1"", ""unit"": ""bunch"", ""notes"": """"}, {""name"": ""Shiitake mushroom"", ""amount"": ""10"", ""unit"": """", ""notes"": """"}, {""name"": ""carrot"", ""amount"": ""1"", ""unit"": """", ""notes"": ""sliced crosswise""}, {""name"": ""brown sugar"", ""amount"": ""4"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""sesame oil"", ""amount"": ""1"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""soy sauce"", ""amount"": ""4"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""cornstarch"", ""amount"": ""1"", ""unit"": ""tablespoon"", ""notes"": """"}, {""name"": ""star anise"", ""amount"": ""1"", ""unit"": """", ""notes"": """"}, {""name"": ""bay leaves"", ""amount"": ""2"", ""unit"": """", ""notes"": """"}, {""name"": ""whole peppercorn"", ""amount"": ""2"", ""unit"": ""teaspoons"", ""notes"": """"}, {""name"": ""garlic"", ""amount"": ""3"", ""unit"": ""cloves"", ""notes"": ""minced""}, {""name"": ""onion"", ""amount"": ""1"", ""unit"": """", ""notes"": ""chopped""}, {""name"": ""water"", ""amount"": ""8"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""cooking oil"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": """"}]","[""Boil 5 cups of water. Add bay leaves and pata. Cook for 10 minutes. Drain the water and set the pata aside."", ""Heat cooking oil and sesame oil and then saut\u00e9 onion and garlic."", ""Once the onion softens, add the boiled pata. Saut\u00e9 for 1 minute."", ""Add soy sauce and pour 3 cups of water into the cooking pot. Let it boil."", ""Add Knorr Pork Cube and star anise. Pressure-cook for 20 minutes"", ""Add sugar, Shitake mushroom and carrot. Cook for 3 minutes."", ""Add the bok choy. Continue cooking for 1 minute."", ""Combine cornstarch and 1/4 cup water. Stir and pour the mixture into the cooking pot. Continue cooking until the sauce thickens."", ""Season with salt and ground black pepper as needed."", ""Serve. Share and enjoy!""]"
Oven BBQ Spareribs,20 minutes,45 minutes,4,https://panlasangpinoy.com/wp-content/uploads/2009/08/BBQ-Spare-Ribs-Recipe-750x750.jpg,"[{""name"": ""pork baby back ribs"", ""amount"": ""2"", ""unit"": ""lbs."", ""notes"": """"}, {""name"": ""brown sugar"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""salt"", ""amount"": ""1 \u00bd"", ""unit"": ""teaspoons"", ""notes"": """"}, {""name"": ""ground black pepper"", ""amount"": ""1/2"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""barbecue sauce"", ""amount"": ""\u00be"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""Knorr Liquid Seasoning"", ""amount"": ""2"", ""unit"": ""teaspoons"", ""notes"": """"}, {""name"": ""Worcestershire sauce"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""apple juice"", ""amount"": ""\u00bc"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""garlic powder"", ""amount"": ""1 \u00bd"", ""unit"": ""teaspoons"", ""notes"": """"}, {""name"": ""liquid smoke"", ""amount"": ""1"", ""unit"": ""teaspoon"", ""notes"": ""optional""}]","[""Preheat the oven to 230F."", ""Combine dry rub ingredients. Mix well. Rub it all over the pork ribs."", ""Arrange the ribs in a roasting rack."", ""Combine sauce ingredients in a bowl. Mix well. Pour it over the pork ribs. Cover the roasting rack. Put it in the oven and roast for 3 to 3 \u00bd hours."", ""Set the oven to broil mode. Broil for 5 minutes"", ""Remove the ribs from the oven and let it cool down. Transfer the sauce into a saucepan. Boil until the sauce thickens. Set aside."", ""Arrange the ribs on a serving plate and then brush with the thickened sauce."", ""Share and enjoy!""]"
Pork Binagoongan sa Gata,15 minutes,20 minutes,6,https://panlasangpinoy.com/wp-content/uploads/2023/06/binagoongang-baboy-sa-gata-750x750.jpg,"[{""name"": ""pork belly"", ""amount"": ""3"", ""unit"": ""lbs."", ""notes"": ""cubed""}, {""name"": ""Knorr Ginataang Gulay Recipe Mix"", ""amount"": ""40"", ""unit"": ""grams"", ""notes"": """"}, {""name"": ""shrimp paste"", ""amount"": ""4"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""water"", ""amount"": ""3"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""eggplant"", ""amount"": ""1"", ""unit"": """", ""notes"": ""sliced""}, {""name"": ""tomato"", ""amount"": ""1"", ""unit"": """", ""notes"": ""chopped""}, {""name"": ""onion"", ""amount"": ""1"", ""unit"": """", ""notes"": ""minced""}, {""name"": ""garlic"", ""amount"": ""5"", ""unit"": ""cloves"", ""notes"": ""minced""}, {""name"": ""white vinegar"", ""amount"": ""2"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""sugar"", ""amount"": ""1"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""long green chili pepper"", ""amount"": ""3"", ""unit"": """", ""notes"": ""sliced""}, {""name"": ""cooking oil"", ""amount"": ""5"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""Fish sauce and ground black pepper to taste"", ""amount"": """", ""unit"": """", ""notes"": """"}]","[""Heat a pan and then sear the pork belly. Remove the belly from the pan and set it aside."", ""Add 2 tablespoons of cooking oil in the same pan. Fry the eggplants for 2 minutes per side. Remove and set aside."", ""Heat remaining oil in a pan. Saut\u00e9 garlic, onion, and tomato. Add the shrimp paste (bagoong alamang) and cook it for 2 minutes."", ""Add the seared pork back once the onion softens. Cook for 1 minute."", ""Pour water and let the mixture boil. Adjust the heat to a low setting. Cook for 35 minutes."", ""Combine Knorr Gintaang Gulay Mix with 1 cup water. Pour the mixture into the pot. Add vinegar. Cover and continue cooking until the pork become tender."", ""Add the fried eggplants, long green peppers, along with a teaspoon of sugar. Cook for 2 minutes."", ""Season with fish sauce and ground black pepper. Serve with rice. Share and enjoy!""]"
Pepper Pork Belly,10 minutes,30 minutes,5,https://panlasangpinoy.com/wp-content/uploads/2023/05/how-to-cook-pork-belly-with-bell-peppers-750x750.jpg,"[{""name"": ""pork belly"", ""amount"": ""2"", ""unit"": ""lbs."", ""notes"": """"}, {""name"": ""Knorr Liquid Seasoning"", ""amount"": ""1"", ""unit"": ""tablespoon"", ""notes"": """"}, {""name"": ""red bell pepper"", ""amount"": ""1"", ""unit"": """", ""notes"": """"}, {""name"": ""green bell pepper"", ""amount"": ""1"", ""unit"": """", ""notes"": """"}, {""name"": ""orange bell pepper"", ""amount"": ""1"", ""unit"": """", ""notes"": """"}, {""name"": ""oyster sauce"", ""amount"": ""1"", ""unit"": ""tablespoon"", ""notes"": """"}, {""name"": ""soy sauce"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""brown sugar"", ""amount"": ""1"", ""unit"": ""teaspoons"", ""notes"": """"}, {""name"": ""cornstarch"", ""amount"": ""1 \u00bd"", ""unit"": ""teaspoons"", ""notes"": """"}, {""name"": ""onion"", ""amount"": ""1"", ""unit"": """", ""notes"": ""chopped""}, {""name"": ""garlic"", ""amount"": ""4"", ""unit"": ""cloves"", ""notes"": ""crushed""}, {""name"": ""water"", ""amount"": ""2"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""cooking oil"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""Salt and ground black pepper to taste"", ""amount"": """", ""unit"": """", ""notes"": """"}]","[""Heat cooking oil in a cooking pot."", ""Saut\u00e9 onion and garlic."", ""Add pork belly once the onion softens. Continue saut\u00e9ing until the exterior of the pork turns light brown."", ""Add Knorr Liquid Seasoning, oyster sauce, soy sauce, and water. Let it boil. Cover the pot. Adjust the heat to a low setting. Cook until the pork becomes tender. Note: add water as needed."", ""Add the sugar and put all the bell peppers into the pot. Cook for 3 minutes."", ""Combine cornstarch with 3 tablespoons of water. Stir. Pour the mixture into the pot."", ""Once the sauce thickens, season your dish with salt and ground black pepper."", ""Transfer to a serving plate. Serve with rice. Share and enjoy!""]"
Pork Belly Asado,10 minutes,NA,5,https://panlasangpinoy.com/wp-content/uploads/2023/04/pork-belly-asado-recipe-panlasang-pinoy-750x750.jpg,"[{""name"": ""pork belly"", ""amount"": ""3"", ""unit"": ""lbs."", ""notes"": """"}, {""name"": ""Knorr Pork Cube"", ""amount"": ""1"", ""unit"": """", ""notes"": """"}, {""name"": ""banana ketchup"", ""amount"": ""\u00bc"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""soy sauce"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""brown sugar"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""cornstarch"", ""amount"": ""2"", ""unit"": ""teaspoons"", ""notes"": """"}, {""name"": ""garlic"", ""amount"": ""8"", ""unit"": ""cloves"", ""notes"": ""minced""}, {""name"": ""onion"", ""amount"": ""1"", ""unit"": """", ""notes"": ""minced""}, {""name"": ""star anise"", ""amount"": ""2"", ""unit"": """", ""notes"": """"}, {""name"": ""butter"", ""amount"": ""2"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""water"", ""amount"": ""4"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""cooking oil"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": """"}]","[""Combine pork belly, ketchup, soy sauce, and garlic. Mix well. Marinate overnight."", ""Heat oil in a pot. Saute onion until it softens."", ""Add marinated pork. Saute until it browns."", ""Pour water into the pan. Let it boil."", ""Add Knorr Pork cube and star anise. Cover and continue cooking for 1 hour."", ""Add brown sugar and butter. Stir."", ""Make a slurry by combining cornstarch with \u00bc cup water. Mix well. Pour the mixture into the pot. Cook until the sauce thickens."", ""Season with salt and ground black pepper."", ""Serve with rice. Share and enjoy!""]"
Special Lunch Menu,20 minutes,45 minutes,5,https://panlasangpinoy.com/wp-content/uploads/2023/04/inihaw-na-pusit-750x750.jpg,"[{""name"": ""pork belly"", ""amount"": ""1"", ""unit"": ""kg."", ""notes"": """"}, {""name"": ""Knorr Liquid Seasoning"", ""amount"": """", ""unit"": """", ""notes"": """"}, {""name"": ""Calamansi"", ""amount"": ""5"", ""unit"": """", ""notes"": """"}, {""name"": ""garlic"", ""amount"": ""8"", ""unit"": ""cloves"", ""notes"": """"}, {""name"": ""large squid"", ""amount"": ""1"", ""unit"": ""kg."", ""notes"": """"}, {""name"": ""Knorr Liquid Seasoning"", ""amount"": """", ""unit"": """", ""notes"": """"}, {""name"": ""tomatoes"", ""amount"": ""3"", ""unit"": """", ""notes"": ""diced""}, {""name"": ""red onion"", ""amount"": ""1"", ""unit"": """", ""notes"": ""diced""}, {""name"": ""ginger"", ""amount"": ""1"", ""unit"": ""thumb"", ""notes"": ""grated""}, {""name"": ""eggplants"", ""amount"": ""4"", ""unit"": """", ""notes"": ""grilled""}, {""name"": ""tomatoes"", ""amount"": ""3"", ""unit"": """", ""notes"": ""diced""}, {""name"": ""red onion"", ""amount"": ""1"", ""unit"": """", ""notes"": ""diced""}, {""name"": ""white vinegar"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""sugar"", ""amount"": ""1"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""Salt and ground black pepper to taste"", ""amount"": """", ""unit"": """", ""notes"": """"}, {""name"": ""fresh milk"", ""amount"": ""1"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""Selecta Vanilla Ice Cream"", ""amount"": ""4"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""Whipping cream"", ""amount"": """", ""unit"": """", ""notes"": """"}]","[""Prepare the pork by combining the pork belly, Knorr Liquid Seasoning, and calamansi. Mix well. Marinate for at least 30 minutes."", ""Make the ensaladang talong by combining diced tomato and onion in a bowl. Mix well. Divide this into two equal parts. Put the other half into a separate bowl. Set it aside for now. This will be used for the ensalada later."", ""Meanwhile, work on the other bowl by adding Knorr Liquid seasoning and squeezing 2 pieces of calamansi. Mix well. This will be used as stuffing for the squid. Stuff the squid with the mixture and heat-up your grill."", ""Grill the eggplants until the inside part softens. Let it cool down and peel the skin off. Mash the eggplant and combine with the first bowl with tomato and onion. Combine white vinegar, ground black pepper, and sugar. Mix well. Pour thus into the bowl with eggplant. Toss until well blended. Top with bagoong alamang."", ""Grill the squid until it gets cooked completely. Remember to not overcook it as it can get tough. Remove from the grill and arrange on a serving plate."", ""Start grilling the pork belly. You can make the basting sauce by combining Knorr Liquid Seasoning, calamansi, banana ketchup, and 2 teaspoons of cooking oil. Continue grilling the pork and turn it over every few minutes while basting until it gets completely cooked. Slice into serving pieces and arrange on a clean plate."", ""Make the milk shake by scooping 4 cups of Selecta ice cream in a blener. Add milk. Blend for 30 seconds. Transfer to a tall glass. Top with whip cream."", ""Serve everything together with lots of rice on the side. Share and enjoy!""]"
Sinarsahang Pork Ribs,10 minutes,30 minutes,4,https://panlasangpinoy.com/wp-content/uploads/2023/03/how-to-cook-pork-ribs_-jpg-750x750.webp,"[{""name"": ""pork ribs"", ""amount"": ""3"", ""unit"": ""lbs."", ""notes"": ""(note 1)""}, {""name"": ""Knorr Pork cube"", ""amount"": ""1"", ""unit"": """", ""notes"": """"}, {""name"": ""string beans"", ""amount"": ""12"", ""unit"": """", ""notes"": ""(note 2)""}, {""name"": ""carrot"", ""amount"": ""1"", ""unit"": """", ""notes"": ""(note 3)""}, {""name"": ""tomato paste"", ""amount"": ""3"", ""unit"": ""ounces"", ""notes"": """"}, {""name"": ""soy sauce"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""onion"", ""amount"": ""1"", ""unit"": """", ""notes"": ""chopped""}, {""name"": ""garlic"", ""amount"": ""5"", ""unit"": ""cloves"", ""notes"": ""minced""}, {""name"": ""butter"", ""amount"": ""2"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""white sugar"", ""amount"": ""\u00bd"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""water"", ""amount"": ""2"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""cooking oil"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""Salt and ground black pepper to taste"", ""amount"": """", ""unit"": """", ""notes"": """"}]","[""Steam string beans and carrots for 3 minutes. Set aside."", ""Heat the cooking oil in a pan. Saut\u00e9 the onion and garlic until the onion softens."", ""Put the pork ribs in the pan. Saut\u00e9 until it turns light brown."", ""Pour the soy sauce, add tomato sauce, and water. Let boil."", ""Add Knorr Pork Cube. Cover the pan. Simmer until the pork tenderizes completely."", ""Add the butter. Continue simmering uncovered until the sauce reduces to half."", ""Add sugar and season with salt and ground black pepper."", ""Transfer to a serving plate. Serve with steamed vegetables."", ""Serve. Share and enjoy!""]"
Air Fryer Longganisa Frittata,5 minutes,15 minutes,4,https://panlasangpinoy.com/wp-content/uploads/2023/01/longganisa-frittata-jpg-webp-750x750.webp,"[{""name"": ""CDO Skinless Longganisa"", ""amount"": ""6"", ""unit"": """", ""notes"": ""cooked""}, {""name"": ""eggs"", ""amount"": ""6"", ""unit"": """", ""notes"": """"}, {""name"": ""bell pepper"", ""amount"": ""1"", ""unit"": """", ""notes"": ""chopped""}, {""name"": ""frozen green peas"", ""amount"": ""\u00bd"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""cheddar cheese"", ""amount"": ""\u00bd"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""salt"", ""amount"": ""1"", ""unit"": ""teaspoon"", ""notes"": """"}]","[""Slice the longganisa in half. Set aside."", ""Beat the eggs in a large bowl. Season with salt."", ""Add bell pepper, green peas, and cheddar cheese. Mix well."", ""Scoop a portion of the egg mixture into a silicon air fryer cup. Top with two slices of longganisa."", ""Air fry in 190C for 15 minutes or until the eggs gets cooked completely."", ""Remove the frittata from the silicon cups and arrange it on a serving plate."", ""Serve. Share and enjoy!""]"
Cheesy Ham Steak with Bacon and Mushroom,5 minutes,10 minutes,4,https://panlasangpinoy.com/wp-content/uploads/2023/01/cheesy-ham-steak-with-bacon-and-mushroom-recipe-jpg-webp-750x750.webp,"[{""name"": ""CDO Holiday Ham"", ""amount"": ""500"", ""unit"": ""grams"", ""notes"": ""sliced (1-inch thick)""}, {""name"": ""button mushroom"", ""amount"": ""300"", ""unit"": ""grams"", ""notes"": ""sliced""}, {""name"": ""strips CDO Young Pork Bacon"", ""amount"": ""6"", ""unit"": """", ""notes"": ""cooked until crispy and crumbled""}, {""name"": ""cheddar cheese"", ""amount"": ""50"", ""unit"": ""grams"", ""notes"": ""sliced""}, {""name"": ""onion"", ""amount"": ""1"", ""unit"": """", ""notes"": ""minced""}, {""name"": ""garlic"", ""amount"": ""3"", ""unit"": ""cloves"", ""notes"": ""minced""}, {""name"": ""unsalted butter"", ""amount"": ""2"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""cooking oil"", ""amount"": ""1"", ""unit"": ""tablespoon"", ""notes"": """"}, {""name"": ""Salt and ground black pepper to taste"", ""amount"": """", ""unit"": """", ""notes"": """"}]","[""Melt butter in a pan. Saut\u00e9 onion and garlic. Add mushrooms once the onion softens. Continue saut\u00e9ing for 2 minutes. Season with salt and ground black pepper. Set aside."", ""Heat cooking oil in a clean pan. Fry the ham steak for 3 minutes."", ""Flip the ham over and top with 2 to 3 slices of cheddar cheese. Cover the pan. Continue cooking for 2 \u00bd minutes."", ""Arrange the ham steak on a serving plate. Top it with crumbled bacon and serve with sauteed mushrooms."", ""Share and enjoy!""]"
Orange Burger,5 minutes,10 minutes,4,https://panlasangpinoy.com/wp-content/uploads/2023/01/crispy-burger-with-orange-glaze-jpg-webp-750x750.webp,"[{""name"": ""CDO Crispy burger patties"", ""amount"": ""3"", ""unit"": """", ""notes"": """"}, {""name"": ""green onions"", ""amount"": ""2"", ""unit"": ""tablespoons"", ""notes"": ""chopped""}, {""name"": ""orange juice"", ""amount"": ""1/4"", ""unit"": ""Cup"", ""notes"": """"}, {""name"": ""soy sauce"", ""amount"": ""1"", ""unit"": ""tablespoon"", ""notes"": """"}, {""name"": ""white vinegar"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""sesame oil"", ""amount"": ""1/2"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""red pepper flakes"", ""amount"": ""1/4"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""sugar"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""garlic"", ""amount"": ""3"", ""unit"": ""cloves"", ""notes"": ""minced""}, {""name"": ""ginger"", ""amount"": ""1/2"", ""unit"": ""teaspoon"", ""notes"": ""minced""}, {""name"": ""cornstarch"", ""amount"": ""2"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""water"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""cooking oil"", ""amount"": ""2"", ""unit"": ""tablespoons"", ""notes"": """"}]","[""Heat the cooking oil in a pan. Fry both sides of the CDO Crispy burger patties using medium heat until crispy. Set aside."", ""Make the orange glaze by heating oil in a pan. Saute garlic and ginger"", ""Add sugar and let it melt."", ""Pour sesame oil, orange juice, soy sauce, and vinegar. Let boil."", ""Add red pepper flakes. Cook for 1 minute."", ""Combine water and cornstarch in a bowl. Stir until blended. Pour mixture into the pan. Continuously stir until the sauce thickens."", ""Arrange CDO Crispy Burger on a plate with a cup of rice on the side. Drizzle the orange over the patties. Garnish with chopped green onions."", ""Serve. Share and enjoy!""]"
Sisig s,10 minutes,30 minutes,4,https://panlasangpinoy.com/wp-content/uploads/2023/03/easy-sisig-recipes-jpg-750x750.webp,"[{""name"": ""Lady\u2019s Choice Mayonnaise"", ""amount"": ""1"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""Knorr liquid seasoning"", ""amount"": ""2"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""lemon lime soda"", ""amount"": ""2"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""calamansi juice"", ""amount"": ""2"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""white vinegar"", ""amount"": ""1"", ""unit"": ""tablespoon"", ""notes"": """"}, {""name"": ""ground black pepper"", ""amount"": ""1"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""pork belly"", ""amount"": ""1"", ""unit"": ""lb."", ""notes"": """"}, {""name"": ""dried bay leaves"", ""amount"": ""3"", ""unit"": """", ""notes"": """"}, {""name"": ""whole peppercorn"", ""amount"": ""2"", ""unit"": ""teaspoons"", ""notes"": """"}, {""name"": ""liver spread"", ""amount"": ""2"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""Thai chili pepper"", ""amount"": ""2"", ""unit"": """", ""notes"": ""chopped""}, {""name"": ""green onions"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": ""chopped""}, {""name"": ""red onions"", ""amount"": ""\u00be"", ""unit"": ""cup"", ""notes"": ""chopped""}, {""name"": ""salt"", ""amount"": ""2"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""water"", ""amount"": ""6"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""cooking oil"", ""amount"": ""2"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""extra firm tofu"", ""amount"": ""16"", ""unit"": ""ounces"", ""notes"": ""diced""}, {""name"": ""Thai chili pepper"", ""amount"": ""2"", ""unit"": """", ""notes"": ""chopped""}, {""name"": ""red bell pepper"", ""amount"": ""\u00bc"", ""unit"": ""cup"", ""notes"": ""chopped""}, {""name"": ""green onions"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": ""chopped""}, {""name"": ""red onions"", ""amount"": ""\u00bc"", ""unit"": ""cup"", ""notes"": ""chopped""}, {""name"": ""cooking oil"", ""amount"": ""1"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""luncheon meat"", ""amount"": ""15"", ""unit"": ""oz."", ""notes"": """"}, {""name"": ""liver spread"", ""amount"": ""1"", ""unit"": ""tablespoon"", ""notes"": """"}, {""name"": ""green onions"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": ""chopped""}, {""name"": ""red onions"", ""amount"": ""\u00bc"", ""unit"": ""cup"", ""notes"": ""chopped""}, {""name"": ""cooking oil"", ""amount"": ""1"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""tuna"", ""amount"": ""12"", ""unit"": ""ounces"", ""notes"": ""canned""}, {""name"": ""red bell pepper"", ""amount"": ""\u00bc"", ""unit"": ""cup"", ""notes"": ""chopped""}, {""name"": ""green onions"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": ""chopped""}, {""name"": ""red onions"", ""amount"": ""\u00bc"", ""unit"": ""cup"", ""notes"": ""chopped""}, {""name"": ""ground black pepper"", ""amount"": ""\u00bc"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""salt"", ""amount"": ""\u00bc"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""butter"", ""amount"": ""2"", ""unit"": ""tablespoons"", ""notes"": """"}]","[""Combine all Sisig seasoning ingredients in a bowl. Mix well until smooth. Set aside."", ""Make lechon kawali sisig by boiling the pork belly with whole peppercorn and dried bay leaves in 6 to 8 cups of water for 50 minutes or until tender. Remove from the pot and let it cool down. Rub it with 2 teaspoons of salt. Deep-fry the pork belly until golden brown and crispy. Chop into serving pieces. Combine a quarter of the sisig seasoning ingredients with 2 tablespoons of liver spread. Put the chopped pork belly, thai chili pepper, green onions, and red onions in a mixing bowl and then add the Sisig seasoning mixture. Toss until well blended. Serve."", ""Make the crispy tofu sisig by deep frying the tofu until golden brown and crispy. Drain the oil and set aside. Arrange fried tofu, bell pepper, thai chili pepper, green onions, and red onions in a mixing bowl. Add a quarter of the sisig seasoning. Toss until evenly distributed. Serve!"", ""Make the luncheon meat sisig by deep frying the luncheon meat until golden brown and crispy. Drain the oil and set aside. Arrange luncheon meat, green onions, and red onions in a mixing bowl. Combine Sisig seasoning with 1 tablespoon liver spread and add it into the bowl. Toss until evenly distributed. Serve!"", ""Make the tuna sisig by heating butter in a pan. Add drained canned tuna. Saute for 2 minutes. Season with salt and ground black pepper and let it cool down. Combine tuna, bell pepper, green onions, red onions, and the remaining sisig seasoning. Toss. Serve. Share and enjoy!""]"
