Title,Prep Time,Cook Time,Servings,Image,Ingredients,Instructions
Inihaw na Pusit with Scallion,10 minutes,10 minutes,2,https://panlasangpinoy.com/wp-content/uploads/2016/09/Inihaw-na-Pusit-with-Scallion.jpg,"[{""name"": ""large squid"", ""amount"": ""2"", ""unit"": """", ""notes"": ""cleaned""}, {""name"": ""stalks scallions"", ""amount"": ""2"", ""unit"": """", ""notes"": ""green onions""}, {""name"": ""salt"", ""amount"": ""\u00bc"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""soy sauce"", ""amount"": ""\u00bc"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""sugar"", ""amount"": ""1"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""garlic powder"", ""amount"": ""\u00bc"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""ground black pepper"", ""amount"": ""1/8"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""banana ketchup"", ""amount"": ""2"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""lime"", ""amount"": ""1"", ""unit"": ""piece"", ""notes"": """"}]","[""Rub salt all over the squid and then insert the scallions in the cavity."", ""Skewer the squid using a long metal or bamboo skewer. Set aside."", ""Prepare the basting sauce by combining all the ingredients for the sauce listed above. Mix well."", ""Heat-up the grill. Brush the basting sauce on both sides of the squid. Arrange over the grill grate and grill one side for 3 minutes."", ""Turn the squid over to grill the other side for another 3 minutes. Brush some basting sauce on the top part of the squid. Continue to grill each side for 2 minutes more or until it is cooked the way you want it. Do not forget to brush the basting sauce every time you turn it over."", ""Transfer to a serving plate. Serve."", ""Share and enjoy!""]"
Dried Squid in Coconut Milk,5 minutes,8 minutes,3,https://panlasangpinoy.com/wp-content/uploads/2015/09/Ginataang-Pusit-Recipe.jpg,"[{""name"": ""large dried squid"", ""amount"": ""1/2"", ""unit"": ""lb."", ""notes"": """"}, {""name"": ""coconut cream"", ""amount"": ""2"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""long green chilies"", ""amount"": ""3"", ""unit"": ""pieces"", ""notes"": ""sliced""}, {""name"": ""minced garlic"", ""amount"": ""1"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""minced ginger"", ""amount"": ""1"", ""unit"": ""tablespoon"", ""notes"": """"}, {""name"": ""medium onion"", ""amount"": ""1"", ""unit"": """", ""notes"": ""minced""}, {""name"": ""fish sauce"", ""amount"": ""2"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""ground black pepper"", ""amount"": ""1/4"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""bunch fresh spinach"", ""amount"": ""1"", ""unit"": """", ""notes"": """"}]","[""Heat-up the grill. Once the grill gets hot, grill one side of the squid for 3 minutes. The squid will curl-up, try to straighten the other side (if possible) and grill for 1 to 2 minutes. Set aside."", ""Arrange the coconut cream, ginger, onion, garlic, green chillies, squid, ground black pepper, and fish sauce in a slow cooker. Set the slow cooker to high, cover and slow cook the squid for 8 hours."", ""Add the spinach. Cook for 10 to 15 minutes."", ""Transfer to a serving bowl. Serve. Share and enjoy!""]"
Ginisang Pusit,5 minutes,20 minutes,6,https://panlasangpinoy.com/wp-content/uploads/2014/10/Ginisang-Pusit.jpg,"[{""name"": ""medium squid"", ""amount"": ""2"", ""unit"": ""lbs."", ""notes"": ""cleaned and sliced""}, {""name"": ""medium tomatoes"", ""amount"": ""2"", ""unit"": """", ""notes"": ""cubed""}, {""name"": ""medium yellow onion"", ""amount"": ""1"", ""unit"": """", ""notes"": ""minced""}, {""name"": ""minced garlic"", ""amount"": ""2"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""cooking oil"", ""amount"": ""2"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""fish sauce"", ""amount"": ""1"", ""unit"": ""tablespoon"", ""notes"": """"}, {""name"": ""water"", ""amount"": ""1/2"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""Ground black pepper to taste"", ""amount"": """", ""unit"": """", ""notes"": """"}]","[""Heat the cooking oil in a wok or saut\u00e9 pan."", ""Saute the onion, garlic, and tomato."", ""Once the onion gets soft, add the squid. Cook for 2 minutes."", ""Put-in the fish sauce and water. Stir. Continue to cook for 3 to 5 minutes."", ""Add the ground black pepper and adjust the taste by adding more fish sauce, only if needed."", ""Transfer to a serving plate. Serve."", ""Share and enjoy!""]"
Calamari,10 minutes,10 minutes,4,https://panlasangpinoy.com/wp-content/uploads/2014/04/Easy-Calamari.jpg,"[{""name"": ""calamari rings"", ""amount"": ""1"", ""unit"": ""lb."", ""notes"": ""soaked in milk for 3 hours""}, {""name"": ""all-purpose flour"", ""amount"": ""1/2"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""salt"", ""amount"": ""1 1/2"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""garlic powder"", ""amount"": ""2"", ""unit"": ""teaspoons"", ""notes"": """"}, {""name"": ""dried parsley flakes"", ""amount"": ""2"", ""unit"": ""teaspoons"", ""notes"": """"}, {""name"": ""Lemon wedges"", ""amount"": """", ""unit"": """", ""notes"": """"}, {""name"": ""cooking oil"", ""amount"": ""2"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""Cooking Procedure"", ""amount"": """", ""unit"": """", ""notes"": """"}]","[""Combine the flour, salt, garlic powder, and parsley flakes. Mix well and set aside."", ""Heat the cooking oil in a wok or a deep cooking pot."", ""Drain the milk of the calamari. Dredge the calamari rings one-at-a-time on the flour mixture. Make sure that the calamari ring is completely coated with the mixture."", ""Deep fry the coated calamari rings on hot oil for 2 minutes or until the calamari turns light brown."", ""Strain the calamari from the wok or cooking pot using a skimmer or strainer. Let the excess oil drip."", ""Transfer the fried calamari in a serving plate."", ""Serve with lemon wedges."", ""Share and enjoy!""]"
Sweet Pusit Adobo,NA,30 minutes,5,https://panlasangpinoy.com/wp-content/uploads/2013/04/sweet-pusit-adobo1.jpg,"[{""name"": ""kilo"", ""amount"": ""1"", ""unit"": """", ""notes"": ""2.2 pounds small squid""}, {""name"": ""garlic"", ""amount"": ""2"", ""unit"": ""cloves"", ""notes"": """"}, {""name"": ""chopped tomatoes"", ""amount"": ""2"", ""unit"": """", ""notes"": """"}, {""name"": ""small sibuyas"", ""amount"": ""1"", ""unit"": """", ""notes"": ""sliced onion""}, {""name"": ""dahon ng laurel"", ""amount"": ""5"", ""unit"": """", ""notes"": ""dried bay leaves""}, {""name"": ""toyo"", ""amount"": ""2"", ""unit"": ""tablespoons"", ""notes"": ""soy sauce""}, {""name"": ""sukang puti"", ""amount"": ""1/4"", ""unit"": ""cup"", ""notes"": ""vinegar""}, {""name"": ""water"", ""amount"": ""3/4"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""sugar"", ""amount"": ""2"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""cooking oil"", ""amount"": """", ""unit"": """", ""notes"": """"}, {""name"": ""salt and pepper"", ""amount"": """", ""unit"": """", ""notes"": """"}]","[""Heat the cooking oil."", ""Add the garlic, onion, and tomato. Cook it for 3 minutes."", ""Add water, laurel, and soy sauce. Boil"", ""Add squid. Cook for 1 minute."", ""Add sugar and vinegar. Wait for it to boil."", ""Put salt and pepper."", ""Serve with rice.""]"
Ginataang Pusit squid in coconut milk,5 minutes,30 minutes,4,https://panlasangpinoy.com/wp-content/uploads/2013/09/Ginataang-Pusit.jpg,"[{""name"": ""small to medium squid"", ""amount"": ""1 1/2"", ""unit"": ""lbs"", ""notes"": ""cleaned""}, {""name"": ""coconut milk"", ""amount"": ""2"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""malunggay leaves"", ""amount"": ""1 1/2"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""long green chili pepper"", ""amount"": ""4"", ""unit"": ""pieces"", ""notes"": """"}, {""name"": ""medium yellow onion"", ""amount"": ""1"", ""unit"": """", ""notes"": ""diced""}, {""name"": ""minced garlic"", ""amount"": ""1"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""fish sauce"", ""amount"": ""2"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""ground black pepper"", ""amount"": ""1/4"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""cooking oil"", ""amount"": ""2"", ""unit"": ""tablespoons"", ""notes"": """"}]","[""Heat the cooking oil in a cooking pan."", ""Saute the garlic and onion until the onion becomes soft."", ""Put-in the squid. Cook for 1 minute. Remove the squid, place in a clean plate, and set aside."", ""Pour-in the coconut milk. Let boil."", ""Add the fish sauce and green chili pepper. Simmer uncovered for 12 to 18 minutes or until the coconut milk becomes thick."", ""Put the squid back in the pan. Add the malunggay leaves. Stir and cook for 5 minutes."", ""Add the ground black pepper. Stir."", ""Transfer to a serving plate."", ""Serve with rice. Share and enjoy!""]"
Grilled Calamari,NA,15 minutes,6,https://panlasangpinoy.com/wp-content/uploads/2013/04/Grilled-Calamari.jpg,"[{""name"": ""small to medium squid"", ""amount"": ""2"", ""unit"": ""lbs."", ""notes"": ""cleaned""}, {""name"": ""soy sauce"", ""amount"": ""1/4"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""granulated white sugar"", ""amount"": ""1"", ""unit"": ""tablespoon"", ""notes"": """"}, {""name"": ""Sriracha sauce"", ""amount"": ""1"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""lemon juice"", ""amount"": ""1"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""a pinch of salt and pepper"", ""amount"": """", ""unit"": """", ""notes"": """"}]","[""Combine soy sauce, Sriracha sauce, sugar, lemon juice, salt, and pepper in a bowl. Mix well."", ""Place the squid inside a freezer bag and then pour-in the soy sauce mixture. Marinate for 1 hour."", ""Skewer the squid in bamboo skewers. Grill for about 3 to 5 minutes per side. Baste with remaining marinade."", ""Transfer to a serving plate"", ""Serve with rice. Share and enjoy!""]"
Squid Sisig,20 minutes,15 minutes,4,https://panlasangpinoy.com/wp-content/uploads/2013/02/Squid-Sisig.jpg,"[{""name"": ""large squids"", ""amount"": ""2"", ""unit"": """", ""notes"": ""cleaned and ink sacks removed""}, {""name"": ""medium yellow onion"", ""amount"": ""2"", ""unit"": """", ""notes"": ""minced""}, {""name"": ""minced ginger"", ""amount"": ""2"", ""unit"": ""teaspoons"", ""notes"": """"}, {""name"": ""cooking oil"", ""amount"": ""2"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""soy sauce"", ""amount"": ""1"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""garlic powder"", ""amount"": ""2"", ""unit"": ""tablespoon"", ""notes"": """"}, {""name"": ""salt"", ""amount"": ""2"", ""unit"": ""teaspoons"", ""notes"": """"}]","[""Rub 1 teaspoon salt on the squid. Let it stand for 5 minutes."", ""Grill the squid for 3 to 4 minutes per side. Remove from the grill. Let cool."", ""Chop the squid into small pieces."", ""Heat the oil in a pan and then saute the garlic, onion, and ginger."", ""Put-in the chopped squid. Stir and then cook for a minute."", ""Add the garlic powder, salt, and soy sauce. Stir and cook for 2 to 3 minutes."", ""Transfer to a serving plate. Garnish with crushed chicharon and chopped scallions."", ""Serve with lemon wedges. Share and enjoy!""]"
Mixed Seafood in Coconut Milk,10 minutes,35 minutes,3,https://panlasangpinoy.com/wp-content/uploads/2011/10/Mixed-Seafood-in-Coconut-Milk.jpg,"[{""name"": ""mixed seafood"", ""amount"": ""1"", ""unit"": ""pound"", ""notes"": ""combinacion de mariscos""}, {""name"": ""coconut milk"", ""amount"": ""2"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""shrimp paste"", ""amount"": ""2"", ""unit"": ""teaspoons"", ""notes"": """"}, {""name"": ""garlic"", ""amount"": ""1"", ""unit"": ""teaspoon"", ""notes"": ""minced""}, {""name"": ""medium onion"", ""amount"": ""1"", ""unit"": """", ""notes"": ""chopped""}, {""name"": ""ground black pepper"", ""amount"": ""1/2"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""dried Thai chili"", ""amount"": ""3"", ""unit"": ""pieces"", ""notes"": """"}, {""name"": ""cooking oil"", ""amount"": ""1"", ""unit"": ""tablespoon"", ""notes"": """"}]","[""Heat cooking pot, and then pour-in cooking oil."", ""Saute garlic and onions"", ""Pour-in coconut milk, stir, and let boil."", ""Sprinkle ground black pepper. Add-in dried chilies and shrimp paste. Stir and simmer until the liquid reduces to half."", ""Add mixed seafood and cook for 3 to 5 minutes."", ""Turn-ff heat. Transfer to a serving plate."", ""Serve. Share and enjoy!""]"
Pancit Malabon,20 minutes,40 minutes,2,https://panlasangpinoy.com/wp-content/uploads/2015/04/Pansit-Malabon1.jpg,"[{""name"": ""thick rice noodles"", ""amount"": ""1"", ""unit"": ""lb"", ""notes"": """"}, {""name"": ""pork belly"", ""amount"": ""1/2"", ""unit"": ""lb"", ""notes"": ""boiled and sliced""}, {""name"": ""annatto seeds diluted in 1/2 cup water"", ""amount"": ""1/2"", ""unit"": ""cup"", ""notes"": ""also known as annatto water""}, {""name"": ""shrimp juice"", ""amount"": ""3/4"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""fish sauce"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": ""patis""}, {""name"": ""ground black pepper"", ""amount"": ""1/2"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""fresh garlic"", ""amount"": ""1"", ""unit"": ""tablespoon"", ""notes"": ""minced""}, {""name"": ""medium-sized onion"", ""amount"": ""1"", ""unit"": """", ""notes"": ""minced""}, {""name"": ""pork rinds"", ""amount"": ""1/4"", ""unit"": ""cup"", ""notes"": ""chicharon, pounded""}, {""name"": ""shrimp"", ""amount"": ""1/2"", ""unit"": ""lb"", ""notes"": ""shelled, cooked, and halved lengthwise""}, {""name"": ""adobong pusit"", ""amount"": ""1/4"", ""unit"": ""lb"", ""notes"": ""sliced""}, {""name"": ""pork rinds"", ""amount"": ""1/2"", ""unit"": ""cup"", ""notes"": ""chicharon, pounded""}, {""name"": ""napa cabbage"", ""amount"": ""1"", ""unit"": ""cup"", ""notes"": ""pechay baguio, chopped then blanched""}, {""name"": ""lemon"", ""amount"": ""1"", ""unit"": ""piece"", ""notes"": ""quartered""}, {""name"": ""tinapa flakes"", ""amount"": ""3/4"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""hard boiled eggs"", ""amount"": ""3"", ""unit"": ""pieces"", ""notes"": ""sliced""}, {""name"": ""parsley"", ""amount"": ""1"", ""unit"": ""tablespoon"", ""notes"": ""chopped""}, {""name"": ""toasted garlic"", ""amount"": ""2"", ""unit"": ""tablespoons"", ""notes"": """"}]","[""Cook the noodles according to package instructions. If you are using the traditional Pancit Malabon noodles, you will need to soak it in water overnight before cooking. Set aside."", ""Start making the sauce by saut\u00e9ing the minced garlic and onion."", ""Add chopped boiled pork and cook for 3 minutes."", ""Add fish sauce and ground black pepper then stir."", ""Pour-in shrimp juice and annatto water and let boil."", ""Add pounded pork rinds (chicharon) then stir."", ""Simmer for 2 to 3 minutes then turn off heat."", ""Place the cooked noodles in a large bowl then pour-in the sauce and mix well."", ""Transfer the sauce and noodle mixture in a wide serving plate and arrange the tinapa flakes, eggs, parsley, garlic, and cabbage on top."", ""Serve with lemon or calamansi and a lot of love. Share and enjoy!""]"
Calamares,10 minutes,3 minutes,3,https://panlasangpinoy.com/wp-content/uploads/2011/10/Calamares.jpg,"[{""name"": ""medium to large sized squid"", ""amount"": ""1/2"", ""unit"": ""lb"", ""notes"": ""cleaned and sliced into rings""}, {""name"": ""all-purpose flour"", ""amount"": ""3/4"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""raw egg"", ""amount"": ""1"", ""unit"": ""piece"", ""notes"": ""beaten""}, {""name"": ""breadcrumbs"", ""amount"": ""3/4"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""salt"", ""amount"": ""1"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""ground black pepper"", ""amount"": ""1/2"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""cooking oil"", ""amount"": ""2"", ""unit"": ""cups"", ""notes"": """"}]","[""Combine squid, salt, and ground black pepper then mix well. Let stand for 10 minutes."", ""Heat a cooking pot the pour-in cooking oil."", ""Dredge the squid in flour then dip in beaten egg and roll over breadcrumbs."", ""When the oil is hot enough, deep-fry the squid until the color of the coating turns brown. Note: This should only take about 2 to 3 minutes in medium heat. Do not overcook the squid."", ""Remove the fried squid from the cooking pot and transfer in a plate lined with paper towels."", ""Serve with sinamak or Asian dipping sauce."", ""Share and enjoy!""]"
Inihaw na Pusit Grilled Squid,15 minutes,18 minutes,5,https://panlasangpinoy.com/wp-content/uploads/2015/06/1-pusit.jpg,"[{""name"": ""squid"", ""amount"": ""3"", ""unit"": """", ""notes"": ""cleaned""}, {""name"": ""soy sauce"", ""amount"": ""1"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""tomato"", ""amount"": ""1"", ""unit"": """", ""notes"": ""diced""}, {""name"": ""yellow  onion"", ""amount"": ""1"", ""unit"": """", ""notes"": ""diced""}, {""name"": ""Thai chili"", ""amount"": ""3"", ""unit"": ""pieces"", ""notes"": """"}, {""name"": ""lemon"", ""amount"": ""1/2"", ""unit"": """", ""notes"": """"}, {""name"": ""Salt and ground black pepper to taste"", ""amount"": """", ""unit"": """", ""notes"": """"}]","[""In a large container, combine onion and tomato"", ""Add some salt and pepper and mix well."", ""Stuff the squid with the onion and tomato mixture. Add more if necessary."", ""Grill the squid for 6 to 8 minutes per side."", ""Transfer to a serving plate."", ""Make the dipping sauce by combining soy sauce, chili pepper, and lemon. Stir."", ""Serve with the dipping sauce. Share and Enjoy!""]"
