Title,Prep Time,Cook Time,Servings,Image,Ingredients,Instructions
Yema,10 minutes,20 minutes,5,https://panlasangpinoy.com/wp-content/uploads/2021/03/yema.jpg,"[{""name"": ""condensed milk"", ""amount"": ""28"", ""unit"": ""ounces"", ""notes"": ""equivalent to 2 cans""}, {""name"": ""peanuts"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": ""roasted""}]","[""Chop the peanuts. Set aside."", ""Pour condensed milk on a cooking pot. Let boil. Stir constantly while boiling for 10 minutes."", ""Lower the heat. Add chopped peanuts. Continue cooking while stirring for another 10 minutes or until consistency becomes paste-like."", ""Transfer yema mixture to a bowl."", ""Start wrapping the yema candies individually on a pre-cut cellophane. (Note: The dimensions of my cellophane were 4x4 inches. You can decrease the dimension for smaller candies.)"", ""Let it cool down before eating. Share and enjoy!""]"
No Steam Flan,10 minutes,15 minutes,4,https://panlasangpinoy.com/wp-content/uploads/2020/12/Jelly-Flan.jpg,"[{""name"": ""eggs"", ""amount"": ""2"", ""unit"": ""pieces"", ""notes"": """"}, {""name"": ""unflavored gelatin powder"", ""amount"": ""\u00bd"", ""unit"": ""ounce"", ""notes"": ""uncolored""}, {""name"": ""all-purpose cream"", ""amount"": ""7.6"", ""unit"": ""ounces"", ""notes"": """"}, {""name"": ""sugar"", ""amount"": ""6"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""evaporated milk"", ""amount"": ""1 1/4"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""water"", ""amount"": ""1/4"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""vanilla extract"", ""amount"": ""1"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""water"", ""amount"": ""2 1/2"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""granulated white sugar"", ""amount"": ""8"", ""unit"": ""tablespoons"", ""notes"": """"}]","[""Make the caramel by combining sugar and water in a saucepan. Apply heat. Continue cooking while stirring until the mixture thickens and the color turns medium brown. This is now the caramel."", ""Pour the caramel into separate molds. (Note: you may use glass, metal, or ceramic baking pans as molds for the flan. Using ramekins is also a good idea.) Tilt the mold to spread caramel evenly. Set aside."", ""Start making the flan by cracking the eggs into the bowl. Beat using a wire whisk. Gradually add sugar. Continue beating until mixture gets well blended. Set aside."", ""Microwave \u00bc cup the water for 35 seconds. Combine powdered gelatin and water. Mix well by stirring. Set aside."", ""Pour milk into a pan. Apply heat until it goes into a simmer. (Note: do not apply too much heat. We want the milk to only be below boiling point)."", ""Scoop around 5 to 6 tablespoons of warm milk (1 tablespoon at a time) into the bowl with sugar and eggs. Continue to stir the mixture. (Note: This process is also known as tempering. Two ingredients with different temperatures are gradually combined in order to slowly rise to the same temp.)"", ""Pour the mixture from the bowl into the pan. Continue stirring until well blended."", ""Gradually add gelatin mixture while stirring. Continue cooking in low heat for 1 minute. Turn off heat."", ""Transfer mixture back to the bowl. Add all-purpose cream and vanilla extract. Stir until well blended. Remove bubbles by skimming."", ""Pour the flan mixture into the molds. Cover each mold with aluminum foil or plastic wrap. Refrigerate overnight."", ""Serve for dessert. Share and enjoy!""]"
Biko with Latik,5 minutes,50 minutes,6,https://panlasangpinoy.com/wp-content/uploads/2021/02/biko-with-latik.jpg,"[{""name"": ""glutinous rice"", ""amount"": ""2"", ""unit"": ""cups"", ""notes"": ""washed""}, {""name"": ""water"", ""amount"": ""1 \u00bd"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""brown sugar"", ""amount"": ""2"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""coconut milk"", ""amount"": ""4"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""salt"", ""amount"": ""\u00bd"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""coconut milk"", ""amount"": ""2"", ""unit"": ""cups"", ""notes"": """"}]","[""Prepare latik by boiling 2 cups coconut milk in a saucepan. Adjust heat to medium. Continue boiling while stirring until texture thickens. Lower the heat once oil becomes visible. Cook and stir constantly until the color of the residue turns golden brown (note: latik is the residue formed after boiling coconut milk). Separate the oil from the latik using a strainer or filter paper. Set aside."", ""Start making the biko by combining glutinous rice and water in a rice cooker. Set the cooker to \u201ccook\u201d mode. Wait until the process is complete."", ""Boil 4 cups coconut milk in a cooking pot for 7 minutes."", ""Add brown sugar and salt. Stir."", ""Add cooked rice. Stir until well blended. Continue cooking while stirring until rice absorbs the coconut milk mixture completely."", ""Line banana leaves over a baking tray. Brush coconut oil over the leaves."", ""Transfer biko into the tray once the consistency becomes thick and sticky (paste-like). Top with latik. Let it cool down for at least 15 minutes."", ""Serve. Share and enjoy!""]"
Peach Mango Nuggets,10 minutes,5 minutes,4,https://panlasangpinoy.com/wp-content/uploads/2020/05/peach-mango-nuggets.jpg,"[{""name"": ""mango"", ""amount"": ""3"", ""unit"": ""pieces"", ""notes"": ""ripe""}, {""name"": ""peaches"", ""amount"": ""7"", ""unit"": ""ounces"", ""notes"": ""canned""}, {""name"": ""brown sugar"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""cornstarch"", ""amount"": ""1"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""cinnamon powder"", ""amount"": ""\u00bc"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""loaf bread"", ""amount"": ""5"", ""unit"": ""slices"", ""notes"": """"}, {""name"": ""eggs"", ""amount"": ""2"", ""unit"": ""pieces"", ""notes"": """"}, {""name"": ""Panko breadcrumbs"", ""amount"": ""\u00bd"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""cooking oil"", ""amount"": ""1 \u00bd"", ""unit"": ""cups"", ""notes"": """"}]","[""Prepare the filling. Combine mango, peaches, sugar, cinnamon powder, and cornstarch in a bowl. Mix well. Set aside."", ""Flatten a slice of bread using a rolling pin. Slice the flattened bread in half."", ""Make a symmetrical fold and seal the edges by rubbing water and then pressing against each other. Leave one side open."", ""Fill the pocket with enough peach-mango filling. Seal. You now have your peach mango nuggets."", ""Heat oil in a pot."", ""Beat eggs in a bow. Dip nuggets in egg and then roll over bred crumbs until completely coated. You can press the crumbs lightly towards the nuggets to ensure that it adheres well."", ""Fry one side in medium heat until it turns golden brown. Do the same to the opposite side."", ""Remove from the pot and place on a plate lined with paper towel."", ""Serve for dessert. Share and enjoy!""]"
Macaroni Fruit Salad,5 minutes,10 minutes,4,https://panlasangpinoy.com/wp-content/uploads/2019/11/macaroni-fruit-salad.jpg,"[{""name"": ""elbow macaroni"", ""amount"": ""2"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""fruit cocktail"", ""amount"": ""15"", ""unit"": ""ounces"", ""notes"": """"}, {""name"": ""red kaong"", ""amount"": ""1/2"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""green kaong"", ""amount"": ""1/2"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""cheese"", ""amount"": ""6"", ""unit"": ""ounces"", ""notes"": ""cubed""}, {""name"": ""Lady\u2019s Choice Mayonnaise"", ""amount"": ""1 1/4"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""condensed milk"", ""amount"": ""10"", ""unit"": ""ounces"", ""notes"": """"}, {""name"": ""table cream"", ""amount"": ""7"", ""unit"": ""ounces"", ""notes"": """"}, {""name"": ""a pich of salt"", ""amount"": """", ""unit"": """", ""notes"": """"}]","[""Cook macaroni according to package instructions. Discard water and arranged cooked macaroni in a mixing bowl. Set aside."", ""Prepare the salad dressing by combining all the dressing ingredients in a bowl, including Lady\u2019s Choice Mayonnaise. Mix until the texture smoothens. Set aside."", ""Combine macaroni, fruit cocktail, kaong, and cheese. Gently toss."", ""Pour the dressing mixture into the bowl. Toss until all ingredients are well bleneded."", ""Cover the bowl. Refrigerate for at least 1 hour."", ""Transfer to a serving plate. Serve for dessert. Share and enjoy!""]"
Mayo Brownies,10 minutes,20 minutes,6,https://panlasangpinoy.com/wp-content/uploads/2019/10/mayo-brownies.jpg,"[{""name"": ""all-purpose flour"", ""amount"": ""1"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""Lady's Choice Mayonnaise"", ""amount"": ""10"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""dark cocoa powder"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""walnuts"", ""amount"": ""1/2"", ""unit"": ""cup"", ""notes"": ""chopped""}, {""name"": ""granulated white sugar"", ""amount"": ""3/4"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""salt"", ""amount"": ""1/2"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""baking soda"", ""amount"": ""1"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""chocolate chips"", ""amount"": ""1/2"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""eggs"", ""amount"": ""2"", ""unit"": ""pieces"", ""notes"": """"}, {""name"": ""vanilla extract"", ""amount"": ""1"", ""unit"": ""teaspoon"", ""notes"": """"}]","[""Preheat oven to 350F."", ""Prepare the dry ingredients by sifting flour and cocoa powder in a mixing bowl. Add baking powder and sugar. Mix well using a wire whisk. Set aside."", ""On a separate bowl, crack eggs. Beat the eggs."", ""Add Lady's Choice Mayonnaise. Mix well until all the ingredients in the bowl are well blended. Add vanilla extract and gradually add-in sugar. Continue to mix until texture becomes smooth."", ""Melt the chocolate chips using a double boiler (watch video below for details).Stir-in the melted chocolate with the mayonnaise mixture. Mix well."", ""Gradually add the dry ingredients with the mayonnaise mixture. Fold until smooth. Add chopped walnuts."", ""Pour the brownie mixture into an 8x8 baking pan. Bake for 20 to 25 minutes."", ""Remove from the oven. Let the brownies cool down."", ""Serve. Share and enjoy!""]"
Buko Pandan,10 minutes,10 minutes,4,https://panlasangpinoy.com/wp-content/uploads/2019/09/Buko-Pandan.jpg,"[{""name"": ""young coconut"", ""amount"": ""1 1/2"", ""unit"": ""cup"", ""notes"": ""cut into strips""}, {""name"": ""condensed milk"", ""amount"": ""5"", ""unit"": ""ounces"", ""notes"": """"}, {""name"": ""Table cream"", ""amount"": ""8"", ""unit"": ""ounces"", ""notes"": ""or all-purpose cream""}, {""name"": ""powdered gelatin"", ""amount"": ""3"", ""unit"": ""ounces"", ""notes"": """"}, {""name"": ""water"", ""amount"": ""1 1/4"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""Buko Pandan flavoring"", ""amount"": ""6"", ""unit"": ""drops"", ""notes"": """"}, {""name"": ""vanilla ice cream"", ""amount"": ""2"", ""unit"": ""scoops"", ""notes"": ""optional""}, {""name"": ""sago pearls"", ""amount"": ""1/2"", ""unit"": ""cup"", ""notes"": ""cooked (optional)""}]","[""Combine water and powdered gelatin then stir using a spoon."", ""Add Buko Pandan flavoring then stir until everything is evenly distributed."", ""Heat a saucepan and pour-in the mixture. Bring to a boil while continuously stirring."", ""Turn off the heat and transfer the mixture to a mold. Allow the temperature to cool. The texture of the mixture should be firm once cooled. You may also place this inside the refrigerator for faster results (allow the temperature to go down before putting-in the refrigerator)."", ""Combine condensed milk, table cream, sago pearls, and young coconut then mix well. Allow the texture to thicken by chilling in the refrigerator or freezer for a few hours."", ""Slice the firm gelatin into 1 inch cubes then combine with the condensed milk-cream-young coconut-sago mixture."", ""Transfer to individual serving platters or cups then top with a scoop of vanilla ice-cream."", ""Serve for dessert. Share and enjoy!""]"
Ube Kalamay,10 minutes,NA,6,https://panlasangpinoy.com/wp-content/uploads/2016/11/How-to-Cook-Ube-Kalamay.jpg,"[{""name"": ""coconut milk"", ""amount"": ""4"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""grated purple yam"", ""amount"": ""3/4"", ""unit"": ""cup"", ""notes"": ""ube""}, {""name"": ""purple ube flavoring"", ""amount"": ""2"", ""unit"": ""teaspoons"", ""notes"": """"}, {""name"": ""glutinous rice flour"", ""amount"": ""2"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""granulated white sugar"", ""amount"": ""1 \u00bd"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""latik"", ""amount"": ""\u00bd"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""coconut oil"", ""amount"": ""2"", ""unit"": ""tablespoons"", ""notes"": """"}]","[""Combine water, glutinous rice flour, and 2 cups of coconut milk in a bowl. Mix well using a wire whisk. Set aside."", ""Heat a cooking pot. Pour 2 cups of coconut milk. Let boil."", ""Add shredded purple yam. Stir and cook in medium heat for 3 minutes."", ""Pour the glutinous rice flour mixture into the cooking pot. Stir until all the ingredients are well blended."", ""Gradually add the sugar while stirring. Continue to cook until the mixture becomes very thick."", ""Brush coconut oil in a mold (I used a quiche mold for this recipe). Put the cooked ube kalamay in the mold. Spread it around the mold. Brush remaining coconut oil over the ube kalamay. Flatten top using a spoon. Top with latik."", ""Let the kalamay cool down for 1 hour. Serve."", ""Share and enjoy!""]"
Suman sa Ibos,15 minutes,NA,4,https://panlasangpinoy.com/wp-content/uploads/2013/04/Suman-sa-Ibos-Recipe.jpg,"[{""name"": ""glutinous rice"", ""amount"": ""4"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""sea salt"", ""amount"": ""1 1/4"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""coconut milk"", ""amount"": ""2 1/4"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""water"", ""amount"": ""1"", ""unit"": ""cup"", ""notes"": """"}]","[""Make the buri container by swirling the buri leaves on a mold that is about 1 1/2 inches in width. Lock the cylindrical leaf container that you made to prevent the leaf from swirling back."", ""Wash the rice and then place in a large bowl."", ""Pour-in water. Let the rice absorb the water."", ""Pour-in the coconut milk and then add the salt. Gently mix and let stand for 10 minutes."", ""Scoop the mixture to the buri container and then seal. Set aside."", ""Arrange the suman in a large cooking pot. Pour-in about a quart of water. Let boil."", ""Adjust the heat to low-medium and let the suman cook for 60 to 90 minutes."", ""Remove from the cooking pot. Let the temperature cool down."", ""Serve with ripe mangoes on the side. Share and enjoy!""]"
Turon Banana Lumpia with Caramel,10 minutes,12 minutes,6,https://panlasangpinoy.com/wp-content/uploads/2009/06/Turon.jpg,"[{""name"": ""bananas"", ""amount"": ""6"", ""unit"": ""pieces"", ""notes"": ""saba or plantains, cut in half (lengthwise)""}, {""name"": ""jackfruit"", ""amount"": ""1"", ""unit"": ""cup"", ""notes"": ""ripe, sliced""}, {""name"": ""sugar"", ""amount"": ""1 1/2"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""lumpia wrapper"", ""amount"": ""12"", ""unit"": ""pieces"", ""notes"": """"}, {""name"": ""cooking oil"", ""amount"": ""2"", ""unit"": ""cups"", ""notes"": """"}]","[""Roll the banana on the sugar plate and ensure that the banana is coated with enough sugar"", ""Place the banana with sugar coating in the spring roll wrapper and add some ripe jackfruit"", ""Fold and lock the spring roll wrapper, use water to seal the edge"", ""In a pan, heat the oil and put-in some sugar.Wait until the brown sugar floats"", ""Put-in the wrapped banana and fry until the wrapper turns golden brown and the extra sugar sticks on wrapper"", ""Serve hot as a dessert or snack. Share and Enjoy!""]"
Homemade Taho,5 minutes,45 minutes,3,https://panlasangpinoy.com/wp-content/uploads/2019/03/Homemade-Taho.jpg,"[{""name"": ""soft silken tofu"", ""amount"": ""22"", ""unit"": ""ounces"", ""notes"": """"}, {""name"": ""sago pearls"", ""amount"": ""3/4"", ""unit"": ""cup"", ""notes"": ""Note 1""}, {""name"": ""water"", ""amount"": ""4 1/2"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""brown sugar"", ""amount"": ""3/4"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""water"", ""amount"": ""3/4"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""vanilla extract"", ""amount"": ""1"", ""unit"": ""teaspoon"", ""notes"": """"}]","[""Pour 5 cups of water in a cooking pot and bring to a boil."", ""Add the sago pearls. Boil for 3 to 6 minutes. Reduce the heat to low setting, continue boiling for 5 to 10 minutes."", ""Drain the hot water by filtering the sago using a kitchen strainer. Put the sago pearls in a bowl with warm water and let it stay until needed."", ""Make the arnibal by boiling 3/4 cup water in a saucepan. Add the brown sugar. Stir. Add the vanilla extract. Turn the heat off. Set aside."", ""Transfer the extra soft tofu in a bowl. Microwave it for 2 1/2 minutes."", ""Arrange the soft tofu in individual cups. Top with sago pearls and pour arnibal (syrup) on top. "", ""Serve warm. Share and Enjoy""]"
Chocolate Crinkle Cookies,15 minutes,13 minutes,7,https://panlasangpinoy.com/wp-content/uploads/2018/12/Easy-Chocolate-Crinkles-Recipe_-728x750.jpg,"[{""name"": ""all-purpose flour"", ""amount"": ""2"", ""unit"": ""cups"", ""notes"": ""sifted""}, {""name"": ""canola oil"", ""amount"": ""1/2"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""granulated sugar"", ""amount"": ""1 1/4"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""eggs"", ""amount"": ""4"", ""unit"": ""pieces"", ""notes"": """"}, {""name"": ""vanilla extract"", ""amount"": ""1"", ""unit"": ""tablespoon"", ""notes"": """"}, {""name"": ""bitter sweet chocolate chips"", ""amount"": ""5"", ""unit"": ""ounces"", ""notes"": """"}, {""name"": ""unsweetened cocoa powder"", ""amount"": ""1"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""salt"", ""amount"": ""1/2"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""baking powder"", ""amount"": ""2"", ""unit"": ""teaspoons"", ""notes"": """"}, {""name"": ""powdered sugar"", ""amount"": ""1"", ""unit"": ""cup"", ""notes"": """"}]","[""Melt Chocolate chip using a double boiler or chocolate melter."", ""Combine flour, salt, and baking powder in a large bowl. Mix well. Set aside."", ""Combine sugar and cocoa powder in a mixing bowl. Mix alltogether until well distributed.Continue mixing while adding oil, vanilla extract, melted chocolate chips, and eggs. Note: Using a stand mixer with paddle attachment is ideal for this task."", ""Gradually add the flour mixture while mixing. Continue the process until all the ingredients are well distributed. Cover the mixing bowl and refrigerate for at least 4 hours."", ""Preheat oven to 350F. Scoop a tablespoon of chocolate mixture and shape it into a ball using your hands. Roll it over the powdered sugar until completely coated. Arrange in a baking tray lined with parchment paper. Perform this step until the chocolate mixture is completely consumed."", ""Bake for 13 minutes."", ""Remove from the oven and let it cool for 10 minutes."", ""Serve. Share and enjoy!""]"
Maja Blanca,8 minutes,35 minutes,8,https://panlasangpinoy.com/wp-content/uploads/2018/11/How-to-Cook-Maja-Blanca-Filipino-728x750.jpg,"[{""name"": ""coconut milk"", ""amount"": ""4"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""cornstarch"", ""amount"": ""3/4"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""condensed milk"", ""amount"": ""14"", ""unit"": ""ounces"", ""notes"": """"}, {""name"": ""fresh milk"", ""amount"": ""3/4"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""granulated sugar"", ""amount"": ""3/4"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""whole sweet kernel corn"", ""amount"": ""15"", ""unit"": ""ounces"", ""notes"": """"}, {""name"": ""toasted grated coconut"", ""amount"": ""5"", ""unit"": ""tbsp"", ""notes"": """"}]","[""Pour the coconut milk in a cooking pot and bring to a boil."", ""Add the sugar, condensed milk, and whole sweet kernel corn then stir until all the ingredients are evenly distributed."", ""Simmer for 8 minutes"", ""Combine the milk and cornstarch then whisk until the cornstarch is diluted"", ""Pour the fresh milk and cornstarch mixture in the cooking pot and stir thoroughly."", ""Allow to cook while stirring until the mixture reaches your desired thickness"", ""Pour the mixture in a serving tray then arrange and flatten the top using a flat tool such as a wooden spatula"", ""Allow to cool down then refrigerate for at least 1 hour"", ""Garnish with toasted grated coconut (or latik if available)"", ""Serve cold. Share and enjoy!""]"
Filipino Sweet Macaroni Salad,10 minutes,10 minutes,6,https://panlasangpinoy.com/wp-content/uploads/2018/09/Filipino-Sweet-Macaroni-Salad.jpg,"[{""name"": ""elbow macaroni"", ""amount"": ""3/4"", ""unit"": ""lb."", ""notes"": """"}, {""name"": ""Lady's Choice Mayonnaise"", ""amount"": ""1"", ""unit"": ""pack"", ""notes"": ""220 ml""}, {""name"": ""fruit cocktail"", ""amount"": ""1"", ""unit"": ""can"", ""notes"": ""15 oz.""}, {""name"": ""pineapple chunks"", ""amount"": ""12"", ""unit"": ""oz."", ""notes"": """"}, {""name"": ""condensed milk"", ""amount"": ""1"", ""unit"": ""can"", ""notes"": ""14 oz.""}, {""name"": ""raisins"", ""amount"": ""3/4"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""kaong"", ""amount"": ""3/4"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""nata de coco"", ""amount"": ""3/4"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""cheddar cheese"", ""amount"": ""6"", ""unit"": ""oz."", ""notes"": ""cubed""}, {""name"": ""water"", ""amount"": ""2"", ""unit"": ""quarts"", ""notes"": """"}]","[""Cook the macaroni by boiling water in a pot. Add the macaroni. Stir and cook for 7 minutes. Drain the water and arrange macaroni in a large bowl."", ""Add fruit cocktail, pineapple, kaong, nata de coco, cheese, and raisins. Gently mix all the ingredients."", ""Pour condensed milk and then add Lady's Choice Mayonnaisse. Fold until all ingredients are well blended.Cover the bowl and refrigerate for at least 2 hours."", ""Remove from the fridge and serve. Share and enjoy!""]"
